Study ID	Sample ID	Patient ID	Altered	AKR1C3	AKR1C3: MUT	AKR1C3: FUSION	AKR1C3: AMP	AKR1C3: HOMDEL
brca_metabric	MB-4695	MB-4695	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4696	MB-4696	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4697	MB-4697	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4698	MB-4698	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4701	MB-4701	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4702	MB-4702	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4704	MB-4704	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4705	MB-4705	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4706	MB-4706	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4707	MB-4707	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4708	MB-4708	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4709	MB-4709	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4710	MB-4710	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4711	MB-4711	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4712	MB-4712	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4715	MB-4715	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4716	MB-4716	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4717	MB-4717	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4718	MB-4718	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4719	MB-4719	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4721	MB-4721	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4722	MB-4722	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4723	MB-4723	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4724	MB-4724	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4725	MB-4725	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4729	MB-4729	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4730	MB-4730	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4731	MB-4731	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4733	MB-4733	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4735	MB-4735	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4737	MB-4737	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4738	MB-4738	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4739	MB-4739	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4741	MB-4741	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4742	MB-4742	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4743	MB-4743	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4744	MB-4744	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4745	MB-4745	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4746	MB-4746	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4749	MB-4749	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4750	MB-4750	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4752	MB-4752	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4757	MB-4757	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4758	MB-4758	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4760	MB-4760	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4762	MB-4762	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4763	MB-4763	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4764	MB-4764	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4767	MB-4767	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4770	MB-4770	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4771	MB-4771	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4778	MB-4778	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4779	MB-4779	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4782	MB-4782	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4784	MB-4784	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4785	MB-4785	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4787	MB-4787	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4790	MB-4790	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4791	MB-4791	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4792	MB-4792	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4793	MB-4793	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4794	MB-4794	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4796	MB-4796	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4797	MB-4797	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4798	MB-4798	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4800	MB-4800	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4801	MB-4801	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4802	MB-4802	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4805	MB-4805	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4806	MB-4806	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4809	MB-4809	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4814	MB-4814	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4818	MB-4818	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4820	MB-4820	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4822	MB-4822	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4825	MB-4825	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4827	MB-4827	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4828	MB-4828	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4829	MB-4829	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4832	MB-4832	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4834	MB-4834	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4836	MB-4836	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4838	MB-4838	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4839	MB-4839	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4843	MB-4843	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4845	MB-4845	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4846	MB-4846	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4849	MB-4849	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4851	MB-4851	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4853	MB-4853	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4855	MB-4855	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4858	MB-4858	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4859	MB-4859	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4860	MB-4860	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4862	MB-4862	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4865	MB-4865	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4866	MB-4866	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4867	MB-4867	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4869	MB-4869	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4870	MB-4870	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4871	MB-4871	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4872	MB-4872	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4873	MB-4873	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4876	MB-4876	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4878	MB-4878	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4879	MB-4879	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4880	MB-4880	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4882	MB-4882	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4883	MB-4883	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4886	MB-4886	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4887	MB-4887	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4888	MB-4888	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4893	MB-4893	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4894	MB-4894	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4896	MB-4896	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4897	MB-4897	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4898	MB-4898	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4899	MB-4899	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4900	MB-4900	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4904	MB-4904	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4906	MB-4906	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4908	MB-4908	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4911	MB-4911	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4912	MB-4912	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4925	MB-4925	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4928	MB-4928	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4929	MB-4929	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4930	MB-4930	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4931	MB-4931	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4933	MB-4933	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4934	MB-4934	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4935	MB-4935	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4937	MB-4937	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4941	MB-4941	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4942	MB-4942	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4944	MB-4944	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4949	MB-4949	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4950	MB-4950	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4952	MB-4952	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4956	MB-4956	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4957	MB-4957	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4959	MB-4959	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4961	MB-4961	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4962	MB-4962	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4965	MB-4965	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4966	MB-4966	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4967	MB-4967	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4968	MB-4968	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4969	MB-4969	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4970	MB-4970	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4974	MB-4974	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4976	MB-4976	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4977	MB-4977	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4978	MB-4978	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4981	MB-4981	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4982	MB-4982	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4986	MB-4986	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4987	MB-4987	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4991	MB-4991	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4992	MB-4992	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4993	MB-4993	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4994	MB-4994	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4996	MB-4996	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4998	MB-4998	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-4999	MB-4999	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5001	MB-5001	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5004	MB-5004	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5011	MB-5011	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5013	MB-5013	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5014	MB-5014	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5015	MB-5015	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5017	MB-5017	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5018	MB-5018	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5020	MB-5020	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5027	MB-5027	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5033	MB-5033	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5035	MB-5035	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5039	MB-5039	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5040	MB-5040	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5041	MB-5041	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5043	MB-5043	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5044	MB-5044	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5045	MB-5045	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5048	MB-5048	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5049	MB-5049	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5050	MB-5050	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5052	MB-5052	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5053	MB-5053	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5054	MB-5054	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5057	MB-5057	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5058	MB-5058	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5059	MB-5059	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5060	MB-5060	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5061	MB-5061	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5062	MB-5062	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5063	MB-5063	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5064	MB-5064	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5065	MB-5065	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5066	MB-5066	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5068	MB-5068	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5070	MB-5070	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5072	MB-5072	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5073	MB-5073	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5074	MB-5074	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5078	MB-5078	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5079	MB-5079	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5081	MB-5081	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5084	MB-5084	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5086	MB-5086	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5088	MB-5088	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5092	MB-5092	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5093	MB-5093	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5097	MB-5097	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5098	MB-5098	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5100	MB-5100	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5101	MB-5101	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5105	MB-5105	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5107	MB-5107	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5110	MB-5110	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5113	MB-5113	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5114	MB-5114	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5115	MB-5115	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5116	MB-5116	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5117	MB-5117	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5118	MB-5118	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5119	MB-5119	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5120	MB-5120	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5121	MB-5121	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5122	MB-5122	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5123	MB-5123	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5124	MB-5124	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5126	MB-5126	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5127	MB-5127	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5130	MB-5130	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5134	MB-5134	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5135	MB-5135	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5138	MB-5138	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5139	MB-5139	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5143	MB-5143	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5144	MB-5144	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5145	MB-5145	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5147	MB-5147	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5148	MB-5148	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5150	MB-5150	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5152	MB-5152	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5154	MB-5154	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5155	MB-5155	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5157	MB-5157	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5160	MB-5160	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5161	MB-5161	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5162	MB-5162	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5163	MB-5163	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5164	MB-5164	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5166	MB-5166	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5167	MB-5167	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5169	MB-5169	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5171	MB-5171	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5172	MB-5172	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5174	MB-5174	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5175	MB-5175	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5176	MB-5176	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5177	MB-5177	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5178	MB-5178	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5179	MB-5179	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5182	MB-5182	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5183	MB-5183	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5184	MB-5184	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5185	MB-5185	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5186	MB-5186	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5188	MB-5188	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5189	MB-5189	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5190	MB-5190	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5191	MB-5191	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5193	MB-5193	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5195	MB-5195	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5196	MB-5196	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5197	MB-5197	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5199	MB-5199	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5200	MB-5200	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5201	MB-5201	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5204	MB-5204	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5205	MB-5205	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5206	MB-5206	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5209	MB-5209	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5211	MB-5211	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5212	MB-5212	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5213	MB-5213	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5214	MB-5214	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5215	MB-5215	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5218	MB-5218	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5221	MB-5221	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5222	MB-5222	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5223	MB-5223	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5224	MB-5224	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5225	MB-5225	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5226	MB-5226	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5227	MB-5227	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5228	MB-5228	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5230	MB-5230	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5232	MB-5232	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5233	MB-5233	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-5235	MB-5235	0	no alteration	not profiled	not profiled	no alteration	no alteration
