STUDY_ID	SAMPLE_ID	AKR1C3
brca_metabric	MB-6021	0.4285
brca_metabric	MB-6022	-0.3601
brca_metabric	MB-6023	0.1084
brca_metabric	MB-6024	0.576
brca_metabric	MB-6026	-0.069
brca_metabric	MB-6029	-1.1413
brca_metabric	MB-6030	-0.1731
brca_metabric	MB-6036	-0.3662
brca_metabric	MB-6039	-1.1265
brca_metabric	MB-6042	-0.3276
brca_metabric	MB-6044	2.1814
brca_metabric	MB-6047	-0.471
brca_metabric	MB-6048	0.9274
brca_metabric	MB-6049	0.6129
brca_metabric	MB-6050	-0.2881
brca_metabric	MB-6051	1.1901
brca_metabric	MB-6052	1.0205
brca_metabric	MB-6053	1.5598
brca_metabric	MB-6055	-1.1321
brca_metabric	MB-6058	-0.4039
brca_metabric	MB-6059	0.0295
brca_metabric	MB-6060	-0.9813
brca_metabric	MB-6062	-2.033
brca_metabric	MB-6063	1.2278
brca_metabric	MB-6065	1.4536
brca_metabric	MB-6068	1.2592
brca_metabric	MB-6069	-0.9578
brca_metabric	MB-6071	-0.7117
brca_metabric	MB-6075	-0.1492
brca_metabric	MB-6077	0.0572
brca_metabric	MB-6079	-0.0944
brca_metabric	MB-6080	-0.7376
brca_metabric	MB-6082	1.2339
brca_metabric	MB-6083	-0.2225
brca_metabric	MB-6085	1.8454
brca_metabric	MB-6092	-0.1162
brca_metabric	MB-6097	-0.1068
brca_metabric	MB-6098	0.0963
brca_metabric	MB-6100	-1.0246
brca_metabric	MB-6101	-0.7255
brca_metabric	MB-6103	1.7535
brca_metabric	MB-6105	-0.0137
brca_metabric	MB-6107	0.5085
brca_metabric	MB-6108	0.2597
brca_metabric	MB-6113	-0.2113
brca_metabric	MB-6114	-0.103
brca_metabric	MB-6116	-0.5857
brca_metabric	MB-6118	0.3185
brca_metabric	MB-6122	-0.3508
brca_metabric	MB-6124	2.3566
brca_metabric	MB-6125	0.9254
brca_metabric	MB-6131	-0.1726
brca_metabric	MB-6133	0.043
brca_metabric	MB-6135	-0.2188
brca_metabric	MB-6138	0.7704
brca_metabric	MB-6141	0.8037
brca_metabric	MB-6143	0.1475
brca_metabric	MB-6144	-0.1687
brca_metabric	MB-6145	-0.3749
brca_metabric	MB-6146	-1.3936
brca_metabric	MB-6147	0.8738
brca_metabric	MB-6149	0.4193
brca_metabric	MB-6150	0.8037
brca_metabric	MB-6152	-0.1622
brca_metabric	MB-6154	0.7119
brca_metabric	MB-6156	-0.872
brca_metabric	MB-6157	-0.4003
brca_metabric	MB-6160	0.6942
brca_metabric	MB-6163	-0.339
brca_metabric	MB-6164	0.1163
brca_metabric	MB-6167	1.0503
brca_metabric	MB-6168	0.2788
brca_metabric	MB-6169	-0.1801
brca_metabric	MB-6171	0.2755
brca_metabric	MB-6178	2.8633
brca_metabric	MB-6179	0.8235
brca_metabric	MB-6181	-2.2093
brca_metabric	MB-6182	0.5234
brca_metabric	MB-6183	-1.1793
brca_metabric	MB-6184	1.4474
brca_metabric	MB-6185	1.1467
brca_metabric	MB-6187	1.69
brca_metabric	MB-6188	1.2377
brca_metabric	MB-6189	1.4736
brca_metabric	MB-6190	-1.1168
brca_metabric	MB-6192	-0.5468
brca_metabric	MB-6194	-0.1578
brca_metabric	MB-6195	1.1711
brca_metabric	MB-6200	0.1132
brca_metabric	MB-6201	-0.383
brca_metabric	MB-6204	-0.0385
brca_metabric	MB-6207	-0.418
brca_metabric	MB-6208	-0.1453
brca_metabric	MB-6211	0.4465
brca_metabric	MB-6212	0.2022
brca_metabric	MB-6214	0.142
brca_metabric	MB-6217	-0.8138
brca_metabric	MB-6218	-0.3047
brca_metabric	MB-6223	0.2343
brca_metabric	MB-6224	-1.3022
brca_metabric	MB-6225	-0.0114
brca_metabric	MB-6226	0.016
brca_metabric	MB-6228	0.1958
brca_metabric	MB-6229	-0.4895
brca_metabric	MB-6231	-0.4327
brca_metabric	MB-6232	-0.421
brca_metabric	MB-6233	1.1214
brca_metabric	MB-6234	0.3301
brca_metabric	MB-6237	-1.965
brca_metabric	MB-6238	-0.1546
brca_metabric	MB-6239	-0.2198
brca_metabric	MB-6242	-0.039
brca_metabric	MB-6245	-1.1883
brca_metabric	MB-6246	-0.7184
brca_metabric	MB-6248	-0.2755
brca_metabric	MB-6251	0.1932
brca_metabric	MB-6253	-0.1432
brca_metabric	MB-6254	0.8316
brca_metabric	MB-6256	-0.6357
brca_metabric	MB-6257	-0.0021
brca_metabric	MB-6263	1.2697
brca_metabric	MB-6271	0.1316
brca_metabric	MB-6272	-0.0102
brca_metabric	MB-6273	-0.5376
brca_metabric	MB-6280	3.3853
brca_metabric	MB-6281	1.4973
brca_metabric	MB-6283	1.0194
brca_metabric	MB-6284	-1.1892
brca_metabric	MB-6286	1.0556
brca_metabric	MB-6287	-1.2454
brca_metabric	MB-6288	-1.0287
brca_metabric	MB-6297	-0.4427
brca_metabric	MB-6300	-0.1562
brca_metabric	MB-6302	-0.1871
brca_metabric	MB-6305	2.5431
brca_metabric	MB-6306	-0.246
brca_metabric	MB-6308	0.0376
brca_metabric	MB-6312	1.4674
brca_metabric	MB-6314	-1.5099
brca_metabric	MB-6317	0.0489
brca_metabric	MB-6318	-1.6555
brca_metabric	MB-6319	0.8984
brca_metabric	MB-6322	0.0674
brca_metabric	MB-6327	-1.9509
brca_metabric	MB-6328	0.3483
brca_metabric	MB-6329	-1.5512
brca_metabric	MB-6330	-1.814
brca_metabric	MB-6334	-0.6054
brca_metabric	MB-6336	-1.2752
brca_metabric	MB-6337	-1.0758
brca_metabric	MB-6344	-0.8105
brca_metabric	MB-6346	-1.7058
brca_metabric	MB-6358	-0.0033
brca_metabric	MB-6359	-1.2304
brca_metabric	MB-6363	0.4717
brca_metabric	MB-7000	-0.8821
brca_metabric	MB-7001	0.773
brca_metabric	MB-7002	0.6918
brca_metabric	MB-7003	0.4973
brca_metabric	MB-7004	0.4543
brca_metabric	MB-7005	0.1894
brca_metabric	MB-7006	0.7921
brca_metabric	MB-7007	3.1889
brca_metabric	MB-7008	1.3842
brca_metabric	MB-7009	0.4863
brca_metabric	MB-7010	-0.5073
brca_metabric	MB-7011	-0.3866
brca_metabric	MB-7012	-0.3876
brca_metabric	MB-7013	0.4754
brca_metabric	MB-7014	-0.472
brca_metabric	MB-7015	-1.3641
brca_metabric	MB-7017	-1.2048
brca_metabric	MB-7018	0.728
brca_metabric	MB-7019	-0.5009
brca_metabric	MB-7020	1.884
brca_metabric	MB-7022	-0.3287
brca_metabric	MB-7023	-0.6049
brca_metabric	MB-7024	-0.7614
brca_metabric	MB-7025	0.5707
brca_metabric	MB-7026	0.4732
brca_metabric	MB-7027	-0.8105
brca_metabric	MB-7028	-1.1509
brca_metabric	MB-7029	0.9608
brca_metabric	MB-7030	0.4066
brca_metabric	MB-7031	-1.8661
brca_metabric	MB-7032	-0.1212
brca_metabric	MB-7034	-2.424
brca_metabric	MB-7035	-0.2896
brca_metabric	MB-7036	-0.1633
brca_metabric	MB-7037	-0.2123
brca_metabric	MB-7038	0.7817
brca_metabric	MB-7039	0.7034
brca_metabric	MB-7040	2.8116
brca_metabric	MB-7041	0.78
brca_metabric	MB-7042	-0.9125
brca_metabric	MB-7043	0.3823
brca_metabric	MB-7044	1.4414
brca_metabric	MB-7045	1.096
brca_metabric	MB-7046	-0.7994
brca_metabric	MB-7048	-0.3068
brca_metabric	MB-7049	-0.8161
brca_metabric	MB-7050	0.6603
brca_metabric	MB-7051	0.0131
brca_metabric	MB-7052	-1.4549
brca_metabric	MB-7053	-0.2859
brca_metabric	MB-7054	1.074
brca_metabric	MB-7055	0.6144
brca_metabric	MB-7056	-1.1854
brca_metabric	MB-7057	0.4849
brca_metabric	MB-7058	0.8453
brca_metabric	MB-7059	-0.6217
brca_metabric	MB-7060	0.244
brca_metabric	MB-7061	0.3099
brca_metabric	MB-7062	0.9904
brca_metabric	MB-7063	0.2978
brca_metabric	MB-7065	-1.7516
brca_metabric	MB-7066	2.9815
brca_metabric	MB-7067	0.3941
brca_metabric	MB-7068	-1.3069
brca_metabric	MB-7069	0.0928
brca_metabric	MB-7070	0.4937
brca_metabric	MB-7071	0.3662
brca_metabric	MB-7072	-0.4875
brca_metabric	MB-7073	-0.3318
brca_metabric	MB-7074	0.7476
brca_metabric	MB-7075	-0.7567
brca_metabric	MB-7076	-0.1487
brca_metabric	MB-7077	-0.1703
brca_metabric	MB-7078	-0.5341
brca_metabric	MB-7079	1.1294
brca_metabric	MB-7080	0.0826
brca_metabric	MB-7081	1.1025
brca_metabric	MB-7082	-0.4895
brca_metabric	MB-7083	-0.069
brca_metabric	MB-7084	-0.7273
brca_metabric	MB-7085	0.6852
brca_metabric	MB-7086	0.3462
brca_metabric	MB-7087	-1.2231
brca_metabric	MB-7088	-0.8059
brca_metabric	MB-7089	-0.1573
brca_metabric	MB-7090	-0.541
brca_metabric	MB-7091	-0.6226
brca_metabric	MB-7092	0.0513
brca_metabric	MB-7093	0.504
brca_metabric	MB-7094	0.1907
brca_metabric	MB-7095	-1.1304
brca_metabric	MB-7096	0.3219
brca_metabric	MB-7097	0.3321
brca_metabric	MB-7099	-1.8423
brca_metabric	MB-7100	-1.351
brca_metabric	MB-7101	0.4717
brca_metabric	MB-7102	-0.997
brca_metabric	MB-7104	-0.5784
brca_metabric	MB-7106	0.9731
brca_metabric	MB-7107	-1.2688
brca_metabric	MB-7109	-0.3876
brca_metabric	MB-7111	0.2985
brca_metabric	MB-7112	1.4612
brca_metabric	MB-7113	0.1206
brca_metabric	MB-7114	-2.1767
brca_metabric	MB-7115	-0.5216
brca_metabric	MB-7116	-1.2975
brca_metabric	MB-7118	0.4572
brca_metabric	MB-7119	-1.4511
brca_metabric	MB-7121	-0.4291
brca_metabric	MB-7122	1.0258
brca_metabric	MB-7123	-0.0379
brca_metabric	MB-7124	-0.6265
brca_metabric	MB-7127	-0.5152
brca_metabric	MB-7128	0.284
brca_metabric	MB-7130	-1.2979
brca_metabric	MB-7131	-0.035
brca_metabric	MB-7132	0.6057
brca_metabric	MB-7133	0.1292
brca_metabric	MB-7135	-0.114
brca_metabric	MB-7137	2.995
brca_metabric	MB-7138	-1.1313
brca_metabric	MB-7140	1.627
brca_metabric	MB-7141	0.6464
brca_metabric	MB-7142	-0.4845
brca_metabric	MB-7143	-1.1422
brca_metabric	MB-7144	3.4098
brca_metabric	MB-7145	-1.0581
brca_metabric	MB-7147	-2.3619
brca_metabric	MB-7149	2.0325
brca_metabric	MB-7150	0.0091
brca_metabric	MB-7151	0.9639
brca_metabric	MB-7152	-0.3967
brca_metabric	MB-7153	-1.0528
brca_metabric	MB-7154	-1.2576
brca_metabric	MB-7155	-0.5833
brca_metabric	MB-7157	-0.85
brca_metabric	MB-7158	0.1807
brca_metabric	MB-7159	2.195
brca_metabric	MB-7160	-1.5115
brca_metabric	MB-7161	-0.793
brca_metabric	MB-7162	0.4529
brca_metabric	MB-7163	0.9751
brca_metabric	MB-7164	0.0939
brca_metabric	MB-7165	1.6667
brca_metabric	MB-7167	0.6113
brca_metabric	MB-7168	0.6934
brca_metabric	MB-7170	2.3235
brca_metabric	MB-7171	-0.379
brca_metabric	MB-7172	0.2926
brca_metabric	MB-7173	0.3408
brca_metabric	MB-7174	-0.5833
brca_metabric	MB-7176	0.0674
brca_metabric	MB-7181	-0.7948
brca_metabric	MB-7182	-0.4276
brca_metabric	MB-7185	-1.5715
brca_metabric	MB-7186	-1.5541
brca_metabric	MB-7187	1.4505
brca_metabric	MB-7189	-1.2196
brca_metabric	MB-7193	1.2253
brca_metabric	MB-7194	0.9539
brca_metabric	MB-7195	-0.7151
brca_metabric	MB-7196	-0.8766
brca_metabric	MB-7197	-1.1396
brca_metabric	MB-7198	2.7553
brca_metabric	MB-7199	-1.7058
brca_metabric	MB-7200	-0.6909
brca_metabric	MB-7201	-0.3677
brca_metabric	MB-7205	0.6992
brca_metabric	MB-7207	-0.5517
brca_metabric	MB-7208	3.0786
brca_metabric	MB-7212	0.4543
brca_metabric	MB-7215	1.4536
brca_metabric	MB-7216	-2.2969
brca_metabric	MB-7217	0.8795
brca_metabric	MB-7218	-0.3411
brca_metabric	MB-7219	0.5063
brca_metabric	MB-7220	-1.1905
brca_metabric	MB-7225	0.1801
brca_metabric	MB-7226	-1.2906
brca_metabric	MB-7227	-0.5231
brca_metabric	MB-7228	1.7639
brca_metabric	MB-7229	-1.0903
brca_metabric	MB-7230	-0.5862
brca_metabric	MB-7231	-0.6875
brca_metabric	MB-7232	-1.0541
brca_metabric	MB-7233	-0.3544
brca_metabric	MB-7234	0.435
brca_metabric	MB-7235	0.1316
brca_metabric	MB-7236	-1.3209
brca_metabric	MB-7237	0.6481
brca_metabric	MB-7238	-0.4054
brca_metabric	MB-7241	2.0968
brca_metabric	MB-7243	-0.3452
brca_metabric	MB-7244	-0.5551
brca_metabric	MB-7249	-1.4432
brca_metabric	MB-7250	-0.4054
brca_metabric	MB-7251	-0.9401
brca_metabric	MB-7252	0.3773
brca_metabric	MB-7253	0.586
brca_metabric	MB-7254	1.1676
brca_metabric	MB-7256	0.3496
brca_metabric	MB-7258	0.773
brca_metabric	MB-7260	0.4514
brca_metabric	MB-7262	-1.4325
brca_metabric	MB-7263	-1.1974
brca_metabric	MB-7264	-0.2661
brca_metabric	MB-7266	-1.1417
brca_metabric	MB-7267	-1.563
brca_metabric	MB-7268	0.2623
brca_metabric	MB-7269	-0.1502
brca_metabric	MB-7270	-0.7985
brca_metabric	MB-7273	2.015
brca_metabric	MB-7275	0.1322
brca_metabric	MB-7276	0.0031
brca_metabric	MB-7277	2.6383
brca_metabric	MB-7278	-0.2204
brca_metabric	MB-7279	0.3843
brca_metabric	MB-7280	0.4328
brca_metabric	MB-7281	2.0843
brca_metabric	MB-7283	-0.7151
brca_metabric	MB-7284	0.1819
brca_metabric	MB-7285	0.889
brca_metabric	MB-7286	0.7983
brca_metabric	MB-7287	-0.2492
brca_metabric	MB-7288	0.1408
brca_metabric	MB-7289	0.8636
brca_metabric	MB-7291	-0.1687
brca_metabric	MB-7292	-0.8632
brca_metabric	MB-7293	0.8488
brca_metabric	MB-7294	2.3276
brca_metabric	MB-7295	0.0137
brca_metabric	MB-7296	-0.8027
brca_metabric	MB-7297	-1.6487
brca_metabric	MB-7298	-0.2118
brca_metabric	MB-7299	-1.6822
