STUDY_ID	SAMPLE_ID	CEACAM5
brca_metabric	MB-5592	5.540901905
brca_metabric	MB-5593	10.24384187
brca_metabric	MB-5596	7.3692645
brca_metabric	MB-5597	7.016965901
brca_metabric	MB-5599	5.72000497
brca_metabric	MB-5601	5.638647029
brca_metabric	MB-5602	5.248645839
brca_metabric	MB-5603	6.919076537
brca_metabric	MB-5604	6.778288965
brca_metabric	MB-5605	8.075948831
brca_metabric	MB-5613	5.442341888
brca_metabric	MB-5614	5.758753181
brca_metabric	MB-5616	5.19688787
brca_metabric	MB-5617	9.251709831
brca_metabric	MB-5620	7.559636183
brca_metabric	MB-5622	5.988948081
brca_metabric	MB-5623	5.587014508
brca_metabric	MB-5624	5.477883628
brca_metabric	MB-5626	8.135715658
brca_metabric	MB-5628	5.586303798
brca_metabric	MB-5629	5.356952277
brca_metabric	MB-5632	5.607083467
brca_metabric	MB-5633	5.52341769
brca_metabric	MB-5634	5.47553979
brca_metabric	MB-5635	7.511818277
brca_metabric	MB-5636	6.286962892
brca_metabric	MB-5638	5.198925235
brca_metabric	MB-5640	6.619553276
brca_metabric	MB-5641	5.424642761
brca_metabric	MB-5642	5.863949108
brca_metabric	MB-5645	6.078573573
brca_metabric	MB-5646	5.62443779
brca_metabric	MB-5647	5.264463769
brca_metabric	MB-5651	5.590290895
brca_metabric	MB-5652	5.682788059
brca_metabric	MB-5653	5.62703485
brca_metabric	MB-5654	6.554340358
brca_metabric	MB-5655	5.442695714
brca_metabric	MB-5656	6.654875689
brca_metabric	MB-6001	5.34607212
brca_metabric	MB-6006	5.587714185
brca_metabric	MB-6007	5.586521269
brca_metabric	MB-6008	6.936828506
brca_metabric	MB-6010	5.439473253
brca_metabric	MB-6011	5.352399715
brca_metabric	MB-6012	6.608029879
brca_metabric	MB-6014	5.430857119
brca_metabric	MB-6016	8.990120324
brca_metabric	MB-6017	7.58561488
brca_metabric	MB-6018	5.454707879
brca_metabric	MB-6019	5.183667056
brca_metabric	MB-6021	5.590239032
brca_metabric	MB-6022	6.174674511
brca_metabric	MB-6023	5.593534539
brca_metabric	MB-6024	5.253330351
brca_metabric	MB-6026	6.982401917
brca_metabric	MB-6029	5.480875546
brca_metabric	MB-6030	5.379112945
brca_metabric	MB-6036	5.38791297
brca_metabric	MB-6039	6.996418017
brca_metabric	MB-6042	5.529546812
brca_metabric	MB-6044	5.790231246
brca_metabric	MB-6047	6.458424716
brca_metabric	MB-6048	6.37734897
brca_metabric	MB-6049	5.741319558
brca_metabric	MB-6050	5.998889558
brca_metabric	MB-6051	5.379311567
brca_metabric	MB-6052	5.438827613
brca_metabric	MB-6053	5.575937067
brca_metabric	MB-6055	5.450596873
brca_metabric	MB-6058	5.515105358
brca_metabric	MB-6059	5.312101568
brca_metabric	MB-6060	5.587331763
brca_metabric	MB-6062	5.301440858
brca_metabric	MB-6063	5.597617378
brca_metabric	MB-6065	6.042836342
brca_metabric	MB-6068	5.265263777
brca_metabric	MB-6069	5.807603582
brca_metabric	MB-6071	5.551516849
brca_metabric	MB-6075	5.692709083
brca_metabric	MB-6077	5.916408625
brca_metabric	MB-6079	5.745999801
brca_metabric	MB-6080	8.039461235
brca_metabric	MB-6082	5.404846883
brca_metabric	MB-6083	5.604219141
brca_metabric	MB-6085	5.536398573
brca_metabric	MB-6092	7.124719798
brca_metabric	MB-6097	5.355237508
brca_metabric	MB-6098	5.140920687
brca_metabric	MB-6100	5.542562291
brca_metabric	MB-6101	5.966324117
brca_metabric	MB-6103	5.543196253
brca_metabric	MB-6105	7.18422768
brca_metabric	MB-6107	5.734137904
brca_metabric	MB-6108	7.710110805
brca_metabric	MB-6113	8.896717806
brca_metabric	MB-6114	5.496092375
brca_metabric	MB-6116	8.236295604
brca_metabric	MB-6118	5.171259726
brca_metabric	MB-6122	5.715287005
brca_metabric	MB-6124	5.388882134
brca_metabric	MB-6125	5.764964048
brca_metabric	MB-6131	7.377611209
brca_metabric	MB-6133	5.69532555
brca_metabric	MB-6135	5.290395985
brca_metabric	MB-6138	10.1129023
brca_metabric	MB-6141	6.35174311
brca_metabric	MB-6143	5.63512104
brca_metabric	MB-6144	5.474624144
brca_metabric	MB-6145	8.99834803
brca_metabric	MB-6146	6.275784488
brca_metabric	MB-6147	5.372546824
brca_metabric	MB-6149	5.431896485
brca_metabric	MB-6150	5.977542346
brca_metabric	MB-6152	5.848459238
brca_metabric	MB-6154	5.626859077
brca_metabric	MB-6156	8.77765928
brca_metabric	MB-6157	5.577076085
brca_metabric	MB-6160	5.350276858
brca_metabric	MB-6163	5.787062151
brca_metabric	MB-6164	5.92627591
brca_metabric	MB-6167	7.643429665
brca_metabric	MB-6168	5.431493599
brca_metabric	MB-6169	6.359289928
brca_metabric	MB-6171	5.828234322
brca_metabric	MB-6178	5.382403619
brca_metabric	MB-6179	5.792327502
brca_metabric	MB-6181	5.880662389
brca_metabric	MB-6182	6.588676793
brca_metabric	MB-6183	7.077998234
brca_metabric	MB-6184	5.519224913
brca_metabric	MB-6185	5.398523758
brca_metabric	MB-6187	5.10373072
brca_metabric	MB-6188	5.246570702
brca_metabric	MB-6189	6.23523768
brca_metabric	MB-6190	5.406047353
brca_metabric	MB-6192	5.311785303
brca_metabric	MB-6194	5.439983037
brca_metabric	MB-6195	5.390090398
brca_metabric	MB-6200	5.803585757
brca_metabric	MB-6201	5.543823055
brca_metabric	MB-6204	5.608691665
brca_metabric	MB-6207	5.502217195
brca_metabric	MB-6208	5.895800085
brca_metabric	MB-6211	5.913089638
brca_metabric	MB-6212	5.548147743
brca_metabric	MB-6214	5.756154088
brca_metabric	MB-6217	5.548147743
brca_metabric	MB-6218	6.469340179
brca_metabric	MB-6223	5.273745837
brca_metabric	MB-6224	5.351166137
brca_metabric	MB-6225	5.615641805
brca_metabric	MB-6226	5.375943898
brca_metabric	MB-6228	4.998942244
brca_metabric	MB-6229	5.50264878
brca_metabric	MB-6231	5.481060394
brca_metabric	MB-6232	6.414285964
brca_metabric	MB-6233	7.596713008
brca_metabric	MB-6234	5.480949722
brca_metabric	MB-6237	5.162441497
brca_metabric	MB-6238	5.672265235
brca_metabric	MB-6239	5.850509777
brca_metabric	MB-6242	5.513339861
brca_metabric	MB-6245	5.370636186
brca_metabric	MB-6246	6.789062308
brca_metabric	MB-6248	5.17094561
brca_metabric	MB-6251	5.239402459
brca_metabric	MB-6253	5.963292573
brca_metabric	MB-6254	7.968383331
brca_metabric	MB-6256	8.434701464
brca_metabric	MB-6257	5.253381866
brca_metabric	MB-6263	5.464891917
brca_metabric	MB-6271	5.323516188
brca_metabric	MB-6272	5.560004895
brca_metabric	MB-6273	5.744203382
brca_metabric	MB-6280	5.641180059
brca_metabric	MB-6281	5.241899288
brca_metabric	MB-6283	5.680584571
brca_metabric	MB-6284	5.884608501
brca_metabric	MB-6286	7.466345863
brca_metabric	MB-6287	6.232223397
brca_metabric	MB-6288	5.953109324
brca_metabric	MB-6297	6.102824702
brca_metabric	MB-6300	8.046165132
brca_metabric	MB-6302	5.361132487
brca_metabric	MB-6305	5.188510761
brca_metabric	MB-6306	5.838721796
brca_metabric	MB-6308	5.886684905
brca_metabric	MB-6312	5.839485994
brca_metabric	MB-6314	9.158401104
brca_metabric	MB-6317	5.527290536
brca_metabric	MB-6318	5.879453063
brca_metabric	MB-6319	6.003575458
brca_metabric	MB-6322	5.597388392
brca_metabric	MB-6327	5.500631117
brca_metabric	MB-6328	5.331185877
brca_metabric	MB-6329	6.111441424
brca_metabric	MB-6330	5.76388913
brca_metabric	MB-6334	5.925891946
brca_metabric	MB-6336	5.233031756
brca_metabric	MB-6337	5.331185877
brca_metabric	MB-6344	5.407972879
brca_metabric	MB-6346	7.80395997
brca_metabric	MB-6358	7.067394764
brca_metabric	MB-6359	5.901302953
brca_metabric	MB-6363	5.813071915
brca_metabric	MB-7000	6.020821048
brca_metabric	MB-7001	5.528779177
brca_metabric	MB-7002	5.26551269
brca_metabric	MB-7003	5.566123046
brca_metabric	MB-7004	5.509797643
brca_metabric	MB-7005	6.122632826
brca_metabric	MB-7006	5.507813791
brca_metabric	MB-7007	5.47751729
brca_metabric	MB-7008	5.24520345
brca_metabric	MB-7009	5.39420524
brca_metabric	MB-7010	5.585657794
brca_metabric	MB-7011	7.464063923
brca_metabric	MB-7012	5.463657082
brca_metabric	MB-7013	6.270324126
brca_metabric	MB-7014	5.623678341
brca_metabric	MB-7015	5.535659908
brca_metabric	MB-7017	5.159142536
brca_metabric	MB-7018	5.594261222
brca_metabric	MB-7019	5.653775379
brca_metabric	MB-7020	5.585389192
brca_metabric	MB-7022	5.817794778
brca_metabric	MB-7023	5.573822389
brca_metabric	MB-7024	5.659226845
brca_metabric	MB-7025	5.435308459
brca_metabric	MB-7026	5.606050316
brca_metabric	MB-7027	5.801239233
brca_metabric	MB-7028	8.252326425
brca_metabric	MB-7029	5.731478309
brca_metabric	MB-7030	5.451495636
brca_metabric	MB-7031	5.6260116
brca_metabric	MB-7032	5.673081651
brca_metabric	MB-7034	7.106912882
brca_metabric	MB-7035	7.4914863
brca_metabric	MB-7036	5.424402981
brca_metabric	MB-7037	5.571390416
brca_metabric	MB-7038	5.346928895
brca_metabric	MB-7039	5.559035969
brca_metabric	MB-7040	5.433380656
brca_metabric	MB-7041	5.405812237
brca_metabric	MB-7042	6.547421755
brca_metabric	MB-7043	5.542882579
brca_metabric	MB-7044	5.467124339
brca_metabric	MB-7045	5.513541776
brca_metabric	MB-7046	7.224323261
brca_metabric	MB-7048	5.625883055
brca_metabric	MB-7049	5.439232818
brca_metabric	MB-7050	5.697292374
brca_metabric	MB-7051	5.403274145
brca_metabric	MB-7052	5.447951887
brca_metabric	MB-7053	5.254071937
brca_metabric	MB-7054	5.322941138
brca_metabric	MB-7055	7.132557332
brca_metabric	MB-7056	5.251349408
brca_metabric	MB-7057	5.626075741
brca_metabric	MB-7058	5.235254404
brca_metabric	MB-7059	6.097483205
brca_metabric	MB-7060	5.323323885
brca_metabric	MB-7061	5.611495269
brca_metabric	MB-7062	7.402624391
brca_metabric	MB-7063	5.550685498
brca_metabric	MB-7065	5.233092196
brca_metabric	MB-7066	5.438998238
brca_metabric	MB-7067	7.112686444
brca_metabric	MB-7068	6.122127512
brca_metabric	MB-7069	5.372309391
brca_metabric	MB-7070	5.378199859
brca_metabric	MB-7071	5.827480496
brca_metabric	MB-7072	9.375749391
brca_metabric	MB-7073	5.57614222
brca_metabric	MB-7074	5.503068008
brca_metabric	MB-7075	5.42880832
brca_metabric	MB-7076	7.138919717
brca_metabric	MB-7077	5.52434268
brca_metabric	MB-7078	5.547268283
brca_metabric	MB-7079	5.376989504
brca_metabric	MB-7080	7.114367723
brca_metabric	MB-7081	5.335901136
brca_metabric	MB-7082	5.331001788
brca_metabric	MB-7083	5.344787352
brca_metabric	MB-7084	5.296648542
brca_metabric	MB-7085	7.275625112
brca_metabric	MB-7086	5.69532555
brca_metabric	MB-7087	5.372309391
brca_metabric	MB-7088	5.386172965
brca_metabric	MB-7089	5.711541922
brca_metabric	MB-7090	5.656706405
brca_metabric	MB-7091	5.332855885
brca_metabric	MB-7092	5.581009667
brca_metabric	MB-7093	6.815007366
brca_metabric	MB-7094	6.036497389
brca_metabric	MB-7095	5.975253028
brca_metabric	MB-7096	5.363107905
brca_metabric	MB-7097	5.612538426
brca_metabric	MB-7099	5.513097587
brca_metabric	MB-7100	8.734650478
brca_metabric	MB-7101	5.560582024
brca_metabric	MB-7102	8.119609636
brca_metabric	MB-7104	5.448848193
brca_metabric	MB-7106	5.372823102
brca_metabric	MB-7107	6.362959228
brca_metabric	MB-7109	5.262994554
brca_metabric	MB-7111	5.61751784
brca_metabric	MB-7112	5.492563078
brca_metabric	MB-7113	5.482567638
brca_metabric	MB-7114	5.305477323
brca_metabric	MB-7115	7.325508074
brca_metabric	MB-7116	6.192668239
brca_metabric	MB-7118	6.577060312
brca_metabric	MB-7119	5.42723199
brca_metabric	MB-7121	5.204205345
brca_metabric	MB-7122	6.076163243
brca_metabric	MB-7123	8.905342091
brca_metabric	MB-7124	5.514702313
brca_metabric	MB-7127	5.613523096
brca_metabric	MB-7128	5.304449
brca_metabric	MB-7130	5.481467386
brca_metabric	MB-7131	9.630245324
brca_metabric	MB-7132	6.412102844
brca_metabric	MB-7133	6.972029153
brca_metabric	MB-7135	8.987431735
brca_metabric	MB-7137	5.775699
brca_metabric	MB-7138	9.533756015
brca_metabric	MB-7140	8.338585251
brca_metabric	MB-7141	5.47157427
brca_metabric	MB-7142	6.490768583
brca_metabric	MB-7143	5.624518455
brca_metabric	MB-7144	5.479447418
brca_metabric	MB-7145	5.381226266
brca_metabric	MB-7147	5.580423742
brca_metabric	MB-7149	5.50541819
brca_metabric	MB-7150	5.677459512
brca_metabric	MB-7151	5.537400561
brca_metabric	MB-7152	7.178744927
brca_metabric	MB-7153	5.162998342
brca_metabric	MB-7154	5.409064411
brca_metabric	MB-7155	5.425287428
brca_metabric	MB-7157	5.646895045
brca_metabric	MB-7158	5.502412583
brca_metabric	MB-7159	5.281473125
brca_metabric	MB-7160	5.772955909
brca_metabric	MB-7161	5.370602296
brca_metabric	MB-7162	5.140638506
brca_metabric	MB-7163	5.545813052
brca_metabric	MB-7164	5.933861968
brca_metabric	MB-7165	5.352365053
brca_metabric	MB-7167	6.222664419
brca_metabric	MB-7168	5.301118966
brca_metabric	MB-7170	5.293498208
brca_metabric	MB-7171	7.977053334
brca_metabric	MB-7172	6.277744482
brca_metabric	MB-7173	6.622346656
brca_metabric	MB-7174	5.213223589
brca_metabric	MB-7176	7.329022747
brca_metabric	MB-7181	5.844882168
brca_metabric	MB-7182	6.046912512
brca_metabric	MB-7185	5.812518658
brca_metabric	MB-7186	5.302231035
brca_metabric	MB-7187	5.251730162
brca_metabric	MB-7189	5.50314513
brca_metabric	MB-7193	5.443950487
brca_metabric	MB-7194	8.564960847
brca_metabric	MB-7195	5.625359744
brca_metabric	MB-7196	5.600891602
brca_metabric	MB-7197	6.441454631
brca_metabric	MB-7198	5.204814411
brca_metabric	MB-7199	7.852036201
brca_metabric	MB-7200	5.390489435
brca_metabric	MB-7201	9.473790479
brca_metabric	MB-7205	5.26274049
brca_metabric	MB-7207	6.0223794
brca_metabric	MB-7208	5.412515203
brca_metabric	MB-7212	5.488333687
brca_metabric	MB-7215	5.395161891
brca_metabric	MB-7216	6.007899188
brca_metabric	MB-7217	5.690207724
brca_metabric	MB-7218	6.528620994
brca_metabric	MB-7219	5.50257079
brca_metabric	MB-7220	5.417903433
brca_metabric	MB-7225	5.451670194
brca_metabric	MB-7226	5.956663194
brca_metabric	MB-7227	7.227330179
brca_metabric	MB-7228	5.345218952
brca_metabric	MB-7229	7.937621823
brca_metabric	MB-7230	5.320950077
brca_metabric	MB-7231	7.02496138
brca_metabric	MB-7232	6.662735746
brca_metabric	MB-7233	5.544276178
brca_metabric	MB-7234	7.54977118
brca_metabric	MB-7235	5.68521273
brca_metabric	MB-7236	8.140877579
brca_metabric	MB-7237	5.768014556
brca_metabric	MB-7238	5.371556437
brca_metabric	MB-7241	6.849237473
brca_metabric	MB-7243	7.563354324
brca_metabric	MB-7244	5.3726519
brca_metabric	MB-7249	7.468159142
brca_metabric	MB-7250	7.440333898
brca_metabric	MB-7251	5.222198595
brca_metabric	MB-7252	5.344859066
brca_metabric	MB-7253	5.7377013
brca_metabric	MB-7254	5.562783831
brca_metabric	MB-7256	9.06910633
brca_metabric	MB-7258	5.408333489
brca_metabric	MB-7260	5.729061573
brca_metabric	MB-7262	5.331668478
brca_metabric	MB-7263	5.517619887
brca_metabric	MB-7264	8.30433116
brca_metabric	MB-7266	8.512796951
brca_metabric	MB-7267	5.671031827
brca_metabric	MB-7268	5.66527927
brca_metabric	MB-7269	5.291739646
brca_metabric	MB-7270	5.352120187
brca_metabric	MB-7273	7.422012902
brca_metabric	MB-7275	7.169098892
brca_metabric	MB-7276	7.613531947
brca_metabric	MB-7277	5.443003796
brca_metabric	MB-7278	6.356246228
brca_metabric	MB-7279	5.872892937
brca_metabric	MB-7280	5.073388381
brca_metabric	MB-7281	5.364345412
brca_metabric	MB-7283	5.575108143
brca_metabric	MB-7284	5.671854607
brca_metabric	MB-7285	6.26051359
brca_metabric	MB-7286	10.36267794
brca_metabric	MB-7287	5.602876056
brca_metabric	MB-7288	10.00040175
brca_metabric	MB-7289	6.107792626
brca_metabric	MB-7291	6.167816353
brca_metabric	MB-7292	10.22160523
brca_metabric	MB-7293	5.617703486
brca_metabric	MB-7294	8.131043157
brca_metabric	MB-7295	5.330929177
brca_metabric	MB-7296	5.458248667
brca_metabric	MB-7297	5.497391036
brca_metabric	MB-7298	6.03717405
brca_metabric	MB-7299	5.37894196
