STUDY_ID	SAMPLE_ID	CEACAM5
brca_metabric	MB-5656	0.8404
brca_metabric	MB-6001	-0.721
brca_metabric	MB-6006	-0.4098
brca_metabric	MB-6007	-0.4113
brca_metabric	MB-6008	1.1416
brca_metabric	MB-6010	-0.5993
brca_metabric	MB-6011	-0.7127
brca_metabric	MB-6012	0.7893
brca_metabric	MB-6014	-0.6104
brca_metabric	MB-6016	3.0574
brca_metabric	MB-6017	1.7958
brca_metabric	MB-6018	-0.5796
brca_metabric	MB-6019	-0.9368
brca_metabric	MB-6021	-0.4066
brca_metabric	MB-6022	0.3009
brca_metabric	MB-6023	-0.4024
brca_metabric	MB-6024	-0.8435
brca_metabric	MB-6026	1.1892
brca_metabric	MB-6029	-0.5459
brca_metabric	MB-6030	-0.6777
brca_metabric	MB-6036	-0.6662
brca_metabric	MB-6039	1.2039
brca_metabric	MB-6042	-0.4836
brca_metabric	MB-6044	-0.1577
brca_metabric	MB-6047	0.6239
brca_metabric	MB-6048	0.5329
brca_metabric	MB-6049	-0.2179
brca_metabric	MB-6050	0.0944
brca_metabric	MB-6051	-0.6775
brca_metabric	MB-6052	-0.6001
brca_metabric	MB-6053	-0.4247
brca_metabric	MB-6055	-0.5849
brca_metabric	MB-6058	-0.5021
brca_metabric	MB-6059	-0.7657
brca_metabric	MB-6060	-0.4103
brca_metabric	MB-6062	-0.7797
brca_metabric	MB-6063	-0.3973
brca_metabric	MB-6065	0.1465
brca_metabric	MB-6068	-0.8277
brca_metabric	MB-6069	-0.1364
brca_metabric	MB-6071	-0.4557
brca_metabric	MB-6075	-0.2781
brca_metabric	MB-6077	-0.0043
brca_metabric	MB-6079	-0.2121
brca_metabric	MB-6080	2.2248
brca_metabric	MB-6082	-0.6442
brca_metabric	MB-6083	-0.3889
brca_metabric	MB-6085	-0.4749
brca_metabric	MB-6092	1.3364
brca_metabric	MB-6097	-0.7089
brca_metabric	MB-6098	-0.9946
brca_metabric	MB-6100	-0.467
brca_metabric	MB-6101	0.0555
brca_metabric	MB-6103	-0.4662
brca_metabric	MB-6105	1.3972
brca_metabric	MB-6107	-0.2267
brca_metabric	MB-6108	1.9157
brca_metabric	MB-6113	2.9792
brca_metabric	MB-6114	-0.5264
brca_metabric	MB-6116	2.4041
brca_metabric	MB-6118	-0.9536
brca_metabric	MB-6122	-0.2501
brca_metabric	MB-6124	-0.665
brca_metabric	MB-6125	-0.1887
brca_metabric	MB-6131	1.5916
brca_metabric	MB-6133	-0.2749
brca_metabric	MB-6135	-0.7943
brca_metabric	MB-6138	3.9443
brca_metabric	MB-6141	0.5039
brca_metabric	MB-6143	-0.3501
brca_metabric	MB-6144	-0.554
brca_metabric	MB-6145	3.0643
brca_metabric	MB-6146	0.4175
brca_metabric	MB-6147	-0.6863
brca_metabric	MB-6149	-0.6091
brca_metabric	MB-6150	0.0689
brca_metabric	MB-6152	-0.0866
brca_metabric	MB-6154	-0.3604
brca_metabric	MB-6156	2.8784
brca_metabric	MB-6157	-0.4232
brca_metabric	MB-6160	-0.7154
brca_metabric	MB-6163	-0.1615
brca_metabric	MB-6164	0.0075
brca_metabric	MB-6167	1.8517
brca_metabric	MB-6168	-0.6096
brca_metabric	MB-6169	0.5125
brca_metabric	MB-6171	-0.1112
brca_metabric	MB-6178	-0.6734
brca_metabric	MB-6179	-0.1551
brca_metabric	MB-6181	-0.0475
brca_metabric	MB-6182	0.7681
brca_metabric	MB-6183	1.2884
brca_metabric	MB-6184	-0.4968
brca_metabric	MB-6185	-0.6524
brca_metabric	MB-6187	-1.0452
brca_metabric	MB-6188	-0.8526
brca_metabric	MB-6189	0.3709
brca_metabric	MB-6190	-0.6426
brca_metabric	MB-6192	-0.7661
brca_metabric	MB-6194	-0.5986
brca_metabric	MB-6195	-0.6634
brca_metabric	MB-6200	-0.1413
brca_metabric	MB-6201	-0.4654
brca_metabric	MB-6204	-0.3833
brca_metabric	MB-6207	-0.5186
brca_metabric	MB-6208	-0.0292
brca_metabric	MB-6211	-0.0083
brca_metabric	MB-6212	-0.4599
brca_metabric	MB-6214	-0.1995
brca_metabric	MB-6217	-0.4599
brca_metabric	MB-6218	0.6361
brca_metabric	MB-6223	-0.8164
brca_metabric	MB-6224	-0.7143
brca_metabric	MB-6225	-0.3746
brca_metabric	MB-6226	-0.6819
brca_metabric	MB-6228	-1.1894
brca_metabric	MB-6229	-0.518
brca_metabric	MB-6231	-0.5457
brca_metabric	MB-6232	0.5745
brca_metabric	MB-6233	1.8066
brca_metabric	MB-6234	-0.5458
brca_metabric	MB-6237	-0.9655
brca_metabric	MB-6238	-0.3036
brca_metabric	MB-6239	-0.0841
brca_metabric	MB-6242	-0.5043
brca_metabric	MB-6245	-0.6888
brca_metabric	MB-6246	0.9851
brca_metabric	MB-6248	-0.954
brca_metabric	MB-6251	-0.8621
brca_metabric	MB-6253	0.0519
brca_metabric	MB-6254	2.159
brca_metabric	MB-6256	2.5811
brca_metabric	MB-6257	-0.8435
brca_metabric	MB-6263	-0.5665
brca_metabric	MB-6271	-0.7506
brca_metabric	MB-6272	-0.4449
brca_metabric	MB-6273	-0.2143
brca_metabric	MB-6280	-0.3425
brca_metabric	MB-6281	-0.8588
brca_metabric	MB-6283	-0.2932
brca_metabric	MB-6284	-0.0427
brca_metabric	MB-6286	1.6794
brca_metabric	MB-6287	0.3674
brca_metabric	MB-6288	0.0397
brca_metabric	MB-6297	0.2171
brca_metabric	MB-6300	2.2309
brca_metabric	MB-6302	-0.7012
brca_metabric	MB-6305	-0.9303
brca_metabric	MB-6306	-0.0984
brca_metabric	MB-6308	-0.0402
brca_metabric	MB-6312	-0.0975
brca_metabric	MB-6314	3.1965
brca_metabric	MB-6317	-0.4865
brca_metabric	MB-6318	-0.049
brca_metabric	MB-6319	0.0999
brca_metabric	MB-6322	-0.3976
brca_metabric	MB-6327	-0.5206
brca_metabric	MB-6328	-0.7405
brca_metabric	MB-6329	0.2272
brca_metabric	MB-6330	-0.19
brca_metabric	MB-6334	0.0071
brca_metabric	MB-6336	-0.8706
brca_metabric	MB-6337	-0.7405
brca_metabric	MB-6344	-0.6401
brca_metabric	MB-6346	2.005
brca_metabric	MB-6358	1.2774
brca_metabric	MB-6359	-0.0226
brca_metabric	MB-6363	-0.1297
brca_metabric	MB-7000	0.1204
brca_metabric	MB-7001	-0.4846
brca_metabric	MB-7002	-0.8273
brca_metabric	MB-7003	-0.4371
brca_metabric	MB-7004	-0.5089
brca_metabric	MB-7005	0.2403
brca_metabric	MB-7006	-0.5114
brca_metabric	MB-7007	-0.5502
brca_metabric	MB-7008	-0.8544
brca_metabric	MB-7009	-0.658
brca_metabric	MB-7010	-0.4124
brca_metabric	MB-7011	1.6771
brca_metabric	MB-7012	-0.5681
brca_metabric	MB-7013	0.4112
brca_metabric	MB-7014	-0.3644
brca_metabric	MB-7015	-0.4758
brca_metabric	MB-7017	-0.9699
brca_metabric	MB-7018	-0.4015
brca_metabric	MB-7019	-0.3267
brca_metabric	MB-7020	-0.4127
brca_metabric	MB-7022	-0.1239
brca_metabric	MB-7023	-0.4274
brca_metabric	MB-7024	-0.3199
brca_metabric	MB-7025	-0.6047
brca_metabric	MB-7026	-0.3866
brca_metabric	MB-7027	-0.1442
brca_metabric	MB-7028	2.4186
brca_metabric	MB-7029	-0.23
brca_metabric	MB-7030	-0.5838
brca_metabric	MB-7031	-0.3615
brca_metabric	MB-7032	-0.3026
brca_metabric	MB-7034	1.3181
brca_metabric	MB-7035	1.7041
brca_metabric	MB-7036	-0.6188
brca_metabric	MB-7037	-0.4304
brca_metabric	MB-7038	-0.7198
brca_metabric	MB-7039	-0.4461
brca_metabric	MB-7040	-0.6072
brca_metabric	MB-7041	-0.6429
brca_metabric	MB-7042	0.7227
brca_metabric	MB-7043	-0.4666
brca_metabric	MB-7044	-0.5636
brca_metabric	MB-7045	-0.5041
brca_metabric	MB-7046	1.4379
brca_metabric	MB-7048	-0.3617
brca_metabric	MB-7049	-0.5996
brca_metabric	MB-7050	-0.2724
brca_metabric	MB-7051	-0.6462
brca_metabric	MB-7052	-0.5883
brca_metabric	MB-7053	-0.8426
brca_metabric	MB-7054	-0.7514
brca_metabric	MB-7055	1.3444
brca_metabric	MB-7056	-0.8462
brca_metabric	MB-7057	-0.3614
brca_metabric	MB-7058	-0.8676
brca_metabric	MB-7059	0.2109
brca_metabric	MB-7060	-0.7509
brca_metabric	MB-7061	-0.3798
brca_metabric	MB-7062	1.6165
brca_metabric	MB-7063	-0.4567
brca_metabric	MB-7065	-0.8705
brca_metabric	MB-7066	-0.5999
brca_metabric	MB-7067	1.3241
brca_metabric	MB-7068	0.2397
brca_metabric	MB-7069	-0.6866
brca_metabric	MB-7070	-0.6789
brca_metabric	MB-7071	-0.1121
brca_metabric	MB-7072	3.3728
brca_metabric	MB-7073	-0.4244
brca_metabric	MB-7074	-0.5175
brca_metabric	MB-7075	-0.6131
brca_metabric	MB-7076	1.3509
brca_metabric	MB-7077	-0.4903
brca_metabric	MB-7078	-0.4611
brca_metabric	MB-7079	-0.6805
brca_metabric	MB-7080	1.3258
brca_metabric	MB-7081	-0.7343
brca_metabric	MB-7082	-0.7408
brca_metabric	MB-7083	-0.7226
brca_metabric	MB-7084	-0.7861
brca_metabric	MB-7085	1.4896
brca_metabric	MB-7086	-0.2749
brca_metabric	MB-7087	-0.6866
brca_metabric	MB-7088	-0.6685
brca_metabric	MB-7089	-0.2547
brca_metabric	MB-7090	-0.323
brca_metabric	MB-7091	-0.7383
brca_metabric	MB-7092	-0.4183
brca_metabric	MB-7093	1.0128
brca_metabric	MB-7094	0.139
brca_metabric	MB-7095	0.0662
brca_metabric	MB-7096	-0.6986
brca_metabric	MB-7097	-0.3785
brca_metabric	MB-7099	-0.5046
brca_metabric	MB-7100	2.8417
brca_metabric	MB-7101	-0.4441
brca_metabric	MB-7102	2.2983
brca_metabric	MB-7104	-0.5872
brca_metabric	MB-7106	-0.6859
brca_metabric	MB-7107	0.5166
brca_metabric	MB-7109	-0.8307
brca_metabric	MB-7111	-0.3722
brca_metabric	MB-7112	-0.5309
brca_metabric	MB-7113	-0.5438
brca_metabric	MB-7114	-0.7744
brca_metabric	MB-7115	1.5397
brca_metabric	MB-7116	0.3218
brca_metabric	MB-7118	0.7553
brca_metabric	MB-7119	-0.6151
brca_metabric	MB-7121	-0.9092
brca_metabric	MB-7122	0.1858
brca_metabric	MB-7123	2.9865
brca_metabric	MB-7124	-0.5026
brca_metabric	MB-7127	-0.3772
brca_metabric	MB-7128	-0.7758
brca_metabric	MB-7130	-0.5452
brca_metabric	MB-7131	3.5746
brca_metabric	MB-7132	0.572
brca_metabric	MB-7133	1.1784
brca_metabric	MB-7135	3.0552
brca_metabric	MB-7137	-0.1755
brca_metabric	MB-7138	3.4987
brca_metabric	MB-7140	2.4959
brca_metabric	MB-7141	-0.5579
brca_metabric	MB-7142	0.6599
brca_metabric	MB-7143	-0.3634
brca_metabric	MB-7144	-0.5478
brca_metabric	MB-7145	-0.675
brca_metabric	MB-7147	-0.419
brca_metabric	MB-7149	-0.5145
brca_metabric	MB-7150	-0.2971
brca_metabric	MB-7151	-0.4736
brca_metabric	MB-7152	1.3916
brca_metabric	MB-7153	-0.9647
brca_metabric	MB-7154	-0.6387
brca_metabric	MB-7155	-0.6177
brca_metabric	MB-7157	-0.3353
brca_metabric	MB-7158	-0.5183
brca_metabric	MB-7159	-0.8062
brca_metabric	MB-7160	-0.1789
brca_metabric	MB-7161	-0.6888
brca_metabric	MB-7162	-0.995
brca_metabric	MB-7163	-0.4629
brca_metabric	MB-7164	0.0166
brca_metabric	MB-7165	-0.7127
brca_metabric	MB-7167	0.3564
brca_metabric	MB-7168	-0.7802
brca_metabric	MB-7170	-0.7902
brca_metabric	MB-7171	2.1671
brca_metabric	MB-7172	0.4197
brca_metabric	MB-7173	0.8049
brca_metabric	MB-7174	-0.8971
brca_metabric	MB-7176	1.5432
brca_metabric	MB-7181	-0.0909
brca_metabric	MB-7182	0.1513
brca_metabric	MB-7185	-0.1304
brca_metabric	MB-7186	-0.7787
brca_metabric	MB-7187	-0.8457
brca_metabric	MB-7189	-0.5174
brca_metabric	MB-7193	-0.5935
brca_metabric	MB-7194	2.6953
brca_metabric	MB-7195	-0.3623
brca_metabric	MB-7196	-0.3931
brca_metabric	MB-7197	0.6049
brca_metabric	MB-7198	-0.9084
brca_metabric	MB-7199	2.0503
brca_metabric	MB-7200	-0.6629
brca_metabric	MB-7201	3.4511
brca_metabric	MB-7205	-0.831
brca_metabric	MB-7207	0.1223
brca_metabric	MB-7208	-0.6342
brca_metabric	MB-7212	-0.5364
brca_metabric	MB-7215	-0.6568
brca_metabric	MB-7216	0.1051
brca_metabric	MB-7217	-0.2812
brca_metabric	MB-7218	0.7019
brca_metabric	MB-7219	-0.5181
brca_metabric	MB-7220	-0.6272
brca_metabric	MB-7225	-0.5835
brca_metabric	MB-7226	0.044
brca_metabric	MB-7227	1.4409
brca_metabric	MB-7228	-0.7221
brca_metabric	MB-7229	2.1304
brca_metabric	MB-7230	-0.754
brca_metabric	MB-7231	1.2335
brca_metabric	MB-7232	0.8489
brca_metabric	MB-7233	-0.4649
brca_metabric	MB-7234	1.761
brca_metabric	MB-7235	-0.2874
brca_metabric	MB-7236	2.3177
brca_metabric	MB-7237	-0.1849
brca_metabric	MB-7238	-0.6876
brca_metabric	MB-7241	1.0492
brca_metabric	MB-7243	1.7742
brca_metabric	MB-7244	-0.6862
brca_metabric	MB-7249	1.6811
brca_metabric	MB-7250	1.6537
brca_metabric	MB-7251	-0.8851
brca_metabric	MB-7252	-0.7225
brca_metabric	MB-7253	-0.2223
brca_metabric	MB-7254	-0.4414
brca_metabric	MB-7256	3.123
brca_metabric	MB-7258	-0.6397
brca_metabric	MB-7260	-0.233
brca_metabric	MB-7262	-0.7399
brca_metabric	MB-7263	-0.4989
brca_metabric	MB-7264	2.4653
brca_metabric	MB-7266	2.6498
brca_metabric	MB-7267	-0.3051
brca_metabric	MB-7268	-0.3123
brca_metabric	MB-7269	-0.7926
brca_metabric	MB-7270	-0.713
brca_metabric	MB-7273	1.6356
brca_metabric	MB-7275	1.3818
brca_metabric	MB-7276	1.8229
brca_metabric	MB-7277	-0.5947
brca_metabric	MB-7278	0.509
brca_metabric	MB-7279	-0.0569
brca_metabric	MB-7280	-1.0867
brca_metabric	MB-7281	-0.697
brca_metabric	MB-7283	-0.4257
brca_metabric	MB-7284	-0.3041
brca_metabric	MB-7285	0.4
brca_metabric	MB-7286	4.1294
brca_metabric	MB-7287	-0.3906
brca_metabric	MB-7288	3.8596
brca_metabric	MB-7289	0.2229
brca_metabric	MB-7291	0.293
brca_metabric	MB-7292	4.0254
brca_metabric	MB-7293	-0.372
brca_metabric	MB-7294	2.3087
brca_metabric	MB-7295	-0.7409
brca_metabric	MB-7296	-0.5751
brca_metabric	MB-7297	-0.5247
brca_metabric	MB-7298	0.1398
brca_metabric	MB-7299	-0.6779
