STUDY_ID	SAMPLE_ID	TMEM70
brca_metabric	MB-6012	1.3703
brca_metabric	MB-6014	-0.0663
brca_metabric	MB-6016	-0.8312
brca_metabric	MB-6017	-0.8828
brca_metabric	MB-6018	0.3388
brca_metabric	MB-6019	-0.5553
brca_metabric	MB-6021	-0.6593
brca_metabric	MB-6022	1.4699
brca_metabric	MB-6023	-0.5545
brca_metabric	MB-6024	-0.5335
brca_metabric	MB-6026	-0.8035
brca_metabric	MB-6029	2.3165
brca_metabric	MB-6030	0.5536
brca_metabric	MB-6036	0.1748
brca_metabric	MB-6039	0.0373
brca_metabric	MB-6042	-1.4318
brca_metabric	MB-6044	-1.7073
brca_metabric	MB-6047	-0.0794
brca_metabric	MB-6048	0.7996
brca_metabric	MB-6049	0.9352
brca_metabric	MB-6050	-0.3871
brca_metabric	MB-6051	-0.8282
brca_metabric	MB-6052	-1.0935
brca_metabric	MB-6053	-0.4196
brca_metabric	MB-6055	-0.6709
brca_metabric	MB-6058	-0.4927
brca_metabric	MB-6059	-0.1206
brca_metabric	MB-6060	-1.3145
brca_metabric	MB-6062	-1.4815
brca_metabric	MB-6063	0.3629
brca_metabric	MB-6065	-0.8364
brca_metabric	MB-6068	-0.8628
brca_metabric	MB-6069	1.3398
brca_metabric	MB-6071	0.1554
brca_metabric	MB-6075	2.8317
brca_metabric	MB-6077	0.4082
brca_metabric	MB-6079	0.6664
brca_metabric	MB-6080	-0.1631
brca_metabric	MB-6082	-0.727
brca_metabric	MB-6083	0.4549
brca_metabric	MB-6085	-0.8695
brca_metabric	MB-6092	-0.1787
brca_metabric	MB-6097	0.3242
brca_metabric	MB-6098	0.3757
brca_metabric	MB-6100	-2.0541
brca_metabric	MB-6101	-0.0059
brca_metabric	MB-6103	-0.9843
brca_metabric	MB-6105	-0.4061
brca_metabric	MB-6107	-0.4951
brca_metabric	MB-6108	-0.5831
brca_metabric	MB-6113	-0.5218
brca_metabric	MB-6114	0.0141
brca_metabric	MB-6116	0.0715
brca_metabric	MB-6118	-1.5966
brca_metabric	MB-6122	0.5207
brca_metabric	MB-6124	1.1906
brca_metabric	MB-6125	-0.2576
brca_metabric	MB-6131	-1.0096
brca_metabric	MB-6133	-0.7006
brca_metabric	MB-6135	0.6708
brca_metabric	MB-6138	-1.4012
brca_metabric	MB-6141	-0.1598
brca_metabric	MB-6143	2.114
brca_metabric	MB-6144	-0.0752
brca_metabric	MB-6145	0.3259
brca_metabric	MB-6146	-0.7952
brca_metabric	MB-6147	0.3259
brca_metabric	MB-6149	1.4971
brca_metabric	MB-6150	-0.2819
brca_metabric	MB-6152	-0.3831
brca_metabric	MB-6154	-0.3394
brca_metabric	MB-6156	-0.8887
brca_metabric	MB-6157	0.6664
brca_metabric	MB-6160	-0.1516
brca_metabric	MB-6163	-1.1301
brca_metabric	MB-6164	0.1554
brca_metabric	MB-6167	-0.0752
brca_metabric	MB-6168	0.974
brca_metabric	MB-6169	-1.1336
brca_metabric	MB-6171	-1.6863
brca_metabric	MB-6178	-0.3618
brca_metabric	MB-6179	0.2816
brca_metabric	MB-6181	1.1524
brca_metabric	MB-6182	0.1396
brca_metabric	MB-6183	-0.5037
brca_metabric	MB-6184	-0.5815
brca_metabric	MB-6185	-0.5053
brca_metabric	MB-6187	-0.5631
brca_metabric	MB-6188	0.039
brca_metabric	MB-6189	0.1388
brca_metabric	MB-6190	-2.282
brca_metabric	MB-6192	1.7189
brca_metabric	MB-6194	0.1646
brca_metabric	MB-6195	-0.7118
brca_metabric	MB-6200	0.0673
brca_metabric	MB-6201	2.756
brca_metabric	MB-6204	-0.7081
brca_metabric	MB-6207	-0.7517
brca_metabric	MB-6208	-0.7975
brca_metabric	MB-6211	1.4728
brca_metabric	MB-6212	1.3759
brca_metabric	MB-6214	-0.6007
brca_metabric	MB-6217	-0.6
brca_metabric	MB-6218	-0.5037
brca_metabric	MB-6223	1.789
brca_metabric	MB-6224	-0.6
brca_metabric	MB-6225	3.5827
brca_metabric	MB-6226	0.1115
brca_metabric	MB-6228	-0.0959
brca_metabric	MB-6229	-1.1203
brca_metabric	MB-6231	-0.1762
brca_metabric	MB-6232	-1.4331
brca_metabric	MB-6233	-1.4534
brca_metabric	MB-6234	-1.0877
brca_metabric	MB-6237	0.2483
brca_metabric	MB-6238	2.4543
brca_metabric	MB-6239	1.5237
brca_metabric	MB-6242	0.1174
brca_metabric	MB-6245	0.4031
brca_metabric	MB-6246	0.5023
brca_metabric	MB-6248	-0.5419
brca_metabric	MB-6251	-0.7637
brca_metabric	MB-6253	-0.7058
brca_metabric	MB-6254	-1.3932
brca_metabric	MB-6256	0.5588
brca_metabric	MB-6257	0.0382
brca_metabric	MB-6263	-0.5708
brca_metabric	MB-6271	0.0998
brca_metabric	MB-6272	0.7959
brca_metabric	MB-6273	-0.091
brca_metabric	MB-6280	-1.178
brca_metabric	MB-6281	0.4393
brca_metabric	MB-6283	0.8014
brca_metabric	MB-6284	1.7111
brca_metabric	MB-6286	-0.7637
brca_metabric	MB-6287	-0.4772
brca_metabric	MB-6288	0.7162
brca_metabric	MB-6297	0.5684
brca_metabric	MB-6300	-0.7915
brca_metabric	MB-6302	1.3945
brca_metabric	MB-6305	0.4229
brca_metabric	MB-6306	0.4618
brca_metabric	MB-6308	-0.8163
brca_metabric	MB-6312	0.7233
brca_metabric	MB-6314	-0.6554
brca_metabric	MB-6317	0.6525
brca_metabric	MB-6318	-1.467
brca_metabric	MB-6319	-0.6262
brca_metabric	MB-6322	-1.1983
brca_metabric	MB-6327	2.2032
brca_metabric	MB-6328	1.0431
brca_metabric	MB-6329	0.0083
brca_metabric	MB-6330	-0.8447
brca_metabric	MB-6334	0.6585
brca_metabric	MB-6336	-1.1905
brca_metabric	MB-6337	1.4312
brca_metabric	MB-6344	0.196
brca_metabric	MB-6346	-0.4865
brca_metabric	MB-6358	-2.0025
brca_metabric	MB-6359	1.018
brca_metabric	MB-6363	-0.5623
brca_metabric	MB-7000	1.7969
brca_metabric	MB-7001	-0.4038
brca_metabric	MB-7002	-0.1271
brca_metabric	MB-7003	-0.6747
brca_metabric	MB-7004	-0.0654
brca_metabric	MB-7005	-1.2155
brca_metabric	MB-7006	-0.2786
brca_metabric	MB-7007	0.1587
brca_metabric	MB-7008	-0.6975
brca_metabric	MB-7009	-0.8725
brca_metabric	MB-7010	0.8262
brca_metabric	MB-7011	-0.0488
brca_metabric	MB-7012	0.1816
brca_metabric	MB-7013	-1.3233
brca_metabric	MB-7014	-0.0034
brca_metabric	MB-7015	0.9171
brca_metabric	MB-7017	-0.1368
brca_metabric	MB-7018	1.1725
brca_metabric	MB-7019	-0.5505
brca_metabric	MB-7020	0.1646
brca_metabric	MB-7022	1.0865
brca_metabric	MB-7023	0.1362
brca_metabric	MB-7024	1.4766
brca_metabric	MB-7025	-0.2535
brca_metabric	MB-7026	-0.1607
brca_metabric	MB-7027	0.4497
brca_metabric	MB-7028	-0.4053
brca_metabric	MB-7029	-0.808
brca_metabric	MB-7030	1.065
brca_metabric	MB-7031	0.8732
brca_metabric	MB-7032	0.2373
brca_metabric	MB-7034	-0.8424
brca_metabric	MB-7035	-1.1948
brca_metabric	MB-7036	1.3759
brca_metabric	MB-7037	0.0966
brca_metabric	MB-7038	-0.1549
brca_metabric	MB-7039	-0.3951
brca_metabric	MB-7040	0.3501
brca_metabric	MB-7041	0.1521
brca_metabric	MB-7042	0.3277
brca_metabric	MB-7043	0.1437
brca_metabric	MB-7044	0.2483
brca_metabric	MB-7045	-1.0806
brca_metabric	MB-7046	1.0712
brca_metabric	MB-7048	-0.3713
brca_metabric	MB-7049	-0.0621
brca_metabric	MB-7050	1.7959
brca_metabric	MB-7051	2.021
brca_metabric	MB-7052	1.2034
brca_metabric	MB-7053	1.7633
brca_metabric	MB-7054	0.8331
brca_metabric	MB-7055	2.3218
brca_metabric	MB-7056	-1.324
brca_metabric	MB-7057	0.2618
brca_metabric	MB-7058	-0.441
brca_metabric	MB-7059	-0.293
brca_metabric	MB-7060	1.3537
brca_metabric	MB-7061	-0.9108
brca_metabric	MB-7062	-0.3705
brca_metabric	MB-7063	-0.2275
brca_metabric	MB-7065	1.0802
brca_metabric	MB-7066	-0.5389
brca_metabric	MB-7067	0.4867
brca_metabric	MB-7068	-1.0002
brca_metabric	MB-7069	-0.6952
brca_metabric	MB-7070	1.4417
brca_metabric	MB-7071	-0.5863
brca_metabric	MB-7072	-0.6655
brca_metabric	MB-7073	-1.4853
brca_metabric	MB-7074	0.2171
brca_metabric	MB-7075	0.4445
brca_metabric	MB-7076	0.2288
brca_metabric	MB-7077	0.5242
brca_metabric	MB-7078	-1.5228
brca_metabric	MB-7079	-0.1368
brca_metabric	MB-7080	-1.1294
brca_metabric	MB-7081	0.2679
brca_metabric	MB-7082	0.7622
brca_metabric	MB-7083	-0.1279
brca_metabric	MB-7084	-0.6317
brca_metabric	MB-7085	0.8402
brca_metabric	MB-7086	1.5981
brca_metabric	MB-7087	0.8271
brca_metabric	MB-7088	-0.6494
brca_metabric	MB-7089	0.9117
brca_metabric	MB-7090	0.5606
brca_metabric	MB-7091	1.4076
brca_metabric	MB-7092	0.3406
brca_metabric	MB-7093	-0.6937
brca_metabric	MB-7094	-0.3935
brca_metabric	MB-7095	-0.2827
brca_metabric	MB-7096	-1.0999
brca_metabric	MB-7097	0.6516
brca_metabric	MB-7099	-0.2641
brca_metabric	MB-7100	-1.1076
brca_metabric	MB-7101	-0.9907
brca_metabric	MB-7102	0.6934
brca_metabric	MB-7104	0.386
brca_metabric	MB-7106	-0.8274
brca_metabric	MB-7107	-0.1304
brca_metabric	MB-7109	2.5491
brca_metabric	MB-7111	0.3131
brca_metabric	MB-7112	2.478
brca_metabric	MB-7113	1.8254
brca_metabric	MB-7114	1.0144
brca_metabric	MB-7115	-1.1041
brca_metabric	MB-7116	1.4652
brca_metabric	MB-7118	-0.3904
brca_metabric	MB-7119	0.8084
brca_metabric	MB-7121	-1.0039
brca_metabric	MB-7122	-1.5197
brca_metabric	MB-7123	-0.5801
brca_metabric	MB-7124	0.6603
brca_metabric	MB-7127	2.164
brca_metabric	MB-7128	-1.2196
brca_metabric	MB-7130	0.2305
brca_metabric	MB-7131	-0.696
brca_metabric	MB-7132	-0.6914
brca_metabric	MB-7133	-1.1969
brca_metabric	MB-7135	-1.2114
brca_metabric	MB-7137	-0.3475
brca_metabric	MB-7138	0.2713
brca_metabric	MB-7140	0.0974
brca_metabric	MB-7141	0.4185
brca_metabric	MB-7142	0.9865
brca_metabric	MB-7143	-0.4552
brca_metabric	MB-7144	-0.0687
brca_metabric	MB-7145	1.2133
brca_metabric	MB-7147	0.9027
brca_metabric	MB-7149	2.2727
brca_metabric	MB-7150	0.3028
brca_metabric	MB-7151	-0.3547
brca_metabric	MB-7152	1.1514
brca_metabric	MB-7153	-0.1222
brca_metabric	MB-7154	-0.3035
brca_metabric	MB-7155	-0.2851
brca_metabric	MB-7157	1.0838
brca_metabric	MB-7158	0.0582
brca_metabric	MB-7159	0.6603
brca_metabric	MB-7160	-0.3547
brca_metabric	MB-7161	1.5874
brca_metabric	MB-7162	-0.1467
brca_metabric	MB-7163	-1.0506
brca_metabric	MB-7164	-1.1421
brca_metabric	MB-7165	0.0464
brca_metabric	MB-7167	0.9964
brca_metabric	MB-7168	0.6426
brca_metabric	MB-7170	-0.3626
brca_metabric	MB-7171	1.3638
brca_metabric	MB-7172	0.9316
brca_metabric	MB-7173	0.1807
brca_metabric	MB-7174	1.79
brca_metabric	MB-7176	0.7578
brca_metabric	MB-7181	1.6067
brca_metabric	MB-7182	0.1943
brca_metabric	MB-7185	0.6724
brca_metabric	MB-7186	3.3768
brca_metabric	MB-7187	-1.135
brca_metabric	MB-7189	0.4748
brca_metabric	MB-7193	2.3946
brca_metabric	MB-7194	1.5952
brca_metabric	MB-7195	-0.8222
brca_metabric	MB-7196	-1.1223
brca_metabric	MB-7197	0.8331
brca_metabric	MB-7198	1.8392
brca_metabric	MB-7199	0.8473
brca_metabric	MB-7200	-0.4733
brca_metabric	MB-7201	-0.769
brca_metabric	MB-7205	-1.5381
brca_metabric	MB-7207	1.6562
brca_metabric	MB-7208	-0.8394
brca_metabric	MB-7212	0.1311
brca_metabric	MB-7215	-1.5216
brca_metabric	MB-7216	-0.6808
brca_metabric	MB-7217	0.6891
brca_metabric	MB-7218	-0.0463
brca_metabric	MB-7219	-0.277
brca_metabric	MB-7220	0.1884
brca_metabric	MB-7225	0.6638
brca_metabric	MB-7226	1.7721
brca_metabric	MB-7227	-1.1604
brca_metabric	MB-7228	0.2884
brca_metabric	MB-7229	-0.6123
brca_metabric	MB-7230	-1.42
brca_metabric	MB-7231	-0.6
brca_metabric	MB-7232	-0.1582
brca_metabric	MB-7233	2.0978
brca_metabric	MB-7234	0.8279
brca_metabric	MB-7235	-0.1834
brca_metabric	MB-7236	-0.8416
brca_metabric	MB-7237	2.3701
brca_metabric	MB-7238	0.3414
brca_metabric	MB-7241	-0.4402
brca_metabric	MB-7243	0.9658
brca_metabric	MB-7244	0.974
brca_metabric	MB-7249	-1.2636
brca_metabric	MB-7250	-0.3267
brca_metabric	MB-7251	0.0607
brca_metabric	MB-7252	-0.141
brca_metabric	MB-7253	-0.1099
brca_metabric	MB-7254	0.1065
brca_metabric	MB-7256	-0.4717
brca_metabric	MB-7258	-1.7742
brca_metabric	MB-7260	-0.456
brca_metabric	MB-7262	0.7189
brca_metabric	MB-7263	3.7746
brca_metabric	MB-7264	-0.6447
brca_metabric	MB-7266	0.3362
brca_metabric	MB-7267	1.9065
brca_metabric	MB-7268	-0.4568
brca_metabric	MB-7269	-0.727
brca_metabric	MB-7270	-1.6344
brca_metabric	MB-7273	-1.2395
brca_metabric	MB-7275	-0.8873
brca_metabric	MB-7276	-0.0588
brca_metabric	MB-7277	-0.8754
brca_metabric	MB-7278	0.0256
brca_metabric	MB-7279	2.3532
brca_metabric	MB-7280	1.0586
brca_metabric	MB-7281	-0.2947
brca_metabric	MB-7283	0.8723
brca_metabric	MB-7284	2.5601
brca_metabric	MB-7285	-0.778
brca_metabric	MB-7286	-1.0641
brca_metabric	MB-7287	-0.9129
brca_metabric	MB-7288	-0.9422
brca_metabric	MB-7289	-0.1664
brca_metabric	MB-7291	-0.7021
brca_metabric	MB-7292	1.035
brca_metabric	MB-7293	-0.9224
brca_metabric	MB-7294	1.3426
brca_metabric	MB-7295	-0.5815
brca_metabric	MB-7296	0.094
brca_metabric	MB-7297	0.4688
brca_metabric	MB-7298	-0.8746
brca_metabric	MB-7299	0.9045
