STUDY_ID	SAMPLE_ID	TMEM70
brca_metabric	MB-5575	7.707798463
brca_metabric	MB-5576	6.678692151
brca_metabric	MB-5577	6.485173091
brca_metabric	MB-5579	6.662445971
brca_metabric	MB-5580	6.530900436
brca_metabric	MB-5582	6.236251669
brca_metabric	MB-5583	6.067947305
brca_metabric	MB-5584	6.730663816
brca_metabric	MB-5588	6.387257549
brca_metabric	MB-5589	6.608184112
brca_metabric	MB-5590	6.469918094
brca_metabric	MB-5591	6.504542824
brca_metabric	MB-5592	6.605623421
brca_metabric	MB-5593	6.509622087
brca_metabric	MB-5596	6.51520668
brca_metabric	MB-5597	6.392555108
brca_metabric	MB-5599	7.216685229
brca_metabric	MB-5601	7.108519915
brca_metabric	MB-5602	6.861222929
brca_metabric	MB-5603	6.394680684
brca_metabric	MB-5604	7.784317344
brca_metabric	MB-5605	5.922339175
brca_metabric	MB-5613	6.374500261
brca_metabric	MB-5614	6.676953197
brca_metabric	MB-5616	6.280935702
brca_metabric	MB-5617	6.667952474
brca_metabric	MB-5620	6.56518934
brca_metabric	MB-5622	6.792435129
brca_metabric	MB-5623	6.954987817
brca_metabric	MB-5624	6.201500187
brca_metabric	MB-5626	6.808337962
brca_metabric	MB-5628	6.410846313
brca_metabric	MB-5629	6.525165384
brca_metabric	MB-5632	7.965269944
brca_metabric	MB-5633	6.395526379
brca_metabric	MB-5634	6.383521641
brca_metabric	MB-5635	6.277717365
brca_metabric	MB-5636	8.184190212
brca_metabric	MB-5638	7.543923505
brca_metabric	MB-5640	6.299926481
brca_metabric	MB-5641	7.511396139
brca_metabric	MB-5642	7.367524737
brca_metabric	MB-5645	6.746879816
brca_metabric	MB-5646	7.030445348
brca_metabric	MB-5647	7.528345204
brca_metabric	MB-5651	6.029769173
brca_metabric	MB-5652	6.416171794
brca_metabric	MB-5653	6.822028346
brca_metabric	MB-5654	6.139694927
brca_metabric	MB-5655	7.548844544
brca_metabric	MB-5656	6.279485488
brca_metabric	MB-6001	6.310745848
brca_metabric	MB-6006	6.102573292
brca_metabric	MB-6007	6.567238033
brca_metabric	MB-6008	7.550235669
brca_metabric	MB-6010	6.571966364
brca_metabric	MB-6011	7.398109478
brca_metabric	MB-6012	7.565238792
brca_metabric	MB-6014	6.866475206
brca_metabric	MB-6016	6.517967299
brca_metabric	MB-6017	6.495008709
brca_metabric	MB-6018	7.057514105
brca_metabric	MB-6019	6.641830594
brca_metabric	MB-6021	6.594915252
brca_metabric	MB-6022	7.615933838
brca_metabric	MB-6023	6.642191801
brca_metabric	MB-6024	6.651727646
brca_metabric	MB-6026	6.530286454
brca_metabric	MB-6029	8.059079746
brca_metabric	MB-6030	7.160701564
brca_metabric	MB-6036	6.979590822
brca_metabric	MB-6039	6.914882528
brca_metabric	MB-6042	6.255191652
brca_metabric	MB-6044	6.137732199
brca_metabric	MB-6047	6.860365091
brca_metabric	MB-6048	7.280481956
brca_metabric	MB-6049	7.3472697
brca_metabric	MB-6050	6.718347625
brca_metabric	MB-6051	6.519313729
brca_metabric	MB-6052	6.402055795
brca_metabric	MB-6053	6.703521801
brca_metabric	MB-6055	6.589696437
brca_metabric	MB-6058	6.670217717
brca_metabric	MB-6059	6.841198171
brca_metabric	MB-6060	6.305777751
brca_metabric	MB-6062	6.23384194
brca_metabric	MB-6063	7.069023792
brca_metabric	MB-6065	6.515637906
brca_metabric	MB-6068	6.503902078
brca_metabric	MB-6069	7.54977118
brca_metabric	MB-6071	6.970464077
brca_metabric	MB-6075	8.339830923
brca_metabric	MB-6077	7.09072658
brca_metabric	MB-6079	7.215416957
brca_metabric	MB-6080	6.821451611
brca_metabric	MB-6082	6.564511912
brca_metabric	MB-6083	7.113106537
brca_metabric	MB-6085	6.500925902
brca_metabric	MB-6092	6.814264924
brca_metabric	MB-6097	7.05054804
brca_metabric	MB-6098	7.075135904
brca_metabric	MB-6100	5.992568452
brca_metabric	MB-6101	6.894645936
brca_metabric	MB-6103	6.450095497
brca_metabric	MB-6105	6.709689955
brca_metabric	MB-6107	6.669162233
brca_metabric	MB-6108	6.629265743
brca_metabric	MB-6113	6.657004743
brca_metabric	MB-6114	6.904011678
brca_metabric	MB-6116	6.930947968
brca_metabric	MB-6118	6.184691783
brca_metabric	MB-6122	7.144819761
brca_metabric	MB-6124	7.474525466
brca_metabric	MB-6125	6.77779744
brca_metabric	MB-6131	6.438916972
brca_metabric	MB-6133	6.576368299
brca_metabric	MB-6135	7.217535105
brca_metabric	MB-6138	6.268347921
brca_metabric	MB-6141	6.822978892
brca_metabric	MB-6143	7.951045642
brca_metabric	MB-6144	6.862297893
brca_metabric	MB-6145	7.051354716
brca_metabric	MB-6146	6.533998086
brca_metabric	MB-6147	7.051354716
brca_metabric	MB-6149	7.629803601
brca_metabric	MB-6150	6.766627601
brca_metabric	MB-6152	6.720177033
brca_metabric	MB-6154	6.740215216
brca_metabric	MB-6156	6.492379092
brca_metabric	MB-6157	7.215416957
brca_metabric	MB-6160	6.826818233
brca_metabric	MB-6163	6.386025925
brca_metabric	MB-6164	6.970464077
brca_metabric	MB-6167	6.862297893
brca_metabric	MB-6168	7.366490132
brca_metabric	MB-6169	6.384469426
brca_metabric	MB-6171	6.146611763
brca_metabric	MB-6178	6.729960127
brca_metabric	MB-6179	7.03025233
brca_metabric	MB-6181	7.455379479
brca_metabric	MB-6182	6.962998206
brca_metabric	MB-6183	6.665228343
brca_metabric	MB-6184	6.629972832
brca_metabric	MB-6185	6.664521664
brca_metabric	MB-6187	6.638296061
brca_metabric	MB-6188	6.915671724
brca_metabric	MB-6189	6.962594132
brca_metabric	MB-6190	5.898798209
brca_metabric	MB-6192	7.743962042
brca_metabric	MB-6194	6.974802647
brca_metabric	MB-6195	6.571327373
brca_metabric	MB-6200	6.928978122
brca_metabric	MB-6201	8.298025365
brca_metabric	MB-6204	6.572973345
brca_metabric	MB-6207	6.553454927
brca_metabric	MB-6208	6.532982354
brca_metabric	MB-6211	7.617388727
brca_metabric	MB-6212	7.568060317
brca_metabric	MB-6214	6.621312926
brca_metabric	MB-6217	6.621645933
brca_metabric	MB-6218	6.665228343
brca_metabric	MB-6223	7.780338514
brca_metabric	MB-6224	6.621645933
brca_metabric	MB-6225	8.764722168
brca_metabric	MB-6226	6.949737142
brca_metabric	MB-6228	6.852649557
brca_metabric	MB-6229	6.39031608
brca_metabric	MB-6231	6.815387275
brca_metabric	MB-6232	6.25462695
brca_metabric	MB-6233	6.24590256
brca_metabric	MB-6234	6.40459104
brca_metabric	MB-6237	7.014447056
brca_metabric	MB-6238	8.133311475
brca_metabric	MB-6239	7.643429665
brca_metabric	MB-6242	6.952543696
brca_metabric	MB-6245	7.088247606
brca_metabric	MB-6246	7.135958877
brca_metabric	MB-6248	6.647893353
brca_metabric	MB-6251	6.548095839
brca_metabric	MB-6253	6.57400715
brca_metabric	MB-6254	6.271767717
brca_metabric	MB-6256	7.163229911
brca_metabric	MB-6257	6.915279525
brca_metabric	MB-6263	6.634848302
brca_metabric	MB-6271	6.944254183
brca_metabric	MB-6272	7.278702506
brca_metabric	MB-6273	6.854961804
brca_metabric	MB-6280	6.365073228
brca_metabric	MB-6281	7.10565259
brca_metabric	MB-6283	7.281365924
brca_metabric	MB-6284	7.739936765
brca_metabric	MB-6286	6.548095839
brca_metabric	MB-6287	6.677302463
brca_metabric	MB-6288	7.239669379
brca_metabric	MB-6297	7.167845548
brca_metabric	MB-6300	6.535649555
brca_metabric	MB-6302	7.577533963
brca_metabric	MB-6305	7.097743449
brca_metabric	MB-6306	7.116439438
brca_metabric	MB-6308	6.524600409
brca_metabric	MB-6312	7.243147244
brca_metabric	MB-6314	6.596638966
brca_metabric	MB-6317	7.208640559
brca_metabric	MB-6318	6.24004751
brca_metabric	MB-6319	6.609797414
brca_metabric	MB-6322	6.356246228
brca_metabric	MB-6327	7.998436029
brca_metabric	MB-6328	7.400818519
brca_metabric	MB-6329	6.9013052
brca_metabric	MB-6330	6.511965987
brca_metabric	MB-6334	7.211565942
brca_metabric	MB-6336	6.359608982
brca_metabric	MB-6337	7.596214948
brca_metabric	MB-6344	6.989622502
brca_metabric	MB-6346	6.673065828
brca_metabric	MB-6358	6.01399754
brca_metabric	MB-6359	7.38833935
brca_metabric	MB-6363	6.638656525
brca_metabric	MB-7000	7.784448561
brca_metabric	MB-7001	6.710737022
brca_metabric	MB-7002	6.838171659
brca_metabric	MB-7003	6.587989202
brca_metabric	MB-7004	6.866852115
brca_metabric	MB-7005	6.348717796
brca_metabric	MB-7006	6.768126469
brca_metabric	MB-7007	6.972029153
brca_metabric	MB-7008	6.577746279
brca_metabric	MB-7009	6.499599993
brca_metabric	MB-7010	7.293534842
brca_metabric	MB-7011	6.874614395
brca_metabric	MB-7012	6.982806954
brca_metabric	MB-7013	6.301950724
brca_metabric	MB-7014	6.895820166
brca_metabric	MB-7015	7.33831829
brca_metabric	MB-7017	6.833650571
brca_metabric	MB-7018	7.465447248
brca_metabric	MB-7019	6.643998036
brca_metabric	MB-7020	6.974802647
brca_metabric	MB-7022	7.422457092
brca_metabric	MB-7023	6.961378228
brca_metabric	MB-7024	7.619343186
brca_metabric	MB-7025	6.779681333
brca_metabric	MB-7026	6.822594376
brca_metabric	MB-7027	7.110607998
brca_metabric	MB-7028	6.710037819
brca_metabric	MB-7029	6.528297436
brca_metabric	MB-7030	7.411711284
brca_metabric	MB-7031	7.316661186
brca_metabric	MB-7032	7.009191289
brca_metabric	MB-7034	6.512986141
brca_metabric	MB-7035	6.357741765
brca_metabric	MB-7036	7.568060317
brca_metabric	MB-7037	6.942724989
brca_metabric	MB-7038	6.825276395
brca_metabric	MB-7039	6.714707831
brca_metabric	MB-7040	7.062902653
brca_metabric	MB-7041	6.968868758
brca_metabric	MB-7042	7.052201829
brca_metabric	MB-7043	6.964923908
brca_metabric	MB-7044	7.014447056
brca_metabric	MB-7045	6.407698644
brca_metabric	MB-7046	7.414831728
brca_metabric	MB-7048	6.725581517
brca_metabric	MB-7049	6.868418948
brca_metabric	MB-7050	7.7839178
brca_metabric	MB-7051	7.901866058
brca_metabric	MB-7052	7.480947414
brca_metabric	MB-7053	7.766993566
brca_metabric	MB-7054	7.296967486
brca_metabric	MB-7055	8.061922499
brca_metabric	MB-7056	6.301666297
brca_metabric	MB-7057	7.020856989
brca_metabric	MB-7058	6.693773829
brca_metabric	MB-7059	6.761503776
brca_metabric	MB-7060	7.556796355
brca_metabric	MB-7061	6.482601477
brca_metabric	MB-7062	6.725959249
brca_metabric	MB-7063	6.791708142
brca_metabric	MB-7065	7.419283314
brca_metabric	MB-7066	6.64925256
brca_metabric	MB-7067	7.128421559
brca_metabric	MB-7068	6.44308262
brca_metabric	MB-7069	6.578776151
brca_metabric	MB-7070	7.601555445
brca_metabric	MB-7071	6.627839015
brca_metabric	MB-7072	6.592134951
brca_metabric	MB-7073	6.232223397
brca_metabric	MB-7074	6.999627651
brca_metabric	MB-7075	7.10815066
brca_metabric	MB-7076	7.00518044
brca_metabric	MB-7077	7.146482711
brca_metabric	MB-7078	6.216145631
brca_metabric	MB-7079	6.833650571
brca_metabric	MB-7080	6.386328412
brca_metabric	MB-7081	7.023723251
brca_metabric	MB-7082	7.262178026
brca_metabric	MB-7083	6.837797698
brca_metabric	MB-7084	6.607323197
brca_metabric	MB-7085	7.300443644
brca_metabric	MB-7086	7.681593776
brca_metabric	MB-7087	7.293977726
brca_metabric	MB-7088	6.599376186
brca_metabric	MB-7089	7.335659607
brca_metabric	MB-7090	7.164109601
brca_metabric	MB-7091	7.584178967
brca_metabric	MB-7092	7.058366491
brca_metabric	MB-7093	6.579446856
brca_metabric	MB-7094	6.715420053
brca_metabric	MB-7095	6.766268744
brca_metabric	MB-7096	6.399254982
brca_metabric	MB-7097	7.208212067
brca_metabric	MB-7099	6.77481732
brca_metabric	MB-7100	6.395844686
brca_metabric	MB-7101	6.447250354
brca_metabric	MB-7102	7.228576795
brca_metabric	MB-7104	7.080067757
brca_metabric	MB-7106	6.51963248
brca_metabric	MB-7107	6.83665638
brca_metabric	MB-7109	8.184772522
brca_metabric	MB-7111	7.04524664
brca_metabric	MB-7112	8.146130916
brca_metabric	MB-7113	7.799286623
brca_metabric	MB-7114	7.386555446
brca_metabric	MB-7115	6.397406038
brca_metabric	MB-7116	7.613531947
brca_metabric	MB-7118	6.716853834
brca_metabric	MB-7119	7.284814981
brca_metabric	MB-7121	6.441454631
brca_metabric	MB-7122	6.217490996
brca_metabric	MB-7123	6.630645973
brca_metabric	MB-7124	7.21243883
brca_metabric	MB-7127	7.977584376
brca_metabric	MB-7128	6.346961155
brca_metabric	MB-7130	7.005974218
brca_metabric	MB-7131	6.578428051
brca_metabric	MB-7132	6.580472745
brca_metabric	MB-7133	6.356844907
brca_metabric	MB-7135	6.350517697
brca_metabric	MB-7137	6.736514002
brca_metabric	MB-7138	7.025371565
brca_metabric	MB-7140	6.943113754
brca_metabric	MB-7141	7.095661185
brca_metabric	MB-7142	7.372709665
brca_metabric	MB-7143	6.687313985
brca_metabric	MB-7144	6.865312838
brca_metabric	MB-7145	7.485944933
brca_metabric	MB-7147	7.331211624
brca_metabric	MB-7149	8.035587531
brca_metabric	MB-7150	7.040368934
brca_metabric	MB-7151	6.733201971
brca_metabric	MB-7152	7.454901416
brca_metabric	MB-7153	6.840465854
brca_metabric	MB-7154	6.756678683
brca_metabric	MB-7155	6.765161994
brca_metabric	MB-7157	7.421091538
brca_metabric	MB-7158	6.924673928
brca_metabric	MB-7159	7.21243883
brca_metabric	MB-7160	6.733201971
brca_metabric	MB-7161	7.676130921
brca_metabric	MB-7162	6.829057013
brca_metabric	MB-7163	6.420894265
brca_metabric	MB-7164	6.38074009
brca_metabric	MB-7165	6.919168091
brca_metabric	MB-7167	7.377611209
brca_metabric	MB-7168	7.203848382
brca_metabric	MB-7170	6.729597631
brca_metabric	MB-7171	7.561961803
brca_metabric	MB-7172	7.345495903
brca_metabric	MB-7173	6.982401917
brca_metabric	MB-7174	7.780844064
brca_metabric	MB-7176	7.260006583
brca_metabric	MB-7181	7.686006575
brca_metabric	MB-7182	6.988816496
brca_metabric	MB-7185	7.218353013
brca_metabric	MB-7186	8.64632074
brca_metabric	MB-7187	6.383847579
brca_metabric	MB-7189	7.122697244
brca_metabric	MB-7193	8.101091681
brca_metabric	MB-7194	7.680103351
brca_metabric	MB-7195	6.521975727
brca_metabric	MB-7196	6.389415764
brca_metabric	MB-7197	7.296967486
brca_metabric	MB-7198	7.806514766
brca_metabric	MB-7199	7.303944196
brca_metabric	MB-7200	6.679069765
brca_metabric	MB-7201	6.545709603
brca_metabric	MB-7205	6.209622378
brca_metabric	MB-7207	7.71155547
brca_metabric	MB-7208	6.514302188
brca_metabric	MB-7212	6.958980545
brca_metabric	MB-7215	6.216668053
brca_metabric	MB-7216	6.585234213
brca_metabric	MB-7217	7.226471228
brca_metabric	MB-7218	6.875766923
brca_metabric	MB-7219	6.768867205
brca_metabric	MB-7220	6.986047179
brca_metabric	MB-7225	7.214142742
brca_metabric	MB-7226	7.771560012
brca_metabric	MB-7227	6.372758343
brca_metabric	MB-7228	7.033485905
brca_metabric	MB-7229	6.616078087
brca_metabric	MB-7230	6.260243572
brca_metabric	MB-7231	6.621645933
brca_metabric	MB-7232	6.82373595
brca_metabric	MB-7233	7.942457364
brca_metabric	MB-7234	7.294387046
brca_metabric	MB-7235	6.812049902
brca_metabric	MB-7236	6.51330704
brca_metabric	MB-7237	8.087877043
brca_metabric	MB-7238	7.058775007
brca_metabric	MB-7241	6.69414802
brca_metabric	MB-7243	7.362441438
brca_metabric	MB-7244	7.366490132
brca_metabric	MB-7249	6.32782395
brca_metabric	MB-7250	6.746047134
brca_metabric	MB-7251	6.925867832
brca_metabric	MB-7252	6.831722291
brca_metabric	MB-7253	6.846166027
brca_metabric	MB-7254	6.947405021
brca_metabric	MB-7256	6.679787088
brca_metabric	MB-7258	6.109511759
brca_metabric	MB-7260	6.686933818
brca_metabric	MB-7262	7.240997406
brca_metabric	MB-7263	8.8763329
brca_metabric	MB-7264	6.60145514
brca_metabric	MB-7266	7.056264322
brca_metabric	MB-7267	7.841676
brca_metabric	MB-7268	6.686564389
brca_metabric	MB-7269	6.564511912
brca_metabric	MB-7270	6.168617908
brca_metabric	MB-7273	6.33827785
brca_metabric	MB-7275	6.493030801
brca_metabric	MB-7276	6.869969809
brca_metabric	MB-7277	6.498311333
brca_metabric	MB-7278	6.909403692
brca_metabric	MB-7279	8.078779543
brca_metabric	MB-7280	7.408518128
brca_metabric	MB-7281	6.760755153
brca_metabric	MB-7283	7.316246435
brca_metabric	MB-7284	8.190754179
brca_metabric	MB-7285	6.541678473
brca_metabric	MB-7286	6.414927174
brca_metabric	MB-7287	6.481637682
brca_metabric	MB-7288	6.468696759
brca_metabric	MB-7289	6.819925083
brca_metabric	MB-7291	6.57568669
brca_metabric	MB-7292	7.396782651
brca_metabric	MB-7293	6.477464836
brca_metabric	MB-7294	7.551217441
brca_metabric	MB-7295	6.629972832
brca_metabric	MB-7296	6.941530285
brca_metabric	MB-7297	7.119796897
brca_metabric	MB-7298	6.498642709
brca_metabric	MB-7299	7.332126366
