STUDY_ID	SAMPLE_ID	ANGPTL4
brca_metabric	MB-5601	6.822946867
brca_metabric	MB-5602	6.043626674
brca_metabric	MB-5603	6.920668279
brca_metabric	MB-5604	5.901076753
brca_metabric	MB-5605	6.573566055
brca_metabric	MB-5613	7.669660244
brca_metabric	MB-5614	7.876058029
brca_metabric	MB-5616	7.304090095
brca_metabric	MB-5617	6.175692141
brca_metabric	MB-5620	6.7093711
brca_metabric	MB-5622	6.088693339
brca_metabric	MB-5623	6.259131778
brca_metabric	MB-5624	6.152246759
brca_metabric	MB-5626	7.226897335
brca_metabric	MB-5628	5.901810214
brca_metabric	MB-5629	5.92701677
brca_metabric	MB-5632	6.394081
brca_metabric	MB-5633	6.035119906
brca_metabric	MB-5634	7.022199933
brca_metabric	MB-5635	6.657888914
brca_metabric	MB-5636	5.798688939
brca_metabric	MB-5638	7.44103609
brca_metabric	MB-5640	6.191138171
brca_metabric	MB-5641	7.444357374
brca_metabric	MB-5642	5.791329986
brca_metabric	MB-5645	6.147209918
brca_metabric	MB-5646	5.952638869
brca_metabric	MB-5647	5.846183588
brca_metabric	MB-5651	8.367065044
brca_metabric	MB-5652	6.219561681
brca_metabric	MB-5653	6.585281242
brca_metabric	MB-5654	6.467437195
brca_metabric	MB-5655	6.69232679
brca_metabric	MB-5656	6.557088883
brca_metabric	MB-6001	6.67965085
brca_metabric	MB-6006	7.48750238
brca_metabric	MB-6007	6.348075834
brca_metabric	MB-6008	5.846333486
brca_metabric	MB-6010	7.806205822
brca_metabric	MB-6011	6.29643897
brca_metabric	MB-6012	6.145911631
brca_metabric	MB-6014	7.86326585
brca_metabric	MB-6016	7.180139437
brca_metabric	MB-6017	5.750099303
brca_metabric	MB-6018	7.626090173
brca_metabric	MB-6019	6.944193557
brca_metabric	MB-6021	6.845040951
brca_metabric	MB-6022	7.478616022
brca_metabric	MB-6023	7.134861286
brca_metabric	MB-6024	7.730310018
brca_metabric	MB-6026	7.70175947
brca_metabric	MB-6029	6.44867523
brca_metabric	MB-6030	7.279241042
brca_metabric	MB-6036	9.959718532
brca_metabric	MB-6039	7.606798005
brca_metabric	MB-6042	6.420075243
brca_metabric	MB-6044	5.854485783
brca_metabric	MB-6047	6.049326928
brca_metabric	MB-6048	7.649202706
brca_metabric	MB-6049	7.271557601
brca_metabric	MB-6050	5.361176644
brca_metabric	MB-6051	8.837364416
brca_metabric	MB-6052	8.469644233
brca_metabric	MB-6053	6.7835058
brca_metabric	MB-6055	7.399978591
brca_metabric	MB-6058	9.119648505
brca_metabric	MB-6059	7.643246593
brca_metabric	MB-6060	9.315630986
brca_metabric	MB-6062	8.74625838
brca_metabric	MB-6063	7.903710405
brca_metabric	MB-6065	7.764051963
brca_metabric	MB-6068	7.699576276
brca_metabric	MB-6069	6.011010005
brca_metabric	MB-6071	6.01570095
brca_metabric	MB-6075	6.568401405
brca_metabric	MB-6077	7.222021585
brca_metabric	MB-6079	6.628773239
brca_metabric	MB-6080	5.51587493
brca_metabric	MB-6082	9.360890445
brca_metabric	MB-6083	7.167624373
brca_metabric	MB-6085	9.702031925
brca_metabric	MB-6092	6.67678571
brca_metabric	MB-6097	8.675071892
brca_metabric	MB-6098	9.189260884
brca_metabric	MB-6100	9.067093066
brca_metabric	MB-6101	8.285974278
brca_metabric	MB-6103	7.170247109
brca_metabric	MB-6105	6.884021988
brca_metabric	MB-6107	6.978490796
brca_metabric	MB-6108	6.386598971
brca_metabric	MB-6113	6.568411986
brca_metabric	MB-6114	6.901191041
brca_metabric	MB-6116	6.149482505
brca_metabric	MB-6118	6.844555068
brca_metabric	MB-6122	8.963465742
brca_metabric	MB-6124	6.4095701
brca_metabric	MB-6125	7.569016049
brca_metabric	MB-6131	7.17168591
brca_metabric	MB-6133	6.534836174
brca_metabric	MB-6135	7.768792264
brca_metabric	MB-6138	8.485802302
brca_metabric	MB-6141	7.44974823
brca_metabric	MB-6143	9.511270686
brca_metabric	MB-6144	6.639190549
brca_metabric	MB-6145	6.194110483
brca_metabric	MB-6146	5.981078312
brca_metabric	MB-6147	7.819035592
brca_metabric	MB-6149	7.960254187
brca_metabric	MB-6150	7.599645847
brca_metabric	MB-6152	8.357308513
brca_metabric	MB-6154	6.788623619
brca_metabric	MB-6156	6.811906537
brca_metabric	MB-6157	6.478682661
brca_metabric	MB-6160	6.320898084
brca_metabric	MB-6163	5.808108083
brca_metabric	MB-6164	6.91544019
brca_metabric	MB-6167	6.62512103
brca_metabric	MB-6168	7.057652059
brca_metabric	MB-6169	7.480417354
brca_metabric	MB-6171	6.768350106
brca_metabric	MB-6178	8.285542904
brca_metabric	MB-6179	8.44955072
brca_metabric	MB-6181	6.439460261
brca_metabric	MB-6182	5.677570263
brca_metabric	MB-6183	6.008713713
brca_metabric	MB-6184	6.292308098
brca_metabric	MB-6185	6.723618735
brca_metabric	MB-6187	7.662612798
brca_metabric	MB-6188	7.693845827
brca_metabric	MB-6189	5.993767767
brca_metabric	MB-6190	6.213676645
brca_metabric	MB-6192	8.644568012
brca_metabric	MB-6194	9.697068906
brca_metabric	MB-6195	7.348333185
brca_metabric	MB-6200	7.426262573
brca_metabric	MB-6201	7.019635878
brca_metabric	MB-6204	6.79999695
brca_metabric	MB-6207	6.333132254
brca_metabric	MB-6208	7.111104989
brca_metabric	MB-6211	6.691426228
brca_metabric	MB-6212	6.387636715
brca_metabric	MB-6214	7.45971417
brca_metabric	MB-6217	6.422175091
brca_metabric	MB-6218	5.988001831
brca_metabric	MB-6223	6.332664009
brca_metabric	MB-6224	6.460462385
brca_metabric	MB-6225	6.226387641
brca_metabric	MB-6226	6.434450618
brca_metabric	MB-6228	6.544062105
brca_metabric	MB-6229	6.896085519
brca_metabric	MB-6231	7.489827361
brca_metabric	MB-6232	5.675306763
brca_metabric	MB-6233	7.415524385
brca_metabric	MB-6234	6.810389585
brca_metabric	MB-6237	9.066074564
brca_metabric	MB-6238	6.353088759
brca_metabric	MB-6239	6.617741033
brca_metabric	MB-6242	6.43887038
brca_metabric	MB-6245	7.577186781
brca_metabric	MB-6246	7.122749656
brca_metabric	MB-6248	9.03403289
brca_metabric	MB-6251	7.327675561
brca_metabric	MB-6253	6.360994689
brca_metabric	MB-6254	7.569934632
brca_metabric	MB-6256	5.783025279
brca_metabric	MB-6257	5.860493466
brca_metabric	MB-6263	7.652878456
brca_metabric	MB-6271	6.190833592
brca_metabric	MB-6272	8.040788328
brca_metabric	MB-6273	6.33424168
brca_metabric	MB-6280	5.968382429
brca_metabric	MB-6281	5.57151119
brca_metabric	MB-6283	7.534064
brca_metabric	MB-6284	6.07923579
brca_metabric	MB-6286	7.403041846
brca_metabric	MB-6287	6.8694039
brca_metabric	MB-6288	5.826051276
brca_metabric	MB-6297	7.151826654
brca_metabric	MB-6300	6.855599446
brca_metabric	MB-6302	6.693091117
brca_metabric	MB-6305	9.884246727
brca_metabric	MB-6306	7.468798402
brca_metabric	MB-6308	5.886244494
brca_metabric	MB-6312	6.372331727
brca_metabric	MB-6314	5.664130308
brca_metabric	MB-6317	6.683793288
brca_metabric	MB-6318	6.197430825
brca_metabric	MB-6319	7.452524311
brca_metabric	MB-6322	7.168411971
brca_metabric	MB-6327	6.1834996
brca_metabric	MB-6328	7.24105975
brca_metabric	MB-6329	7.210669679
brca_metabric	MB-6330	6.510372088
brca_metabric	MB-6334	8.191080855
brca_metabric	MB-6336	5.812016985
brca_metabric	MB-6337	9.445000137
brca_metabric	MB-6344	7.770279492
brca_metabric	MB-6346	5.876377772
brca_metabric	MB-6358	8.434507271
brca_metabric	MB-6359	6.733399083
brca_metabric	MB-6363	7.937869204
brca_metabric	MB-7000	6.988030694
brca_metabric	MB-7001	6.324071034
brca_metabric	MB-7002	8.124828516
brca_metabric	MB-7003	7.077816424
brca_metabric	MB-7004	7.416474647
brca_metabric	MB-7005	6.031581362
brca_metabric	MB-7006	6.625853212
brca_metabric	MB-7007	8.708155461
brca_metabric	MB-7008	7.96079922
brca_metabric	MB-7009	7.760803727
brca_metabric	MB-7010	6.12920974
brca_metabric	MB-7011	5.655924772
brca_metabric	MB-7012	7.080476782
brca_metabric	MB-7013	6.320312364
brca_metabric	MB-7014	6.531111209
brca_metabric	MB-7015	6.754400784
brca_metabric	MB-7017	7.045884964
brca_metabric	MB-7018	7.167510561
brca_metabric	MB-7019	6.704687914
brca_metabric	MB-7020	9.05245583
brca_metabric	MB-7022	6.791001597
brca_metabric	MB-7023	7.240347864
brca_metabric	MB-7024	6.249286427
brca_metabric	MB-7025	8.021467627
brca_metabric	MB-7026	5.919052576
brca_metabric	MB-7027	8.530307633
brca_metabric	MB-7028	7.681633876
brca_metabric	MB-7029	7.447581875
brca_metabric	MB-7030	7.129036115
brca_metabric	MB-7031	6.469725702
brca_metabric	MB-7032	6.131697187
brca_metabric	MB-7034	6.973224736
brca_metabric	MB-7035	6.563264323
brca_metabric	MB-7036	8.674037806
brca_metabric	MB-7037	7.114553345
brca_metabric	MB-7038	6.822628114
brca_metabric	MB-7039	7.247881721
brca_metabric	MB-7040	6.544293519
brca_metabric	MB-7041	7.487889617
brca_metabric	MB-7042	7.859108095
brca_metabric	MB-7043	6.294712379
brca_metabric	MB-7044	8.519833859
brca_metabric	MB-7045	8.360965605
brca_metabric	MB-7046	6.961942814
brca_metabric	MB-7048	6.317274435
brca_metabric	MB-7049	6.769898529
brca_metabric	MB-7050	7.564331942
brca_metabric	MB-7051	7.677641739
brca_metabric	MB-7052	6.48355661
brca_metabric	MB-7053	6.129877373
brca_metabric	MB-7054	6.172289672
brca_metabric	MB-7055	8.431262355
brca_metabric	MB-7056	5.89430288
brca_metabric	MB-7057	6.759449457
brca_metabric	MB-7058	7.138596146
brca_metabric	MB-7059	6.095788597
brca_metabric	MB-7060	6.269058696
brca_metabric	MB-7061	6.355451643
brca_metabric	MB-7062	6.714477552
brca_metabric	MB-7063	7.071074024
brca_metabric	MB-7065	6.138578037
brca_metabric	MB-7066	8.926596951
brca_metabric	MB-7067	8.119756906
brca_metabric	MB-7068	6.385386716
brca_metabric	MB-7069	6.533551416
brca_metabric	MB-7070	7.98763262
brca_metabric	MB-7071	6.727504112
brca_metabric	MB-7072	6.719318559
brca_metabric	MB-7073	6.734081595
brca_metabric	MB-7074	8.146883026
brca_metabric	MB-7075	6.448086071
brca_metabric	MB-7076	5.813850554
brca_metabric	MB-7077	5.660763292
brca_metabric	MB-7078	8.096765795
brca_metabric	MB-7079	7.325630994
brca_metabric	MB-7080	6.866382918
brca_metabric	MB-7081	7.518616945
brca_metabric	MB-7082	5.984503542
brca_metabric	MB-7083	7.689178775
brca_metabric	MB-7084	6.816972531
brca_metabric	MB-7085	6.963793048
brca_metabric	MB-7086	8.004233246
brca_metabric	MB-7087	9.446612989
brca_metabric	MB-7088	6.585893028
brca_metabric	MB-7089	7.642556706
brca_metabric	MB-7090	10.72767798
brca_metabric	MB-7091	5.472435603
brca_metabric	MB-7092	6.74753768
brca_metabric	MB-7093	6.095655617
brca_metabric	MB-7094	6.413749129
brca_metabric	MB-7095	5.835898906
brca_metabric	MB-7096	6.216848875
brca_metabric	MB-7097	6.463547647
brca_metabric	MB-7099	6.331126404
brca_metabric	MB-7100	6.297152546
brca_metabric	MB-7101	6.914837847
brca_metabric	MB-7102	7.174406502
brca_metabric	MB-7104	6.197700975
brca_metabric	MB-7106	7.284153683
brca_metabric	MB-7107	6.942404621
brca_metabric	MB-7109	6.231593244
brca_metabric	MB-7111	7.282573278
brca_metabric	MB-7112	6.42703799
brca_metabric	MB-7113	6.640506776
brca_metabric	MB-7114	5.85667306
brca_metabric	MB-7115	6.426822967
brca_metabric	MB-7116	7.22144542
brca_metabric	MB-7118	7.3782338
brca_metabric	MB-7119	6.491751915
brca_metabric	MB-7121	6.871203571
brca_metabric	MB-7122	7.234057548
brca_metabric	MB-7123	6.518198206
brca_metabric	MB-7124	5.97903236
brca_metabric	MB-7127	7.113858222
brca_metabric	MB-7128	6.461696784
brca_metabric	MB-7130	5.972504077
brca_metabric	MB-7131	5.315613665
brca_metabric	MB-7132	7.263897282
brca_metabric	MB-7133	5.918792787
brca_metabric	MB-7135	6.897044001
brca_metabric	MB-7137	6.03546837
brca_metabric	MB-7138	6.2299648
brca_metabric	MB-7140	7.256523801
brca_metabric	MB-7141	8.329423697
brca_metabric	MB-7142	6.799081756
brca_metabric	MB-7143	7.959227249
brca_metabric	MB-7144	8.608183247
brca_metabric	MB-7145	5.911700427
brca_metabric	MB-7147	6.209858405
brca_metabric	MB-7149	6.95090941
brca_metabric	MB-7150	6.18194644
brca_metabric	MB-7151	5.917656327
brca_metabric	MB-7152	6.988000483
brca_metabric	MB-7153	6.219925708
brca_metabric	MB-7154	10.26002359
brca_metabric	MB-7155	6.324947181
brca_metabric	MB-7157	7.804028692
brca_metabric	MB-7158	7.705331285
brca_metabric	MB-7159	9.853187641
brca_metabric	MB-7160	6.992652799
brca_metabric	MB-7161	5.717999642
brca_metabric	MB-7162	7.071848496
brca_metabric	MB-7163	8.162707251
brca_metabric	MB-7164	7.356384557
brca_metabric	MB-7165	6.815039106
brca_metabric	MB-7167	5.793152137
brca_metabric	MB-7168	6.703039392
brca_metabric	MB-7170	7.16071838
brca_metabric	MB-7171	6.48166087
brca_metabric	MB-7172	6.114947995
brca_metabric	MB-7173	6.163964734
brca_metabric	MB-7174	6.042422027
brca_metabric	MB-7176	5.945425761
brca_metabric	MB-7181	6.181770616
brca_metabric	MB-7182	8.978330439
brca_metabric	MB-7185	6.753354604
brca_metabric	MB-7186	5.709369918
brca_metabric	MB-7187	7.155646745
brca_metabric	MB-7189	5.561327145
brca_metabric	MB-7193	6.557133249
brca_metabric	MB-7194	5.881131077
brca_metabric	MB-7195	5.808159837
brca_metabric	MB-7196	5.624729227
brca_metabric	MB-7197	6.057517038
brca_metabric	MB-7198	6.637147108
brca_metabric	MB-7199	6.399038823
brca_metabric	MB-7200	7.177697609
brca_metabric	MB-7201	6.399162366
brca_metabric	MB-7205	8.2675415
brca_metabric	MB-7207	6.305441402
brca_metabric	MB-7208	6.830908484
brca_metabric	MB-7212	7.71658161
brca_metabric	MB-7215	8.431990098
brca_metabric	MB-7216	6.187100086
brca_metabric	MB-7217	8.262296569
brca_metabric	MB-7218	6.645452556
brca_metabric	MB-7219	7.922073537
brca_metabric	MB-7220	6.476673351
brca_metabric	MB-7225	6.575737802
brca_metabric	MB-7226	6.326060351
brca_metabric	MB-7227	7.534032503
brca_metabric	MB-7228	8.97889307
brca_metabric	MB-7229	7.203485853
brca_metabric	MB-7230	7.158763097
brca_metabric	MB-7231	6.534780259
brca_metabric	MB-7232	6.71084505
brca_metabric	MB-7233	7.69999381
brca_metabric	MB-7234	7.156797441
brca_metabric	MB-7235	6.885971528
brca_metabric	MB-7236	6.469790352
brca_metabric	MB-7237	9.167793081
brca_metabric	MB-7238	7.879830203
brca_metabric	MB-7241	6.918309009
brca_metabric	MB-7243	6.088286378
brca_metabric	MB-7244	6.734077176
brca_metabric	MB-7249	6.811185884
brca_metabric	MB-7250	7.196362609
brca_metabric	MB-7251	6.979730597
brca_metabric	MB-7252	6.747106417
brca_metabric	MB-7253	5.842955979
brca_metabric	MB-7254	7.637318685
brca_metabric	MB-7256	7.564836285
brca_metabric	MB-7258	8.224091117
brca_metabric	MB-7260	8.540599212
brca_metabric	MB-7262	6.338839094
brca_metabric	MB-7263	6.268107024
brca_metabric	MB-7264	6.60442208
brca_metabric	MB-7266	5.811609293
brca_metabric	MB-7267	8.407640531
brca_metabric	MB-7268	6.053252255
brca_metabric	MB-7269	6.267377339
brca_metabric	MB-7270	6.693272811
brca_metabric	MB-7273	9.75600597
brca_metabric	MB-7275	8.266360114
brca_metabric	MB-7276	6.800690283
brca_metabric	MB-7277	7.671360629
brca_metabric	MB-7278	6.818930465
brca_metabric	MB-7279	8.812821753
brca_metabric	MB-7280	7.003164363
brca_metabric	MB-7281	7.028082851
brca_metabric	MB-7283	7.167766608
brca_metabric	MB-7284	6.724051485
brca_metabric	MB-7285	6.982212846
brca_metabric	MB-7286	6.817276999
brca_metabric	MB-7287	6.758696795
brca_metabric	MB-7288	5.756645357
brca_metabric	MB-7289	6.817484532
brca_metabric	MB-7291	6.108848142
brca_metabric	MB-7292	6.442795806
brca_metabric	MB-7293	5.802154055
brca_metabric	MB-7294	5.837314823
brca_metabric	MB-7295	5.568138851
brca_metabric	MB-7296	6.997910704
brca_metabric	MB-7297	5.956824115
brca_metabric	MB-7298	5.865261082
brca_metabric	MB-7299	6.342730084
