STUDY_ID	SAMPLE_ID	ANGPTL4
brca_metabric	MB-6012	-0.9657
brca_metabric	MB-6014	0.9154
brca_metabric	MB-6016	0.2149
brca_metabric	MB-6017	-1.4633
brca_metabric	MB-6018	0.6785
brca_metabric	MB-6019	-0.0407
brca_metabric	MB-6021	-0.1504
brca_metabric	MB-6022	0.5279
brca_metabric	MB-6023	0.1664
brca_metabric	MB-6024	0.7834
brca_metabric	MB-6026	0.7548
brca_metabric	MB-6029	-0.6032
brca_metabric	MB-6030	0.3201
brca_metabric	MB-6036	2.7698
brca_metabric	MB-6039	0.659
brca_metabric	MB-6042	-0.6368
brca_metabric	MB-6044	-1.3293
brca_metabric	MB-6047	-1.0845
brca_metabric	MB-6048	0.7019
brca_metabric	MB-6049	0.312
brca_metabric	MB-6050	-1.9817
brca_metabric	MB-6051	1.8261
brca_metabric	MB-6052	1.4934
brca_metabric	MB-6053	-0.2192
brca_metabric	MB-6055	0.4465
brca_metabric	MB-6058	2.0732
brca_metabric	MB-6059	0.6959
brca_metabric	MB-6060	2.2408
brca_metabric	MB-6062	1.7449
brca_metabric	MB-6063	0.9552
brca_metabric	MB-6065	0.8171
brca_metabric	MB-6068	0.7526
brca_metabric	MB-6069	-1.1321
brca_metabric	MB-6071	-1.1263
brca_metabric	MB-6075	-0.464
brca_metabric	MB-6077	0.2595
brca_metabric	MB-6079	-0.3946
brca_metabric	MB-6080	-1.7718
brca_metabric	MB-6082	2.279
brca_metabric	MB-6083	0.2015
brca_metabric	MB-6085	2.562
brca_metabric	MB-6092	-0.3398
brca_metabric	MB-6097	1.6809
brca_metabric	MB-6098	2.1331
brca_metabric	MB-6100	2.0278
brca_metabric	MB-6101	1.3223
brca_metabric	MB-6103	0.2043
brca_metabric	MB-6105	-0.1071
brca_metabric	MB-6107	-0.0031
brca_metabric	MB-6108	-0.6763
brca_metabric	MB-6113	-0.4639
brca_metabric	MB-6114	-0.0881
brca_metabric	MB-6116	-0.9613
brca_metabric	MB-6118	-0.151
brca_metabric	MB-6122	1.9374
brca_metabric	MB-6124	-0.6492
brca_metabric	MB-6125	0.6206
brca_metabric	MB-6131	0.2059
brca_metabric	MB-6133	-0.5028
brca_metabric	MB-6135	0.8218
brca_metabric	MB-6138	1.5083
brca_metabric	MB-6141	0.4981
brca_metabric	MB-6143	2.4049
brca_metabric	MB-6144	-0.3826
brca_metabric	MB-6145	-0.9069
brca_metabric	MB-6146	-1.1695
brca_metabric	MB-6147	0.8717
brca_metabric	MB-6149	1.0105
brca_metabric	MB-6150	0.6517
brca_metabric	MB-6152	1.3892
brca_metabric	MB-6154	-0.2134
brca_metabric	MB-6156	-0.1874
brca_metabric	MB-6157	-0.5681
brca_metabric	MB-6160	-0.7544
brca_metabric	MB-6163	-1.3886
brca_metabric	MB-6164	-0.0724
brca_metabric	MB-6167	-0.3987
brca_metabric	MB-6168	0.0831
brca_metabric	MB-6169	0.5298
brca_metabric	MB-6171	-0.2362
brca_metabric	MB-6178	1.3219
brca_metabric	MB-6179	1.4749
brca_metabric	MB-6181	-0.614
brca_metabric	MB-6182	-1.5577
brca_metabric	MB-6183	-1.135
brca_metabric	MB-6184	-0.7885
brca_metabric	MB-6185	-0.2866
brca_metabric	MB-6187	0.7154
brca_metabric	MB-6188	0.7469
brca_metabric	MB-6189	-1.1536
brca_metabric	MB-6190	-0.8832
brca_metabric	MB-6192	1.6533
brca_metabric	MB-6194	2.5579
brca_metabric	MB-6195	0.3927
brca_metabric	MB-6200	0.4738
brca_metabric	MB-6201	0.0418
brca_metabric	MB-6204	-0.2007
brca_metabric	MB-6207	-0.7398
brca_metabric	MB-6208	0.1409
brca_metabric	MB-6211	-0.3231
brca_metabric	MB-6212	-0.6751
brca_metabric	MB-6214	0.5084
brca_metabric	MB-6217	-0.6344
brca_metabric	MB-6218	-1.1608
brca_metabric	MB-6223	-0.7403
brca_metabric	MB-6224	-0.5894
brca_metabric	MB-6225	-0.8678
brca_metabric	MB-6226	-0.6199
brca_metabric	MB-6228	-0.4921
brca_metabric	MB-6229	-0.0938
brca_metabric	MB-6231	0.5395
brca_metabric	MB-6232	-1.5607
brca_metabric	MB-6233	0.4627
brca_metabric	MB-6234	-0.1891
brca_metabric	MB-6237	2.0269
brca_metabric	MB-6238	-0.716
brca_metabric	MB-6239	-0.4072
brca_metabric	MB-6242	-0.6147
brca_metabric	MB-6245	0.6289
brca_metabric	MB-6246	0.1534
brca_metabric	MB-6248	1.999
brca_metabric	MB-6251	0.371
brca_metabric	MB-6253	-0.7066
brca_metabric	MB-6254	0.6215
brca_metabric	MB-6256	-1.4208
brca_metabric	MB-6257	-1.3217
brca_metabric	MB-6263	0.7056
brca_metabric	MB-6271	-0.9109
brca_metabric	MB-6272	1.0886
brca_metabric	MB-6273	-0.7384
brca_metabric	MB-6280	-1.1854
brca_metabric	MB-6281	-1.6975
brca_metabric	MB-6283	0.5849
brca_metabric	MB-6284	-1.0475
brca_metabric	MB-6286	0.4497
brca_metabric	MB-6287	-0.1233
brca_metabric	MB-6288	-1.3656
brca_metabric	MB-6297	0.1846
brca_metabric	MB-6300	-0.1387
brca_metabric	MB-6302	-0.3212
brca_metabric	MB-6305	2.7094
brca_metabric	MB-6306	0.5178
brca_metabric	MB-6308	-1.2889
brca_metabric	MB-6312	-0.6932
brca_metabric	MB-6314	-1.5753
brca_metabric	MB-6317	-0.3318
brca_metabric	MB-6318	-0.9029
brca_metabric	MB-6319	0.501
brca_metabric	MB-6322	0.2024
brca_metabric	MB-6327	-0.9198
brca_metabric	MB-6328	0.2797
brca_metabric	MB-6329	0.2474
brca_metabric	MB-6330	-0.5312
brca_metabric	MB-6334	1.2326
brca_metabric	MB-6336	-1.3836
brca_metabric	MB-6337	2.3496
brca_metabric	MB-6344	0.8233
brca_metabric	MB-6346	-1.3015
brca_metabric	MB-6358	1.4609
brca_metabric	MB-6359	-0.2756
brca_metabric	MB-6363	0.9886
brca_metabric	MB-7000	0.0073
brca_metabric	MB-7001	-0.7506
brca_metabric	MB-7002	1.1695
brca_metabric	MB-7003	0.105
brca_metabric	MB-7004	0.4637
brca_metabric	MB-7005	-1.1065
brca_metabric	MB-7006	-0.3979
brca_metabric	MB-7007	1.7107
brca_metabric	MB-7008	1.011
brca_metabric	MB-7009	0.8139
brca_metabric	MB-7010	-0.9861
brca_metabric	MB-7011	-1.5861
brca_metabric	MB-7012	0.1078
brca_metabric	MB-7013	-0.7551
brca_metabric	MB-7014	-0.5071
brca_metabric	MB-7015	-0.2519
brca_metabric	MB-7017	0.0704
brca_metabric	MB-7018	0.2014
brca_metabric	MB-7019	-0.3081
brca_metabric	MB-7020	2.0151
brca_metabric	MB-7022	-0.2108
brca_metabric	MB-7023	0.279
brca_metabric	MB-7024	-0.8402
brca_metabric	MB-7025	1.07
brca_metabric	MB-7026	-1.2474
brca_metabric	MB-7027	1.5492
brca_metabric	MB-7028	0.7346
brca_metabric	MB-7029	0.4959
brca_metabric	MB-7030	0.1602
brca_metabric	MB-7031	-0.5786
brca_metabric	MB-7032	-0.983
brca_metabric	MB-7034	-0.0089
brca_metabric	MB-7035	-0.4699
brca_metabric	MB-7036	1.6799
brca_metabric	MB-7037	0.1446
brca_metabric	MB-7038	-0.1754
brca_metabric	MB-7039	0.2869
brca_metabric	MB-7040	-0.4918
brca_metabric	MB-7041	0.5375
brca_metabric	MB-7042	0.9113
brca_metabric	MB-7043	-0.7856
brca_metabric	MB-7044	1.5396
brca_metabric	MB-7045	1.3926
brca_metabric	MB-7046	-0.0212
brca_metabric	MB-7048	-0.7587
brca_metabric	MB-7049	-0.2345
brca_metabric	MB-7050	0.6158
brca_metabric	MB-7051	0.7306
brca_metabric	MB-7052	-0.5624
brca_metabric	MB-7053	-0.9853
brca_metabric	MB-7054	-0.9335
brca_metabric	MB-7055	1.4579
brca_metabric	MB-7056	-1.2787
brca_metabric	MB-7057	-0.2462
brca_metabric	MB-7058	0.1704
brca_metabric	MB-7059	-1.0271
brca_metabric	MB-7060	-0.8164
brca_metabric	MB-7061	-0.7132
brca_metabric	MB-7062	-0.297
brca_metabric	MB-7063	0.0977
brca_metabric	MB-7065	-0.9746
brca_metabric	MB-7066	1.905
brca_metabric	MB-7067	1.1646
brca_metabric	MB-7068	-0.6778
brca_metabric	MB-7069	-0.5043
brca_metabric	MB-7070	1.0371
brca_metabric	MB-7071	-0.2823
brca_metabric	MB-7072	-0.2915
brca_metabric	MB-7073	-0.2748
brca_metabric	MB-7074	1.1905
brca_metabric	MB-7075	-0.6039
brca_metabric	MB-7076	-1.3812
brca_metabric	MB-7077	-1.5797
brca_metabric	MB-7078	1.1425
brca_metabric	MB-7079	0.3689
brca_metabric	MB-7080	-0.1267
brca_metabric	MB-7081	0.569
brca_metabric	MB-7082	-1.1652
brca_metabric	MB-7083	0.7422
brca_metabric	MB-7084	-0.1817
brca_metabric	MB-7085	-0.0192
brca_metabric	MB-7086	1.0533
brca_metabric	MB-7087	2.351
brca_metabric	MB-7088	-0.4438
brca_metabric	MB-7089	0.6952
brca_metabric	MB-7090	3.3613
brca_metabric	MB-7091	-1.8302
brca_metabric	MB-7092	-0.2596
brca_metabric	MB-7093	-1.0273
brca_metabric	MB-7094	-0.6443
brca_metabric	MB-7095	-1.353
brca_metabric	MB-7096	-0.8794
brca_metabric	MB-7097	-0.5858
brca_metabric	MB-7099	-0.7422
brca_metabric	MB-7100	-0.7827
brca_metabric	MB-7101	-0.073
brca_metabric	MB-7102	0.2088
brca_metabric	MB-7104	-0.9026
brca_metabric	MB-7106	0.3253
brca_metabric	MB-7107	-0.0427
brca_metabric	MB-7109	-0.8616
brca_metabric	MB-7111	0.3236
brca_metabric	MB-7112	-0.6286
brca_metabric	MB-7113	-0.3811
brca_metabric	MB-7114	-1.3265
brca_metabric	MB-7115	-0.6289
brca_metabric	MB-7116	0.2589
brca_metabric	MB-7118	0.4239
brca_metabric	MB-7119	-0.5529
brca_metabric	MB-7121	-0.1213
brca_metabric	MB-7122	0.2723
brca_metabric	MB-7123	-0.5221
brca_metabric	MB-7124	-1.172
brca_metabric	MB-7127	0.1439
brca_metabric	MB-7128	-0.588
brca_metabric	MB-7130	-1.1802
brca_metabric	MB-7131	-2.0444
brca_metabric	MB-7132	0.3039
brca_metabric	MB-7133	-1.2478
brca_metabric	MB-7135	-0.0927
brca_metabric	MB-7137	-1.1017
brca_metabric	MB-7138	-0.8635
brca_metabric	MB-7140	0.2961
brca_metabric	MB-7141	1.3631
brca_metabric	MB-7142	-0.2017
brca_metabric	MB-7143	1.0095
brca_metabric	MB-7144	1.6203
brca_metabric	MB-7145	-1.2567
brca_metabric	MB-7147	-0.8878
brca_metabric	MB-7149	-0.0333
brca_metabric	MB-7150	-0.9217
brca_metabric	MB-7151	-1.2492
brca_metabric	MB-7152	0.0073
brca_metabric	MB-7153	-0.8757
brca_metabric	MB-7154	3.0059
brca_metabric	MB-7155	-0.7495
brca_metabric	MB-7157	0.8569
brca_metabric	MB-7158	0.7584
brca_metabric	MB-7159	2.6844
brca_metabric	MB-7160	0.0124
brca_metabric	MB-7161	-1.505
brca_metabric	MB-7162	0.0985
brca_metabric	MB-7163	1.2056
brca_metabric	MB-7164	0.4011
brca_metabric	MB-7165	-0.1839
brca_metabric	MB-7167	-1.4078
brca_metabric	MB-7168	-0.31
brca_metabric	MB-7170	0.1942
brca_metabric	MB-7171	-0.5646
brca_metabric	MB-7172	-1.0036
brca_metabric	MB-7173	-0.9436
brca_metabric	MB-7174	-1.0931
brca_metabric	MB-7176	-1.2142
brca_metabric	MB-7181	-0.9219
brca_metabric	MB-7182	1.9504
brca_metabric	MB-7185	-0.2531
brca_metabric	MB-7186	-1.5162
brca_metabric	MB-7187	0.1887
brca_metabric	MB-7189	-1.7111
brca_metabric	MB-7193	-0.477
brca_metabric	MB-7194	-1.2954
brca_metabric	MB-7195	-1.3885
brca_metabric	MB-7196	-1.6271
brca_metabric	MB-7197	-1.0744
brca_metabric	MB-7198	-0.385
brca_metabric	MB-7199	-0.6616
brca_metabric	MB-7200	0.2123
brca_metabric	MB-7201	-0.6615
brca_metabric	MB-7205	1.305
brca_metabric	MB-7207	-0.7728
brca_metabric	MB-7208	-0.1662
brca_metabric	MB-7212	0.7697
brca_metabric	MB-7215	1.4586
brca_metabric	MB-7216	-0.9155
brca_metabric	MB-7217	1.3
brca_metabric	MB-7218	-0.3755
brca_metabric	MB-7219	0.9732
brca_metabric	MB-7220	-0.5705
brca_metabric	MB-7225	-0.4555
brca_metabric	MB-7226	-0.7482
brca_metabric	MB-7227	0.5848
brca_metabric	MB-7228	1.9509
brca_metabric	MB-7229	0.2398
brca_metabric	MB-7230	0.1921
brca_metabric	MB-7231	-0.5028
brca_metabric	MB-7232	-0.3011
brca_metabric	MB-7233	0.753
brca_metabric	MB-7234	0.19
brca_metabric	MB-7235	-0.105
brca_metabric	MB-7236	-0.5785
brca_metabric	MB-7237	2.1147
brca_metabric	MB-7238	0.9317
brca_metabric	MB-7241	-0.0692
brca_metabric	MB-7243	-1.0364
brca_metabric	MB-7244	-0.2748
brca_metabric	MB-7249	-0.1882
brca_metabric	MB-7250	0.2322
brca_metabric	MB-7251	-0.0017
brca_metabric	MB-7252	-0.2601
brca_metabric	MB-7253	-1.344
brca_metabric	MB-7254	0.6899
brca_metabric	MB-7256	0.6163
brca_metabric	MB-7258	1.2639
brca_metabric	MB-7260	1.5586
brca_metabric	MB-7262	-0.733
brca_metabric	MB-7263	-0.8176
brca_metabric	MB-7264	-0.4225
brca_metabric	MB-7266	-1.3841
brca_metabric	MB-7267	1.436
brca_metabric	MB-7268	-1.0796
brca_metabric	MB-7269	-0.8184
brca_metabric	MB-7270	-0.321
brca_metabric	MB-7273	2.6059
brca_metabric	MB-7275	1.3039
brca_metabric	MB-7276	-0.1999
brca_metabric	MB-7277	0.7242
brca_metabric	MB-7278	-0.1795
brca_metabric	MB-7279	1.8043
brca_metabric	MB-7280	0.0239
brca_metabric	MB-7281	0.051
brca_metabric	MB-7283	0.2017
brca_metabric	MB-7284	-0.2862
brca_metabric	MB-7285	0.001
brca_metabric	MB-7286	-0.1814
brca_metabric	MB-7287	-0.2471
brca_metabric	MB-7288	-1.4549
brca_metabric	MB-7289	-0.1811
brca_metabric	MB-7291	-1.0111
brca_metabric	MB-7292	-0.6101
brca_metabric	MB-7293	-1.3962
brca_metabric	MB-7294	-1.3512
brca_metabric	MB-7295	-1.702
brca_metabric	MB-7296	0.0181
brca_metabric	MB-7297	-1.1999
brca_metabric	MB-7298	-1.3156
brca_metabric	MB-7299	-0.7283
