STUDY_ID	SAMPLE_ID	FN1
brca_metabric	MB-5599	6.010838959
brca_metabric	MB-5601	5.541591858
brca_metabric	MB-5602	5.520798374
brca_metabric	MB-5603	5.822242551
brca_metabric	MB-5604	5.390194783
brca_metabric	MB-5605	5.635616766
brca_metabric	MB-5613	6.032865047
brca_metabric	MB-5614	5.872579474
brca_metabric	MB-5616	5.88505814
brca_metabric	MB-5617	5.514155974
brca_metabric	MB-5620	5.419654761
brca_metabric	MB-5622	5.80115613
brca_metabric	MB-5623	5.636458143
brca_metabric	MB-5624	5.736850199
brca_metabric	MB-5626	5.781332842
brca_metabric	MB-5628	5.861674817
brca_metabric	MB-5629	6.111125973
brca_metabric	MB-5632	6.111954775
brca_metabric	MB-5633	5.366686987
brca_metabric	MB-5634	5.623084168
brca_metabric	MB-5635	6.125051609
brca_metabric	MB-5636	5.537316922
brca_metabric	MB-5638	5.401025465
brca_metabric	MB-5640	5.338148127
brca_metabric	MB-5641	6.048462062
brca_metabric	MB-5642	6.029633334
brca_metabric	MB-5645	5.487270808
brca_metabric	MB-5646	5.537959296
brca_metabric	MB-5647	6.051207086
brca_metabric	MB-5651	6.107090042
brca_metabric	MB-5652	5.479582429
brca_metabric	MB-5653	5.95771229
brca_metabric	MB-5654	5.887888147
brca_metabric	MB-5655	5.646462757
brca_metabric	MB-5656	5.517671233
brca_metabric	MB-6001	5.546113336
brca_metabric	MB-6006	6.006270341
brca_metabric	MB-6007	5.669296673
brca_metabric	MB-6008	5.846069234
brca_metabric	MB-6010	6.532655169
brca_metabric	MB-6011	5.489178987
brca_metabric	MB-6012	5.655365117
brca_metabric	MB-6014	6.187723684
brca_metabric	MB-6016	5.550068499
brca_metabric	MB-6017	5.686254656
brca_metabric	MB-6018	5.996385837
brca_metabric	MB-6019	5.526721478
brca_metabric	MB-6021	6.148048095
brca_metabric	MB-6022	6.010471701
brca_metabric	MB-6023	5.427961874
brca_metabric	MB-6024	5.772333611
brca_metabric	MB-6026	6.158664609
brca_metabric	MB-6029	6.054349131
brca_metabric	MB-6030	5.898853411
brca_metabric	MB-6036	6.249813325
brca_metabric	MB-6039	6.441480291
brca_metabric	MB-6042	5.821562337
brca_metabric	MB-6044	5.946449124
brca_metabric	MB-6047	5.926236723
brca_metabric	MB-6048	5.961566709
brca_metabric	MB-6049	7.003023228
brca_metabric	MB-6050	5.835613932
brca_metabric	MB-6051	6.082211531
brca_metabric	MB-6052	6.080841045
brca_metabric	MB-6053	5.908780412
brca_metabric	MB-6055	7.041476149
brca_metabric	MB-6058	6.089980619
brca_metabric	MB-6059	6.795827185
brca_metabric	MB-6060	6.384179166
brca_metabric	MB-6062	6.124395914
brca_metabric	MB-6063	6.223700671
brca_metabric	MB-6065	5.645840447
brca_metabric	MB-6068	5.584777126
brca_metabric	MB-6069	6.424130615
brca_metabric	MB-6071	6.288643887
brca_metabric	MB-6075	6.387988043
brca_metabric	MB-6077	5.8720541
brca_metabric	MB-6079	5.548236398
brca_metabric	MB-6080	5.211979807
brca_metabric	MB-6082	5.514745657
brca_metabric	MB-6083	5.51521749
brca_metabric	MB-6085	6.14112414
brca_metabric	MB-6092	5.719911912
brca_metabric	MB-6097	5.846997021
brca_metabric	MB-6098	5.40987629
brca_metabric	MB-6100	6.444456071
brca_metabric	MB-6101	6.392682919
brca_metabric	MB-6103	5.623359803
brca_metabric	MB-6105	6.072952945
brca_metabric	MB-6107	6.123745691
brca_metabric	MB-6108	6.96572263
brca_metabric	MB-6113	6.821261256
brca_metabric	MB-6114	5.909665829
brca_metabric	MB-6116	6.099846505
brca_metabric	MB-6118	5.954017828
brca_metabric	MB-6122	6.592686854
brca_metabric	MB-6124	5.853079833
brca_metabric	MB-6125	6.610205769
brca_metabric	MB-6131	6.170972843
brca_metabric	MB-6133	5.759526136
brca_metabric	MB-6135	6.290154273
brca_metabric	MB-6138	7.501659513
brca_metabric	MB-6141	5.498851154
brca_metabric	MB-6143	6.527248099
brca_metabric	MB-6144	5.705228071
brca_metabric	MB-6145	5.328768626
brca_metabric	MB-6146	6.970314992
brca_metabric	MB-6147	7.176474642
brca_metabric	MB-6149	5.419780789
brca_metabric	MB-6150	7.435133978
brca_metabric	MB-6152	6.186435169
brca_metabric	MB-6154	5.600958937
brca_metabric	MB-6156	7.005042292
brca_metabric	MB-6157	6.242197801
brca_metabric	MB-6160	6.237580478
brca_metabric	MB-6163	6.056616483
brca_metabric	MB-6164	6.684767778
brca_metabric	MB-6167	5.758822564
brca_metabric	MB-6168	6.866526852
brca_metabric	MB-6169	6.201766034
brca_metabric	MB-6171	6.496573101
brca_metabric	MB-6178	7.359925552
brca_metabric	MB-6179	6.12924757
brca_metabric	MB-6181	5.72425723
brca_metabric	MB-6182	6.223767513
brca_metabric	MB-6183	5.696656263
brca_metabric	MB-6184	6.06820104
brca_metabric	MB-6185	5.833966008
brca_metabric	MB-6187	5.070642051
brca_metabric	MB-6188	6.225049511
brca_metabric	MB-6189	6.102449431
brca_metabric	MB-6190	6.970817088
brca_metabric	MB-6192	6.744273407
brca_metabric	MB-6194	7.02156435
brca_metabric	MB-6195	5.549797757
brca_metabric	MB-6200	7.051899011
brca_metabric	MB-6201	6.112394282
brca_metabric	MB-6204	6.74219231
brca_metabric	MB-6207	6.507552877
brca_metabric	MB-6208	5.566581087
brca_metabric	MB-6211	5.915434339
brca_metabric	MB-6212	6.254722199
brca_metabric	MB-6214	5.783640446
brca_metabric	MB-6217	5.928946576
brca_metabric	MB-6218	6.056530878
brca_metabric	MB-6223	5.816882583
brca_metabric	MB-6224	6.644960502
brca_metabric	MB-6225	6.339629107
brca_metabric	MB-6226	5.706001423
brca_metabric	MB-6228	5.953146758
brca_metabric	MB-6229	6.80646109
brca_metabric	MB-6231	5.894384803
brca_metabric	MB-6232	6.428723788
brca_metabric	MB-6233	6.468098556
brca_metabric	MB-6234	5.563510183
brca_metabric	MB-6237	6.787670322
brca_metabric	MB-6238	6.138997565
brca_metabric	MB-6239	6.110228678
brca_metabric	MB-6242	6.553614416
brca_metabric	MB-6245	5.809083743
brca_metabric	MB-6246	6.322429466
brca_metabric	MB-6248	6.387060595
brca_metabric	MB-6251	6.060897008
brca_metabric	MB-6253	5.933785606
brca_metabric	MB-6254	5.644602724
brca_metabric	MB-6256	6.070557711
brca_metabric	MB-6257	6.146428275
brca_metabric	MB-6263	5.803963012
brca_metabric	MB-6271	5.302743677
brca_metabric	MB-6272	6.250445279
brca_metabric	MB-6273	5.915140553
brca_metabric	MB-6280	6.122920134
brca_metabric	MB-6281	5.654717693
brca_metabric	MB-6283	5.494797867
brca_metabric	MB-6284	6.669668518
brca_metabric	MB-6286	5.885608123
brca_metabric	MB-6287	6.437260365
brca_metabric	MB-6288	6.042734092
brca_metabric	MB-6297	6.857719567
brca_metabric	MB-6300	6.03035315
brca_metabric	MB-6302	6.171863835
brca_metabric	MB-6305	6.911079759
brca_metabric	MB-6306	5.756264517
brca_metabric	MB-6308	5.887810223
brca_metabric	MB-6312	6.107592343
brca_metabric	MB-6314	5.558211288
brca_metabric	MB-6317	6.037693051
brca_metabric	MB-6318	6.254509418
brca_metabric	MB-6319	5.812874475
brca_metabric	MB-6322	6.732905221
brca_metabric	MB-6327	5.912210131
brca_metabric	MB-6328	5.720488274
brca_metabric	MB-6329	5.924039812
brca_metabric	MB-6330	5.649612363
brca_metabric	MB-6334	6.553835083
brca_metabric	MB-6336	5.600543709
brca_metabric	MB-6337	6.253731256
brca_metabric	MB-6344	6.370480186
brca_metabric	MB-6346	5.689925267
brca_metabric	MB-6358	6.218790661
brca_metabric	MB-6359	6.763427277
brca_metabric	MB-6363	6.168991489
brca_metabric	MB-7000	5.587407461
brca_metabric	MB-7001	5.954129682
brca_metabric	MB-7002	6.622844191
brca_metabric	MB-7003	5.978182842
brca_metabric	MB-7004	6.047147015
brca_metabric	MB-7005	6.40692612
brca_metabric	MB-7006	5.712378974
brca_metabric	MB-7007	5.945344217
brca_metabric	MB-7008	6.426815606
brca_metabric	MB-7009	6.103024456
brca_metabric	MB-7010	6.153370863
brca_metabric	MB-7011	6.581210255
brca_metabric	MB-7012	5.251704739
brca_metabric	MB-7013	5.976422256
brca_metabric	MB-7014	6.109993293
brca_metabric	MB-7015	6.943308036
brca_metabric	MB-7017	6.570562466
brca_metabric	MB-7018	5.869595808
brca_metabric	MB-7019	7.220921933
brca_metabric	MB-7020	7.111757992
brca_metabric	MB-7022	6.500518699
brca_metabric	MB-7023	6.065294935
brca_metabric	MB-7024	6.08230996
brca_metabric	MB-7025	6.838450273
brca_metabric	MB-7026	6.415196244
brca_metabric	MB-7027	7.006392632
brca_metabric	MB-7028	6.470630245
brca_metabric	MB-7029	5.600694454
brca_metabric	MB-7030	5.503213354
brca_metabric	MB-7031	5.647671436
brca_metabric	MB-7032	5.951180185
brca_metabric	MB-7034	5.579923505
brca_metabric	MB-7035	6.333525726
brca_metabric	MB-7036	6.576455556
brca_metabric	MB-7037	5.69910279
brca_metabric	MB-7038	6.037691603
brca_metabric	MB-7039	6.457386819
brca_metabric	MB-7040	5.781030806
brca_metabric	MB-7041	5.663390708
brca_metabric	MB-7042	6.614501675
brca_metabric	MB-7043	5.965787351
brca_metabric	MB-7044	5.767643529
brca_metabric	MB-7045	6.377187903
brca_metabric	MB-7046	6.139131944
brca_metabric	MB-7048	5.965794575
brca_metabric	MB-7049	5.43981795
brca_metabric	MB-7050	6.299587581
brca_metabric	MB-7051	6.549925088
brca_metabric	MB-7052	5.2961568
brca_metabric	MB-7053	5.800421627
brca_metabric	MB-7054	5.714846523
brca_metabric	MB-7055	5.529181416
brca_metabric	MB-7056	6.400161362
brca_metabric	MB-7057	5.634327669
brca_metabric	MB-7058	5.56762836
brca_metabric	MB-7059	5.554647073
brca_metabric	MB-7060	5.43766749
brca_metabric	MB-7061	7.509051022
brca_metabric	MB-7062	5.871445785
brca_metabric	MB-7063	5.800922926
brca_metabric	MB-7065	5.945827379
brca_metabric	MB-7066	5.644522213
brca_metabric	MB-7067	6.021611215
brca_metabric	MB-7068	6.721331779
brca_metabric	MB-7069	6.10183157
brca_metabric	MB-7070	6.469875055
brca_metabric	MB-7071	6.08742282
brca_metabric	MB-7072	5.880883346
brca_metabric	MB-7073	5.88190298
brca_metabric	MB-7074	6.337760634
brca_metabric	MB-7075	5.678743074
brca_metabric	MB-7076	5.510560966
brca_metabric	MB-7077	6.549885905
brca_metabric	MB-7078	6.824201992
brca_metabric	MB-7079	5.632172699
brca_metabric	MB-7080	6.110323619
brca_metabric	MB-7081	6.144399287
brca_metabric	MB-7082	5.569205681
brca_metabric	MB-7083	6.079815791
brca_metabric	MB-7084	5.421382383
brca_metabric	MB-7085	5.563593501
brca_metabric	MB-7086	5.317302749
brca_metabric	MB-7087	6.627231533
brca_metabric	MB-7088	7.170620926
brca_metabric	MB-7089	5.470221461
brca_metabric	MB-7090	6.299745341
brca_metabric	MB-7091	6.14918674
brca_metabric	MB-7092	5.728792522
brca_metabric	MB-7093	5.614754028
brca_metabric	MB-7094	5.661743285
brca_metabric	MB-7095	6.066471151
brca_metabric	MB-7096	5.863440589
brca_metabric	MB-7097	5.259349584
brca_metabric	MB-7099	6.067961789
brca_metabric	MB-7100	5.52545064
brca_metabric	MB-7101	5.627892278
brca_metabric	MB-7102	5.430764247
brca_metabric	MB-7104	5.939959172
brca_metabric	MB-7106	5.588112762
brca_metabric	MB-7107	5.559499455
brca_metabric	MB-7109	5.779256616
brca_metabric	MB-7111	5.820659006
brca_metabric	MB-7112	5.627980041
brca_metabric	MB-7113	5.881696893
brca_metabric	MB-7114	5.472018889
brca_metabric	MB-7115	5.490989845
brca_metabric	MB-7116	6.159477931
brca_metabric	MB-7118	5.762523827
brca_metabric	MB-7119	5.508669092
brca_metabric	MB-7121	5.943394004
brca_metabric	MB-7122	5.890697707
brca_metabric	MB-7123	5.360206543
brca_metabric	MB-7124	5.70885382
brca_metabric	MB-7127	5.748040765
brca_metabric	MB-7128	5.735166701
brca_metabric	MB-7130	5.292198638
brca_metabric	MB-7131	5.528868328
brca_metabric	MB-7132	5.52605769
brca_metabric	MB-7133	6.26197787
brca_metabric	MB-7135	5.647757102
brca_metabric	MB-7137	6.041619125
brca_metabric	MB-7138	5.564707304
brca_metabric	MB-7140	5.565247397
brca_metabric	MB-7141	5.605103322
brca_metabric	MB-7142	6.054560516
brca_metabric	MB-7143	6.219455624
brca_metabric	MB-7144	6.136451147
brca_metabric	MB-7145	5.529538926
brca_metabric	MB-7147	5.69573515
brca_metabric	MB-7149	5.661461361
brca_metabric	MB-7150	5.910867044
brca_metabric	MB-7151	5.623313343
brca_metabric	MB-7152	6.224099714
brca_metabric	MB-7153	5.974372808
brca_metabric	MB-7154	5.949747404
brca_metabric	MB-7155	5.676407574
brca_metabric	MB-7157	6.337102234
brca_metabric	MB-7158	5.359987977
brca_metabric	MB-7159	6.003659309
brca_metabric	MB-7160	6.401476426
brca_metabric	MB-7161	5.730015195
brca_metabric	MB-7162	5.554524491
brca_metabric	MB-7163	5.905129564
brca_metabric	MB-7164	5.609094078
brca_metabric	MB-7165	5.515198718
brca_metabric	MB-7167	5.766476571
brca_metabric	MB-7168	5.484629633
brca_metabric	MB-7170	5.843149654
brca_metabric	MB-7171	5.610304927
brca_metabric	MB-7172	5.471168005
brca_metabric	MB-7173	5.64363705
brca_metabric	MB-7174	5.824960842
brca_metabric	MB-7176	6.003569738
brca_metabric	MB-7181	5.362641209
brca_metabric	MB-7182	6.067763852
brca_metabric	MB-7185	5.695537868
brca_metabric	MB-7186	5.70742184
brca_metabric	MB-7187	5.688351989
brca_metabric	MB-7189	5.47685156
brca_metabric	MB-7193	5.570798128
brca_metabric	MB-7194	5.52146831
brca_metabric	MB-7195	5.494860057
brca_metabric	MB-7196	6.012323961
brca_metabric	MB-7197	5.892751445
brca_metabric	MB-7198	6.339619527
brca_metabric	MB-7199	5.454553806
brca_metabric	MB-7200	6.000362106
brca_metabric	MB-7201	5.135192557
brca_metabric	MB-7205	6.104063547
brca_metabric	MB-7207	5.74660329
brca_metabric	MB-7208	5.521607078
brca_metabric	MB-7212	5.198636248
brca_metabric	MB-7215	6.014738474
brca_metabric	MB-7216	5.309457496
brca_metabric	MB-7217	5.453209198
brca_metabric	MB-7218	5.689091514
brca_metabric	MB-7219	5.957529387
brca_metabric	MB-7220	6.02836733
brca_metabric	MB-7225	5.409003748
brca_metabric	MB-7226	5.566648645
brca_metabric	MB-7227	5.483425334
brca_metabric	MB-7228	5.734233667
brca_metabric	MB-7229	5.695153667
brca_metabric	MB-7230	5.621115968
brca_metabric	MB-7231	5.594321712
brca_metabric	MB-7232	5.377788433
brca_metabric	MB-7233	5.536785259
brca_metabric	MB-7234	5.528811851
brca_metabric	MB-7235	5.537314995
brca_metabric	MB-7236	5.290650693
brca_metabric	MB-7237	5.898686392
brca_metabric	MB-7238	6.176457419
brca_metabric	MB-7241	5.621145705
brca_metabric	MB-7243	5.823367719
brca_metabric	MB-7244	6.178090817
brca_metabric	MB-7249	5.342774061
brca_metabric	MB-7250	5.904521667
brca_metabric	MB-7251	6.101194772
brca_metabric	MB-7252	6.173859502
brca_metabric	MB-7253	5.683902618
brca_metabric	MB-7254	5.981206719
brca_metabric	MB-7256	5.527738908
brca_metabric	MB-7258	6.514872736
brca_metabric	MB-7260	6.760125823
brca_metabric	MB-7262	5.416884684
brca_metabric	MB-7263	5.623270803
brca_metabric	MB-7264	5.728497351
brca_metabric	MB-7266	5.30122323
brca_metabric	MB-7267	5.791416927
brca_metabric	MB-7268	5.238989946
brca_metabric	MB-7269	5.581123517
brca_metabric	MB-7270	5.856831952
brca_metabric	MB-7273	6.120724371
brca_metabric	MB-7275	6.880055033
brca_metabric	MB-7276	5.288508684
brca_metabric	MB-7277	5.583170547
brca_metabric	MB-7278	5.787808432
brca_metabric	MB-7279	5.858041746
brca_metabric	MB-7280	5.609709345
brca_metabric	MB-7281	6.149811567
brca_metabric	MB-7283	5.579916103
brca_metabric	MB-7284	6.649406799
brca_metabric	MB-7285	6.292194341
brca_metabric	MB-7286	6.304329751
brca_metabric	MB-7287	6.4260416
brca_metabric	MB-7288	6.25594055
brca_metabric	MB-7289	5.611605326
brca_metabric	MB-7291	6.039201334
brca_metabric	MB-7292	6.409768802
brca_metabric	MB-7293	6.116741443
brca_metabric	MB-7294	5.503642371
brca_metabric	MB-7295	6.524457653
brca_metabric	MB-7296	6.119438664
brca_metabric	MB-7297	5.933460004
brca_metabric	MB-7298	5.99996456
brca_metabric	MB-7299	6.345098485
