STUDY_ID	SAMPLE_ID	FN1
brca_metabric	MB-6018	0.0239
brca_metabric	MB-6019	-1.026
brca_metabric	MB-6021	0.3479
brca_metabric	MB-6022	0.0543
brca_metabric	MB-6023	-1.2563
brca_metabric	MB-6024	-0.4679
brca_metabric	MB-6026	0.3703
brca_metabric	MB-6029	0.1485
brca_metabric	MB-6030	-0.1882
brca_metabric	MB-6036	0.5615
brca_metabric	MB-6039	0.9557
brca_metabric	MB-6042	-0.3584
brca_metabric	MB-6044	-0.0843
brca_metabric	MB-6047	-0.1284
brca_metabric	MB-6048	-0.0515
brca_metabric	MB-6049	2.0548
brca_metabric	MB-6050	-0.3273
brca_metabric	MB-6051	0.2081
brca_metabric	MB-6052	0.2052
brca_metabric	MB-6053	-0.1665
brca_metabric	MB-6055	2.1272
brca_metabric	MB-6058	0.2247
brca_metabric	MB-6059	1.6585
brca_metabric	MB-6060	0.8389
brca_metabric	MB-6062	0.2978
brca_metabric	MB-6063	0.507
brca_metabric	MB-6065	-0.7527
brca_metabric	MB-6068	-0.8922
brca_metabric	MB-6069	0.9204
brca_metabric	MB-6071	0.6422
brca_metabric	MB-6075	0.8467
brca_metabric	MB-6077	-0.247
brca_metabric	MB-6079	-0.9762
brca_metabric	MB-6080	-1.7727
brca_metabric	MB-6082	-1.0537
brca_metabric	MB-6083	-1.0526
brca_metabric	MB-6085	0.3333
brca_metabric	MB-6092	-0.5853
brca_metabric	MB-6097	-0.3022
brca_metabric	MB-6098	-1.2989
brca_metabric	MB-6100	0.9618
brca_metabric	MB-6101	0.8563
brca_metabric	MB-6103	-0.8039
brca_metabric	MB-6105	0.1883
brca_metabric	MB-6107	0.2964
brca_metabric	MB-6108	1.9842
brca_metabric	MB-6113	1.7077
brca_metabric	MB-6114	-0.1645
brca_metabric	MB-6116	0.2457
brca_metabric	MB-6118	-0.0679
brca_metabric	MB-6122	1.2596
brca_metabric	MB-6124	-0.2888
brca_metabric	MB-6125	1.2944
brca_metabric	MB-6131	0.3963
brca_metabric	MB-6133	-0.4964
brca_metabric	MB-6135	0.6453
brca_metabric	MB-6138	2.968
brca_metabric	MB-6141	-1.0906
brca_metabric	MB-6143	1.1288
brca_metabric	MB-6144	-0.6183
brca_metabric	MB-6145	-1.4913
brca_metabric	MB-6146	1.993
brca_metabric	MB-6147	2.3788
brca_metabric	MB-6149	-1.2756
brca_metabric	MB-6150	2.8493
brca_metabric	MB-6152	0.4288
brca_metabric	MB-6154	-0.8551
brca_metabric	MB-6156	2.0586
brca_metabric	MB-6157	0.5456
brca_metabric	MB-6160	0.536
brca_metabric	MB-6163	0.1534
brca_metabric	MB-6164	1.4417
brca_metabric	MB-6167	-0.498
brca_metabric	MB-6168	1.7949
brca_metabric	MB-6169	0.461
brca_metabric	MB-6171	1.0672
brca_metabric	MB-6178	2.714
brca_metabric	MB-6179	0.3081
brca_metabric	MB-6181	-0.5755
brca_metabric	MB-6182	0.5071
brca_metabric	MB-6183	-0.6376
brca_metabric	MB-6184	0.1782
brca_metabric	MB-6185	-0.331
brca_metabric	MB-6187	-2.1204
brca_metabric	MB-6188	0.5098
brca_metabric	MB-6189	0.2512
brca_metabric	MB-6190	1.9939
brca_metabric	MB-6192	1.5583
brca_metabric	MB-6194	2.0898
brca_metabric	MB-6195	-0.9726
brca_metabric	MB-6200	2.1468
brca_metabric	MB-6201	0.2724
brca_metabric	MB-6204	1.5542
brca_metabric	MB-6207	1.0893
brca_metabric	MB-6208	-0.934
brca_metabric	MB-6211	-0.1519
brca_metabric	MB-6212	0.5717
brca_metabric	MB-6214	-0.4426
brca_metabric	MB-6217	-0.1224
brca_metabric	MB-6218	0.1532
brca_metabric	MB-6223	-0.3688
brca_metabric	MB-6224	1.3633
brca_metabric	MB-6225	0.7475
brca_metabric	MB-6226	-0.6166
brca_metabric	MB-6228	-0.0698
brca_metabric	MB-6229	1.6791
brca_metabric	MB-6231	-0.198
brca_metabric	MB-6232	0.9298
brca_metabric	MB-6233	1.0097
brca_metabric	MB-6234	-0.941
brca_metabric	MB-6237	1.6427
brca_metabric	MB-6238	0.3288
brca_metabric	MB-6239	0.2678
brca_metabric	MB-6242	1.1817
brca_metabric	MB-6245	-0.3861
brca_metabric	MB-6246	0.7121
brca_metabric	MB-6248	0.8448
brca_metabric	MB-6251	0.1626
brca_metabric	MB-6253	-0.1119
brca_metabric	MB-6254	-0.7555
brca_metabric	MB-6256	0.1832
brca_metabric	MB-6257	0.3445
brca_metabric	MB-6263	-0.3975
brca_metabric	MB-6271	-1.5535
brca_metabric	MB-6272	0.5628
brca_metabric	MB-6273	-0.1526
brca_metabric	MB-6280	0.2947
brca_metabric	MB-6281	-0.7325
brca_metabric	MB-6283	-1.1
brca_metabric	MB-6284	1.412
brca_metabric	MB-6286	-0.2172
brca_metabric	MB-6287	0.9471
brca_metabric	MB-6288	0.1236
brca_metabric	MB-6297	1.778
brca_metabric	MB-6300	0.0971
brca_metabric	MB-6302	0.3982
brca_metabric	MB-6305	1.8803
brca_metabric	MB-6306	-0.5037
brca_metabric	MB-6308	-0.2124
brca_metabric	MB-6312	0.2621
brca_metabric	MB-6314	-0.9532
brca_metabric	MB-6317	0.1128
brca_metabric	MB-6318	0.5713
brca_metabric	MB-6319	-0.3777
brca_metabric	MB-6322	1.5361
brca_metabric	MB-6327	-0.159
brca_metabric	MB-6328	-0.584
brca_metabric	MB-6329	-0.1331
brca_metabric	MB-6330	-0.7441
brca_metabric	MB-6334	1.1821
brca_metabric	MB-6336	-0.856
brca_metabric	MB-6337	0.5696
brca_metabric	MB-6344	0.8109
brca_metabric	MB-6346	-0.6528
brca_metabric	MB-6358	0.4967
brca_metabric	MB-6359	1.5956
brca_metabric	MB-6363	0.3921
brca_metabric	MB-7000	-0.8861
brca_metabric	MB-7001	-0.0676
brca_metabric	MB-7002	1.3195
brca_metabric	MB-7003	-0.0155
brca_metabric	MB-7004	0.1331
brca_metabric	MB-7005	0.8854
brca_metabric	MB-7006	-0.6022
brca_metabric	MB-7007	-0.0867
brca_metabric	MB-7008	0.9259
brca_metabric	MB-7009	0.2524
brca_metabric	MB-7010	0.3591
brca_metabric	MB-7011	1.2368
brca_metabric	MB-7012	-1.6764
brca_metabric	MB-7013	-0.0193
brca_metabric	MB-7014	0.2673
brca_metabric	MB-7015	1.9417
brca_metabric	MB-7017	1.2155
brca_metabric	MB-7018	-0.2524
brca_metabric	MB-7019	2.4607
brca_metabric	MB-7020	2.2587
brca_metabric	MB-7022	1.0751
brca_metabric	MB-7023	0.172
brca_metabric	MB-7024	0.2083
brca_metabric	MB-7025	1.7409
brca_metabric	MB-7026	0.9023
brca_metabric	MB-7027	2.0612
brca_metabric	MB-7028	1.0148
brca_metabric	MB-7029	-0.8557
brca_metabric	MB-7030	-1.0805
brca_metabric	MB-7031	-0.7485
brca_metabric	MB-7032	-0.074
brca_metabric	MB-7034	-0.9033
brca_metabric	MB-7035	0.7349
brca_metabric	MB-7036	1.2273
brca_metabric	MB-7037	-0.6321
brca_metabric	MB-7038	0.1128
brca_metabric	MB-7039	0.988
brca_metabric	MB-7040	-0.4485
brca_metabric	MB-7041	-0.7129
brca_metabric	MB-7042	1.303
brca_metabric	MB-7043	-0.0423
brca_metabric	MB-7044	-0.4783
brca_metabric	MB-7045	0.8246
brca_metabric	MB-7046	0.329
brca_metabric	MB-7048	-0.0423
brca_metabric	MB-7049	-1.2285
brca_metabric	MB-7050	0.6648
brca_metabric	MB-7051	1.1743
brca_metabric	MB-7052	-1.5693
brca_metabric	MB-7053	-0.4053
brca_metabric	MB-7054	-0.5966
brca_metabric	MB-7055	-1.0203
brca_metabric	MB-7056	0.8716
brca_metabric	MB-7057	-0.7789
brca_metabric	MB-7058	-0.9316
brca_metabric	MB-7059	-0.9615
brca_metabric	MB-7060	-1.2335
brca_metabric	MB-7061	2.9811
brca_metabric	MB-7062	-0.2483
brca_metabric	MB-7063	-0.4042
brca_metabric	MB-7065	-0.0857
brca_metabric	MB-7066	-0.7557
brca_metabric	MB-7067	0.0783
brca_metabric	MB-7068	1.5135
brca_metabric	MB-7069	0.2499
brca_metabric	MB-7070	1.0133
brca_metabric	MB-7071	0.2192
brca_metabric	MB-7072	-0.2276
brca_metabric	MB-7073	-0.2254
brca_metabric	MB-7074	0.7437
brca_metabric	MB-7075	-0.6781
brca_metabric	MB-7076	-1.0634
brca_metabric	MB-7077	1.1742
brca_metabric	MB-7078	1.7134
brca_metabric	MB-7079	-0.7838
brca_metabric	MB-7080	0.268
brca_metabric	MB-7081	0.3402
brca_metabric	MB-7082	-0.9279
brca_metabric	MB-7083	0.203
brca_metabric	MB-7084	-1.2718
brca_metabric	MB-7085	-0.9409
brca_metabric	MB-7086	-1.5187
brca_metabric	MB-7087	1.3282
brca_metabric	MB-7088	2.368
brca_metabric	MB-7089	-1.1573
brca_metabric	MB-7090	0.6652
brca_metabric	MB-7091	0.3503
brca_metabric	MB-7092	-0.5653
brca_metabric	MB-7093	-0.8235
brca_metabric	MB-7094	-0.7166
brca_metabric	MB-7095	0.1745
brca_metabric	MB-7096	-0.266
brca_metabric	MB-7097	-1.6579
brca_metabric	MB-7099	0.1777
brca_metabric	MB-7100	-1.0289
brca_metabric	MB-7101	-0.7936
brca_metabric	MB-7102	-1.2497
brca_metabric	MB-7104	-0.0985
brca_metabric	MB-7106	-0.8845
brca_metabric	MB-7107	-0.9503
brca_metabric	MB-7109	-0.4524
brca_metabric	MB-7111	-0.3604
brca_metabric	MB-7112	-0.7934
brca_metabric	MB-7113	-0.2258
brca_metabric	MB-7114	-1.1531
brca_metabric	MB-7115	-1.1089
brca_metabric	MB-7116	0.372
brca_metabric	MB-7118	-0.4898
brca_metabric	MB-7119	-1.0678
brca_metabric	MB-7121	-0.091
brca_metabric	MB-7122	-0.2061
brca_metabric	MB-7123	-1.4164
brca_metabric	MB-7124	-0.6101
brca_metabric	MB-7127	-0.5221
brca_metabric	MB-7128	-0.551
brca_metabric	MB-7130	-1.5788
brca_metabric	MB-7131	-1.021
brca_metabric	MB-7132	-1.0275
brca_metabric	MB-7133	0.5868
brca_metabric	MB-7135	-0.7484
brca_metabric	MB-7137	0.1213
brca_metabric	MB-7138	-0.9383
brca_metabric	MB-7140	-0.937
brca_metabric	MB-7141	-0.8456
brca_metabric	MB-7142	0.149
brca_metabric	MB-7143	0.4981
brca_metabric	MB-7144	0.3234
brca_metabric	MB-7145	-1.0194
brca_metabric	MB-7147	-0.6397
brca_metabric	MB-7149	-0.7172
brca_metabric	MB-7150	-0.1619
brca_metabric	MB-7151	-0.804
brca_metabric	MB-7152	0.5078
brca_metabric	MB-7153	-0.0237
brca_metabric	MB-7154	-0.0772
brca_metabric	MB-7155	-0.6834
brca_metabric	MB-7157	0.7423
brca_metabric	MB-7158	-1.4169
brca_metabric	MB-7159	0.0396
brca_metabric	MB-7160	0.8743
brca_metabric	MB-7161	-0.5626
brca_metabric	MB-7162	-0.9617
brca_metabric	MB-7163	-0.1745
brca_metabric	MB-7164	-0.8365
brca_metabric	MB-7165	-1.0527
brca_metabric	MB-7167	-0.4809
brca_metabric	MB-7168	-1.1237
brca_metabric	MB-7170	-0.3107
brca_metabric	MB-7171	-0.8337
brca_metabric	MB-7172	-1.1551
brca_metabric	MB-7173	-0.7577
brca_metabric	MB-7174	-0.3509
brca_metabric	MB-7176	0.0394
brca_metabric	MB-7181	-1.4106
brca_metabric	MB-7182	0.1772
brca_metabric	MB-7185	-0.6402
brca_metabric	MB-7186	-0.6134
brca_metabric	MB-7187	-0.6564
brca_metabric	MB-7189	-1.1418
brca_metabric	MB-7193	-0.9243
brca_metabric	MB-7194	-1.0381
brca_metabric	MB-7195	-1.0999
brca_metabric	MB-7196	0.0583
brca_metabric	MB-7197	-0.2016
brca_metabric	MB-7198	0.7475
brca_metabric	MB-7199	-1.194
brca_metabric	MB-7200	0.0325
brca_metabric	MB-7201	-1.9606
brca_metabric	MB-7205	0.2546
brca_metabric	MB-7207	-0.5254
brca_metabric	MB-7208	-1.0378
brca_metabric	MB-7212	-1.8052
brca_metabric	MB-7215	0.0635
brca_metabric	MB-7216	-1.5375
brca_metabric	MB-7217	-1.1971
brca_metabric	MB-7218	-0.6547
brca_metabric	MB-7219	-0.0602
brca_metabric	MB-7220	0.0928
brca_metabric	MB-7225	-1.3009
brca_metabric	MB-7226	-0.9338
brca_metabric	MB-7227	-1.1265
brca_metabric	MB-7228	-0.5531
brca_metabric	MB-7229	-0.641
brca_metabric	MB-7230	-0.809
brca_metabric	MB-7231	-0.8703
brca_metabric	MB-7232	-1.3747
brca_metabric	MB-7233	-1.0027
brca_metabric	MB-7234	-1.0211
brca_metabric	MB-7235	-1.0015
brca_metabric	MB-7236	-1.5826
brca_metabric	MB-7237	-0.1886
brca_metabric	MB-7238	0.4078
brca_metabric	MB-7241	-0.809
brca_metabric	MB-7243	-0.3544
brca_metabric	MB-7244	0.4113
brca_metabric	MB-7249	-1.4579
brca_metabric	MB-7250	-0.1758
brca_metabric	MB-7251	0.2485
brca_metabric	MB-7252	0.4024
brca_metabric	MB-7253	-0.6664
brca_metabric	MB-7254	-0.0089
brca_metabric	MB-7256	-1.0236
brca_metabric	MB-7258	1.104
brca_metabric	MB-7260	1.5892
brca_metabric	MB-7262	-1.2824
brca_metabric	MB-7263	-0.8041
brca_metabric	MB-7264	-0.566
brca_metabric	MB-7266	-1.5572
brca_metabric	MB-7267	-0.4253
brca_metabric	MB-7268	-1.7071
brca_metabric	MB-7269	-0.9006
brca_metabric	MB-7270	-0.2805
brca_metabric	MB-7273	0.29
brca_metabric	MB-7275	1.8209
brca_metabric	MB-7276	-1.5877
brca_metabric	MB-7277	-0.8959
brca_metabric	MB-7278	-0.4334
brca_metabric	MB-7279	-0.2778
brca_metabric	MB-7280	-0.8351
brca_metabric	MB-7281	0.3516
brca_metabric	MB-7283	-0.9033
brca_metabric	MB-7284	1.3721
brca_metabric	MB-7285	0.6495
brca_metabric	MB-7286	0.6747
brca_metabric	MB-7287	0.9243
brca_metabric	MB-7288	0.5742
brca_metabric	MB-7289	-0.8307
brca_metabric	MB-7291	0.1161
brca_metabric	MB-7292	0.8912
brca_metabric	MB-7293	0.2816
brca_metabric	MB-7294	-1.0795
brca_metabric	MB-7295	1.1232
brca_metabric	MB-7296	0.2873
brca_metabric	MB-7297	-0.1126
brca_metabric	MB-7298	0.0316
brca_metabric	MB-7299	0.7588
