STUDY_ID	SAMPLE_ID	ANGPT2
brca_metabric	MB-5597	7.882490438
brca_metabric	MB-5599	6.930044406
brca_metabric	MB-5601	6.877190029
brca_metabric	MB-5602	7.054417245
brca_metabric	MB-5603	6.624092072
brca_metabric	MB-5604	7.005411182
brca_metabric	MB-5605	6.41710342
brca_metabric	MB-5613	7.655059771
brca_metabric	MB-5614	7.586089051
brca_metabric	MB-5616	6.468688686
brca_metabric	MB-5617	7.058526246
brca_metabric	MB-5620	7.326404251
brca_metabric	MB-5622	7.32506011
brca_metabric	MB-5623	6.617447368
brca_metabric	MB-5624	6.37918506
brca_metabric	MB-5626	6.944250393
brca_metabric	MB-5628	6.622346656
brca_metabric	MB-5629	7.097813848
brca_metabric	MB-5632	6.962722636
brca_metabric	MB-5633	7.674203767
brca_metabric	MB-5634	6.89394689
brca_metabric	MB-5635	9.155542162
brca_metabric	MB-5636	6.604602847
brca_metabric	MB-5638	6.677463028
brca_metabric	MB-5640	6.800355309
brca_metabric	MB-5641	6.928182453
brca_metabric	MB-5642	6.825883681
brca_metabric	MB-5645	6.533362655
brca_metabric	MB-5646	6.926809596
brca_metabric	MB-5647	6.710919788
brca_metabric	MB-5651	7.136067866
brca_metabric	MB-5652	6.530647981
brca_metabric	MB-5653	7.006466139
brca_metabric	MB-5654	6.772995106
brca_metabric	MB-5655	6.286385212
brca_metabric	MB-5656	7.37851579
brca_metabric	MB-6001	6.778923396
brca_metabric	MB-6006	7.579919733
brca_metabric	MB-6007	6.837797698
brca_metabric	MB-6008	6.316896916
brca_metabric	MB-6010	6.760015302
brca_metabric	MB-6011	6.582187549
brca_metabric	MB-6012	6.32782395
brca_metabric	MB-6014	7.155274598
brca_metabric	MB-6016	7.096914561
brca_metabric	MB-6017	7.87015822
brca_metabric	MB-6018	7.236648574
brca_metabric	MB-6019	6.632771154
brca_metabric	MB-6021	6.689472721
brca_metabric	MB-6022	7.162782703
brca_metabric	MB-6023	6.342784329
brca_metabric	MB-6024	7.545047964
brca_metabric	MB-6026	6.879173775
brca_metabric	MB-6029	6.596987585
brca_metabric	MB-6030	7.555887765
brca_metabric	MB-6036	7.820392445
brca_metabric	MB-6039	7.29740766
brca_metabric	MB-6042	6.790593345
brca_metabric	MB-6044	6.865312838
brca_metabric	MB-6047	7.175392083
brca_metabric	MB-6048	6.990013054
brca_metabric	MB-6049	7.217138484
brca_metabric	MB-6050	6.717980448
brca_metabric	MB-6051	7.075135904
brca_metabric	MB-6052	7.466345863
brca_metabric	MB-6053	6.7965732
brca_metabric	MB-6055	6.842756194
brca_metabric	MB-6058	7.233671118
brca_metabric	MB-6059	7.047268306
brca_metabric	MB-6060	7.210305446
brca_metabric	MB-6062	6.780408039
brca_metabric	MB-6063	7.177494519
brca_metabric	MB-6065	6.775556638
brca_metabric	MB-6068	7.359320155
brca_metabric	MB-6069	6.910583937
brca_metabric	MB-6071	6.957383939
brca_metabric	MB-6075	7.075965034
brca_metabric	MB-6077	6.579111601
brca_metabric	MB-6079	6.760015302
brca_metabric	MB-6080	6.626140572
brca_metabric	MB-6082	6.923489242
brca_metabric	MB-6083	7.00397448
brca_metabric	MB-6085	7.088676058
brca_metabric	MB-6092	7.188037498
brca_metabric	MB-6097	6.816157507
brca_metabric	MB-6098	7.254812927
brca_metabric	MB-6100	7.376738386
brca_metabric	MB-6101	7.083378593
brca_metabric	MB-6103	7.250011329
brca_metabric	MB-6105	7.256975456
brca_metabric	MB-6107	7.379411236
brca_metabric	MB-6108	6.938009166
brca_metabric	MB-6113	7.140591899
brca_metabric	MB-6114	7.156940526
brca_metabric	MB-6116	6.898188442
brca_metabric	MB-6118	6.792091382
brca_metabric	MB-6122	7.519804399
brca_metabric	MB-6124	7.20562928
brca_metabric	MB-6125	7.273452942
brca_metabric	MB-6131	6.62404913
brca_metabric	MB-6133	7.235372827
brca_metabric	MB-6135	7.453101404
brca_metabric	MB-6138	7.71155547
brca_metabric	MB-6141	6.755220529
brca_metabric	MB-6143	7.613074924
brca_metabric	MB-6144	6.998410081
brca_metabric	MB-6145	6.342500867
brca_metabric	MB-6146	7.297840368
brca_metabric	MB-6147	7.432522652
brca_metabric	MB-6149	6.789062308
brca_metabric	MB-6150	7.50258049
brca_metabric	MB-6152	7.711075976
brca_metabric	MB-6154	6.249008862
brca_metabric	MB-6156	7.017243648
brca_metabric	MB-6157	7.14016855
brca_metabric	MB-6160	7.207778757
brca_metabric	MB-6163	6.923094828
brca_metabric	MB-6164	7.061679622
brca_metabric	MB-6167	6.336771895
brca_metabric	MB-6168	7.070253587
brca_metabric	MB-6169	7.762985542
brca_metabric	MB-6171	7.350824723
brca_metabric	MB-6178	7.650189855
brca_metabric	MB-6179	7.25177269
brca_metabric	MB-6181	6.854961804
brca_metabric	MB-6182	6.461625629
brca_metabric	MB-6183	6.969648103
brca_metabric	MB-6184	6.384151386
brca_metabric	MB-6185	7.702183003
brca_metabric	MB-6187	7.483639348
brca_metabric	MB-6188	7.125535472
brca_metabric	MB-6189	7.502130871
brca_metabric	MB-6190	7.648747576
brca_metabric	MB-6192	6.535649555
brca_metabric	MB-6194	8.728390862
brca_metabric	MB-6195	7.33923197
brca_metabric	MB-6200	7.746434926
brca_metabric	MB-6201	6.667738822
brca_metabric	MB-6204	7.508184961
brca_metabric	MB-6207	7.34770667
brca_metabric	MB-6208	6.264702017
brca_metabric	MB-6211	6.932910725
brca_metabric	MB-6212	7.623104861
brca_metabric	MB-6214	7.090323687
brca_metabric	MB-6217	7.083768756
brca_metabric	MB-6218	6.606988948
brca_metabric	MB-6223	6.674839059
brca_metabric	MB-6224	7.604936808
brca_metabric	MB-6225	6.711828661
brca_metabric	MB-6226	6.358980513
brca_metabric	MB-6228	7.226912361
brca_metabric	MB-6229	7.062495447
brca_metabric	MB-6231	6.844650493
brca_metabric	MB-6232	7.486403575
brca_metabric	MB-6233	7.879124642
brca_metabric	MB-6234	7.392341448
brca_metabric	MB-6237	7.88227922
brca_metabric	MB-6238	6.969648103
brca_metabric	MB-6239	7.043244221
brca_metabric	MB-6242	6.657354819
brca_metabric	MB-6245	6.47260129
brca_metabric	MB-6246	7.069023792
brca_metabric	MB-6248	7.79622164
brca_metabric	MB-6251	7.032672456
brca_metabric	MB-6253	6.679787088
brca_metabric	MB-6254	6.822209841
brca_metabric	MB-6256	6.991213231
brca_metabric	MB-6257	7.352595498
brca_metabric	MB-6263	7.466796085
brca_metabric	MB-6271	6.824897149
brca_metabric	MB-6272	7.834920116
brca_metabric	MB-6273	8.189535868
brca_metabric	MB-6280	7.009191289
brca_metabric	MB-6281	7.244420616
brca_metabric	MB-6283	7.518866159
brca_metabric	MB-6284	7.035127296
brca_metabric	MB-6286	6.588676793
brca_metabric	MB-6287	7.652642531
brca_metabric	MB-6288	7.197430726
brca_metabric	MB-6297	7.830261305
brca_metabric	MB-6300	6.810165711
brca_metabric	MB-6302	6.975198921
brca_metabric	MB-6305	7.822472232
brca_metabric	MB-6306	6.374918736
brca_metabric	MB-6308	7.330347435
brca_metabric	MB-6312	6.816925368
brca_metabric	MB-6314	7.284387713
brca_metabric	MB-6317	7.08295091
brca_metabric	MB-6318	6.729597631
brca_metabric	MB-6319	7.022908987
brca_metabric	MB-6322	7.188037498
brca_metabric	MB-6327	6.621312926
brca_metabric	MB-6328	6.356246228
brca_metabric	MB-6329	7.92320109
brca_metabric	MB-6330	7.041181074
brca_metabric	MB-6334	7.172012999
brca_metabric	MB-6336	7.056264322
brca_metabric	MB-6337	8.334078787
brca_metabric	MB-6344	7.416174665
brca_metabric	MB-6346	6.828329367
brca_metabric	MB-6358	8.009038859
brca_metabric	MB-6359	7.885427673
brca_metabric	MB-6363	7.705168681
brca_metabric	MB-7000	6.76848616
brca_metabric	MB-7001	6.927026663
brca_metabric	MB-7002	7.089082515
brca_metabric	MB-7003	7.961877506
brca_metabric	MB-7004	7.256975456
brca_metabric	MB-7005	7.253914962
brca_metabric	MB-7006	6.862297893
brca_metabric	MB-7007	6.925070116
brca_metabric	MB-7008	7.424722679
brca_metabric	MB-7009	7.787022415
brca_metabric	MB-7010	6.640062704
brca_metabric	MB-7011	7.494331786
brca_metabric	MB-7012	7.508184961
brca_metabric	MB-7013	7.219186915
brca_metabric	MB-7014	7.539905871
brca_metabric	MB-7015	7.0936013
brca_metabric	MB-7017	6.809039013
brca_metabric	MB-7018	7.16951862
brca_metabric	MB-7019	7.272165876
brca_metabric	MB-7020	7.489603719
brca_metabric	MB-7022	6.981598255
brca_metabric	MB-7023	6.612213195
brca_metabric	MB-7024	6.568595866
brca_metabric	MB-7025	7.924264623
brca_metabric	MB-7026	7.149410903
brca_metabric	MB-7027	7.787022415
brca_metabric	MB-7028	7.735413559
brca_metabric	MB-7029	7.280481956
brca_metabric	MB-7030	6.626140572
brca_metabric	MB-7031	6.786424492
brca_metabric	MB-7032	7.436647329
brca_metabric	MB-7034	7.479110759
brca_metabric	MB-7035	6.578084082
brca_metabric	MB-7036	7.390130753
brca_metabric	MB-7037	7.113933024
brca_metabric	MB-7038	7.448011587
brca_metabric	MB-7039	7.875951999
brca_metabric	MB-7040	8.408599142
brca_metabric	MB-7041	6.959372162
brca_metabric	MB-7042	6.270899776
brca_metabric	MB-7043	7.143146618
brca_metabric	MB-7044	8.709114843
brca_metabric	MB-7045	7.179187225
brca_metabric	MB-7046	6.740583238
brca_metabric	MB-7048	7.127166347
brca_metabric	MB-7049	7.236648574
brca_metabric	MB-7050	7.336071387
brca_metabric	MB-7051	7.841676
brca_metabric	MB-7052	6.225662563
brca_metabric	MB-7053	7.10815066
brca_metabric	MB-7054	6.643259819
brca_metabric	MB-7055	8.004575505
brca_metabric	MB-7056	6.407378784
brca_metabric	MB-7057	7.10483028
brca_metabric	MB-7058	6.742395058
brca_metabric	MB-7059	7.438048818
brca_metabric	MB-7060	6.699594018
brca_metabric	MB-7061	7.493843568
brca_metabric	MB-7062	6.988402263
brca_metabric	MB-7063	7.062495447
brca_metabric	MB-7065	6.774453914
brca_metabric	MB-7066	7.389261427
brca_metabric	MB-7067	6.939171456
brca_metabric	MB-7068	6.678372612
brca_metabric	MB-7069	6.76848616
brca_metabric	MB-7070	7.094006715
brca_metabric	MB-7071	7.177494519
brca_metabric	MB-7072	7.349925013
brca_metabric	MB-7073	7.025792201
brca_metabric	MB-7074	7.170336626
brca_metabric	MB-7075	6.430355737
brca_metabric	MB-7076	7.089911641
brca_metabric	MB-7077	7.124719798
brca_metabric	MB-7078	8.760780988
brca_metabric	MB-7079	7.521681072
brca_metabric	MB-7080	7.299171481
brca_metabric	MB-7081	7.382541865
brca_metabric	MB-7082	6.721277002
brca_metabric	MB-7083	6.274636258
brca_metabric	MB-7084	6.792836685
brca_metabric	MB-7085	7.168683198
brca_metabric	MB-7086	6.553454927
brca_metabric	MB-7087	7.691953189
brca_metabric	MB-7088	6.522305254
brca_metabric	MB-7089	7.026205939
brca_metabric	MB-7090	6.687672313
brca_metabric	MB-7091	7.247473152
brca_metabric	MB-7092	6.43099168
brca_metabric	MB-7093	7.589009118
brca_metabric	MB-7094	6.33646786
brca_metabric	MB-7095	6.715071675
brca_metabric	MB-7096	7.543640263
brca_metabric	MB-7097	6.54336724
brca_metabric	MB-7099	7.096080892
brca_metabric	MB-7100	6.802958566
brca_metabric	MB-7101	6.202844157
brca_metabric	MB-7102	6.876902316
brca_metabric	MB-7104	7.018443473
brca_metabric	MB-7106	7.790089875
brca_metabric	MB-7107	6.123394416
brca_metabric	MB-7109	6.613595437
brca_metabric	MB-7111	6.880369408
brca_metabric	MB-7112	7.272165876
brca_metabric	MB-7113	7.19786718
brca_metabric	MB-7114	6.738368933
brca_metabric	MB-7115	7.330347435
brca_metabric	MB-7116	8.228968314
brca_metabric	MB-7118	7.370480556
brca_metabric	MB-7119	6.607683382
brca_metabric	MB-7121	7.078395907
brca_metabric	MB-7122	6.783793382
brca_metabric	MB-7123	6.663101538
brca_metabric	MB-7124	6.974025861
brca_metabric	MB-7127	7.804471681
brca_metabric	MB-7128	7.179187225
brca_metabric	MB-7130	6.752291213
brca_metabric	MB-7131	6.666312811
brca_metabric	MB-7132	6.440832096
brca_metabric	MB-7133	7.087427753
brca_metabric	MB-7135	7.555887765
brca_metabric	MB-7137	7.622629017
brca_metabric	MB-7138	6.833275675
brca_metabric	MB-7140	6.728138905
brca_metabric	MB-7141	7.434306525
brca_metabric	MB-7142	8.327715938
brca_metabric	MB-7143	7.799286623
brca_metabric	MB-7144	7.161124142
brca_metabric	MB-7145	6.245066396
brca_metabric	MB-7147	6.469340179
brca_metabric	MB-7149	6.747904688
brca_metabric	MB-7150	6.403307833
brca_metabric	MB-7151	7.365162836
brca_metabric	MB-7152	7.09279252
brca_metabric	MB-7153	6.593889732
brca_metabric	MB-7154	6.7176109
brca_metabric	MB-7155	6.394602595
brca_metabric	MB-7157	6.875008871
brca_metabric	MB-7158	6.895420841
brca_metabric	MB-7159	6.245621615
brca_metabric	MB-7160	7.063706559
brca_metabric	MB-7161	6.69197785
brca_metabric	MB-7162	6.91173248
brca_metabric	MB-7163	6.869969809
brca_metabric	MB-7164	7.155702006
brca_metabric	MB-7165	6.444993425
brca_metabric	MB-7167	7.289187628
brca_metabric	MB-7168	6.627839015
brca_metabric	MB-7170	8.212150892
brca_metabric	MB-7171	6.676247546
brca_metabric	MB-7172	6.352325844
brca_metabric	MB-7173	6.264702017
brca_metabric	MB-7174	6.793206357
brca_metabric	MB-7176	7.62883207
brca_metabric	MB-7181	5.981690027
brca_metabric	MB-7182	7.183373279
brca_metabric	MB-7185	7.291371116
brca_metabric	MB-7186	6.604602847
brca_metabric	MB-7187	7.120619503
brca_metabric	MB-7189	6.478749512
brca_metabric	MB-7193	7.829738614
brca_metabric	MB-7194	7.284814981
brca_metabric	MB-7195	6.880749862
brca_metabric	MB-7196	7.048923278
brca_metabric	MB-7197	6.222106234
brca_metabric	MB-7198	6.783438396
brca_metabric	MB-7199	6.432903138
brca_metabric	MB-7200	7.180001103
brca_metabric	MB-7201	6.839319054
brca_metabric	MB-7205	7.642950256
brca_metabric	MB-7207	7.025792201
brca_metabric	MB-7208	5.9617167
brca_metabric	MB-7212	6.940731854
brca_metabric	MB-7215	7.681095733
brca_metabric	MB-7216	7.132986355
brca_metabric	MB-7217	7.397672337
brca_metabric	MB-7218	6.598701082
brca_metabric	MB-7219	7.151935234
brca_metabric	MB-7220	8.109734443
brca_metabric	MB-7225	7.055478189
brca_metabric	MB-7226	7.091135353
brca_metabric	MB-7227	8.018324644
brca_metabric	MB-7228	6.585234213
brca_metabric	MB-7229	6.345748654
brca_metabric	MB-7230	6.753780972
brca_metabric	MB-7231	7.055478189
brca_metabric	MB-7232	7.848933368
brca_metabric	MB-7233	7.371355063
brca_metabric	MB-7234	6.790593345
brca_metabric	MB-7235	6.750830935
brca_metabric	MB-7236	7.33301078
brca_metabric	MB-7237	7.500780337
brca_metabric	MB-7238	7.129224109
brca_metabric	MB-7241	7.16743385
brca_metabric	MB-7243	6.685109031
brca_metabric	MB-7244	7.136788796
brca_metabric	MB-7249	6.734302947
brca_metabric	MB-7250	6.753780972
brca_metabric	MB-7251	7.152358328
brca_metabric	MB-7252	7.009191289
brca_metabric	MB-7253	6.937595036
brca_metabric	MB-7254	8.257263044
brca_metabric	MB-7256	7.777224033
brca_metabric	MB-7258	6.334664718
brca_metabric	MB-7260	8.044471494
brca_metabric	MB-7262	7.829738614
brca_metabric	MB-7263	6.915671724
brca_metabric	MB-7264	7.123119922
brca_metabric	MB-7266	5.679559145
brca_metabric	MB-7267	6.663820851
brca_metabric	MB-7268	6.794698252
brca_metabric	MB-7269	7.598637349
brca_metabric	MB-7270	7.384323735
brca_metabric	MB-7273	7.779823559
brca_metabric	MB-7275	7.127166347
brca_metabric	MB-7276	6.834025821
brca_metabric	MB-7277	7.888089313
brca_metabric	MB-7278	7.111845447
brca_metabric	MB-7279	7.261297609
brca_metabric	MB-7280	6.863433105
brca_metabric	MB-7281	6.975198921
brca_metabric	MB-7283	6.89195568
brca_metabric	MB-7284	6.61572656
brca_metabric	MB-7285	8.16661349
brca_metabric	MB-7286	6.79357071
brca_metabric	MB-7287	6.824897149
brca_metabric	MB-7288	7.226039203
brca_metabric	MB-7289	7.481390364
brca_metabric	MB-7291	7.690986214
brca_metabric	MB-7292	7.992993009
brca_metabric	MB-7293	7.914089237
brca_metabric	MB-7294	6.920311455
brca_metabric	MB-7295	7.672212269
brca_metabric	MB-7296	6.825276395
brca_metabric	MB-7297	6.612562046
brca_metabric	MB-7298	6.347829397
brca_metabric	MB-7299	6.96218843
