STUDY_ID	SAMPLE_ID	ANGPT2
brca_metabric	MB-6018	0.2695
brca_metabric	MB-6019	-0.9023
brca_metabric	MB-6021	-0.7884
brca_metabric	MB-6022	0.1308
brca_metabric	MB-6023	-1.4983
brca_metabric	MB-6024	0.8351
brca_metabric	MB-6026	-0.4133
brca_metabric	MB-6029	-0.9746
brca_metabric	MB-6030	0.8546
brca_metabric	MB-6036	1.3232
brca_metabric	MB-6039	0.3826
brca_metabric	MB-6042	-0.5873
brca_metabric	MB-6044	-0.4404
brca_metabric	MB-6047	0.1546
brca_metabric	MB-6048	-0.1984
brca_metabric	MB-6049	0.233
brca_metabric	MB-6050	-0.7314
brca_metabric	MB-6051	-0.0353
brca_metabric	MB-6052	0.6927
brca_metabric	MB-6053	-0.5755
brca_metabric	MB-6055	-0.4846
brca_metabric	MB-6058	0.2639
brca_metabric	MB-6059	-0.0885
brca_metabric	MB-6060	0.2202
brca_metabric	MB-6062	-0.6074
brca_metabric	MB-6063	0.1586
brca_metabric	MB-6065	-0.617
brca_metabric	MB-6068	0.497
brca_metabric	MB-6069	-0.3521
brca_metabric	MB-6071	-0.2613
brca_metabric	MB-6075	-0.0337
brca_metabric	MB-6077	-1.0108
brca_metabric	MB-6079	-0.6478
brca_metabric	MB-6080	-0.9156
brca_metabric	MB-6082	-0.327
brca_metabric	MB-6083	-0.1715
brca_metabric	MB-6085	-0.0095
brca_metabric	MB-6092	0.1784
brca_metabric	MB-6097	-0.5369
brca_metabric	MB-6098	0.3034
brca_metabric	MB-6100	0.529
brca_metabric	MB-6101	-0.0196
brca_metabric	MB-6103	0.2944
brca_metabric	MB-6105	0.3074
brca_metabric	MB-6107	0.5339
brca_metabric	MB-6108	-0.2988
brca_metabric	MB-6113	0.089
brca_metabric	MB-6114	0.1198
brca_metabric	MB-6116	-0.3762
brca_metabric	MB-6118	-0.5843
brca_metabric	MB-6122	0.7896
brca_metabric	MB-6124	0.2114
brca_metabric	MB-6125	0.3381
brca_metabric	MB-6131	-0.9198
brca_metabric	MB-6133	0.2671
brca_metabric	MB-6135	0.6687
brca_metabric	MB-6138	1.1321
brca_metabric	MB-6141	-0.6573
brca_metabric	MB-6143	0.9572
brca_metabric	MB-6144	-0.1822
brca_metabric	MB-6145	-1.4989
brca_metabric	MB-6146	0.3834
brca_metabric	MB-6147	0.6311
brca_metabric	MB-6149	-0.5903
brca_metabric	MB-6150	0.7585
brca_metabric	MB-6152	1.1313
brca_metabric	MB-6154	-1.6961
brca_metabric	MB-6156	-0.146
brca_metabric	MB-6157	0.0882
brca_metabric	MB-6160	0.2154
brca_metabric	MB-6163	-0.3278
brca_metabric	MB-6164	-0.0609
brca_metabric	MB-6167	-1.5109
brca_metabric	MB-6168	-0.0446
brca_metabric	MB-6169	1.2227
brca_metabric	MB-6171	0.4813
brca_metabric	MB-6178	1.0233
brca_metabric	MB-6179	0.2977
brca_metabric	MB-6181	-0.4607
brca_metabric	MB-6182	-1.2512
brca_metabric	MB-6183	-0.2376
brca_metabric	MB-6184	-1.4118
brca_metabric	MB-6185	1.1155
brca_metabric	MB-6187	0.7241
brca_metabric	MB-6188	0.0605
brca_metabric	MB-6189	0.7577
brca_metabric	MB-6190	1.0208
brca_metabric	MB-6192	-1.0993
brca_metabric	MB-6194	2.831
brca_metabric	MB-6195	0.4599
brca_metabric	MB-6200	1.1936
brca_metabric	MB-6201	-0.8319
brca_metabric	MB-6204	0.7686
brca_metabric	MB-6207	0.4756
brca_metabric	MB-6208	-1.6628
brca_metabric	MB-6211	-0.3087
brca_metabric	MB-6212	0.9751
brca_metabric	MB-6214	-0.0064
brca_metabric	MB-6217	-0.0188
brca_metabric	MB-6218	-0.9543
brca_metabric	MB-6223	-0.8177
brca_metabric	MB-6224	0.9426
brca_metabric	MB-6225	-0.7437
brca_metabric	MB-6226	-1.4644
brca_metabric	MB-6228	0.2513
brca_metabric	MB-6229	-0.0594
brca_metabric	MB-6231	-0.4809
brca_metabric	MB-6232	0.7292
brca_metabric	MB-6233	1.4253
brca_metabric	MB-6234	0.5576
brca_metabric	MB-6237	1.4308
brca_metabric	MB-6238	-0.2376
brca_metabric	MB-6239	-0.0962
brca_metabric	MB-6242	-0.8528
brca_metabric	MB-6245	-1.2286
brca_metabric	MB-6246	-0.0469
brca_metabric	MB-6248	1.2809
brca_metabric	MB-6251	-0.1164
brca_metabric	MB-6253	-0.8078
brca_metabric	MB-6254	-0.525
brca_metabric	MB-6256	-0.196
brca_metabric	MB-6257	0.4846
brca_metabric	MB-6263	0.6936
brca_metabric	MB-6271	-0.5197
brca_metabric	MB-6272	1.3485
brca_metabric	MB-6273	1.9541
brca_metabric	MB-6280	-0.1615
brca_metabric	MB-6281	0.284
brca_metabric	MB-6283	0.7879
brca_metabric	MB-6284	-0.1117
brca_metabric	MB-6286	-0.9914
brca_metabric	MB-6287	1.0277
brca_metabric	MB-6288	0.196
brca_metabric	MB-6297	1.3404
brca_metabric	MB-6300	-0.5487
brca_metabric	MB-6302	-0.2269
brca_metabric	MB-6305	1.3268
brca_metabric	MB-6306	-1.4311
brca_metabric	MB-6308	0.4435
brca_metabric	MB-6312	-0.5354
brca_metabric	MB-6314	0.3584
brca_metabric	MB-6317	-0.0204
brca_metabric	MB-6318	-0.7083
brca_metabric	MB-6319	-0.1351
brca_metabric	MB-6322	0.1784
brca_metabric	MB-6327	-0.9254
brca_metabric	MB-6328	-1.4701
brca_metabric	MB-6329	1.5015
brca_metabric	MB-6330	-0.1001
brca_metabric	MB-6334	0.1482
brca_metabric	MB-6336	-0.0713
brca_metabric	MB-6337	2.1943
brca_metabric	MB-6344	0.6013
brca_metabric	MB-6346	-0.5129
brca_metabric	MB-6358	1.6488
brca_metabric	MB-6359	1.4362
brca_metabric	MB-6363	1.1208
brca_metabric	MB-7000	-0.631
brca_metabric	MB-7001	-0.3201
brca_metabric	MB-7002	-0.0087
brca_metabric	MB-7003	1.5681
brca_metabric	MB-7004	0.3074
brca_metabric	MB-7005	0.3017
brca_metabric	MB-7006	-0.4463
brca_metabric	MB-7007	-0.3239
brca_metabric	MB-7008	0.6169
brca_metabric	MB-7009	1.2648
brca_metabric	MB-7010	-0.8876
brca_metabric	MB-7011	0.7435
brca_metabric	MB-7012	0.7686
brca_metabric	MB-7013	0.2368
brca_metabric	MB-7014	0.8259
brca_metabric	MB-7015	-0.0001
brca_metabric	MB-7017	-0.5509
brca_metabric	MB-7018	0.1435
brca_metabric	MB-7019	0.3357
brca_metabric	MB-7020	0.735
brca_metabric	MB-7022	-0.2146
brca_metabric	MB-7023	-0.9438
brca_metabric	MB-7024	-1.0322
brca_metabric	MB-7025	1.5033
brca_metabric	MB-7026	0.1056
brca_metabric	MB-7027	1.2648
brca_metabric	MB-7028	1.1742
brca_metabric	MB-7029	0.3512
brca_metabric	MB-7030	-0.9156
brca_metabric	MB-7031	-0.5955
brca_metabric	MB-7032	0.6387
brca_metabric	MB-7034	0.7159
brca_metabric	MB-7035	-1.0129
brca_metabric	MB-7036	0.5536
brca_metabric	MB-7037	0.0385
brca_metabric	MB-7038	0.6594
brca_metabric	MB-7039	1.4198
brca_metabric	MB-7040	2.3166
brca_metabric	MB-7041	-0.2575
brca_metabric	MB-7042	-1.6497
brca_metabric	MB-7043	0.0938
brca_metabric	MB-7044	2.8005
brca_metabric	MB-7045	0.1617
brca_metabric	MB-7046	-0.6864
brca_metabric	MB-7048	0.0636
brca_metabric	MB-7049	0.2695
brca_metabric	MB-7050	0.4541
brca_metabric	MB-7051	1.3603
brca_metabric	MB-7052	-1.7457
brca_metabric	MB-7053	0.0275
brca_metabric	MB-7054	-0.8811
brca_metabric	MB-7055	1.6412
brca_metabric	MB-7056	-1.3635
brca_metabric	MB-7057	0.0212
brca_metabric	MB-7058	-0.6828
brca_metabric	MB-7059	0.6412
brca_metabric	MB-7060	-0.7681
brca_metabric	MB-7061	0.7426
brca_metabric	MB-7062	-0.2015
brca_metabric	MB-7063	-0.0594
brca_metabric	MB-7065	-0.6192
brca_metabric	MB-7066	0.552
brca_metabric	MB-7067	-0.2966
brca_metabric	MB-7068	-0.8106
brca_metabric	MB-7069	-0.631
brca_metabric	MB-7070	0.0006
brca_metabric	MB-7071	0.1586
brca_metabric	MB-7072	0.4797
brca_metabric	MB-7073	-0.1296
brca_metabric	MB-7074	0.1451
brca_metabric	MB-7075	-1.3159
brca_metabric	MB-7076	-0.0071
brca_metabric	MB-7077	0.0589
brca_metabric	MB-7078	2.8821
brca_metabric	MB-7079	0.793
brca_metabric	MB-7080	0.3858
brca_metabric	MB-7081	0.5397
brca_metabric	MB-7082	-0.7248
brca_metabric	MB-7083	-1.6418
brca_metabric	MB-7084	-0.5829
brca_metabric	MB-7085	0.142
brca_metabric	MB-7086	-1.063
brca_metabric	MB-7087	1.0974
brca_metabric	MB-7088	-1.1266
brca_metabric	MB-7089	-0.1288
brca_metabric	MB-7090	-0.792
brca_metabric	MB-7091	0.2897
brca_metabric	MB-7092	-1.3145
brca_metabric	MB-7093	0.9141
brca_metabric	MB-7094	-1.5115
brca_metabric	MB-7095	-0.7372
brca_metabric	MB-7096	0.8326
brca_metabric	MB-7097	-1.0836
brca_metabric	MB-7099	0.0046
brca_metabric	MB-7100	-0.5629
brca_metabric	MB-7101	-1.7944
brca_metabric	MB-7102	-0.4178
brca_metabric	MB-7104	-0.1437
brca_metabric	MB-7106	1.2702
brca_metabric	MB-7107	-1.9651
brca_metabric	MB-7109	-0.941
brca_metabric	MB-7111	-0.411
brca_metabric	MB-7112	0.3357
brca_metabric	MB-7113	0.1968
brca_metabric	MB-7114	-0.6908
brca_metabric	MB-7115	0.4435
brca_metabric	MB-7116	2.02
brca_metabric	MB-7118	0.5175
brca_metabric	MB-7119	-0.9529
brca_metabric	MB-7121	-0.0291
brca_metabric	MB-7122	-0.6007
brca_metabric	MB-7123	-0.8412
brca_metabric	MB-7124	-0.2292
brca_metabric	MB-7127	1.2954
brca_metabric	MB-7128	0.1617
brca_metabric	MB-7130	-0.6632
brca_metabric	MB-7131	-0.8348
brca_metabric	MB-7132	-1.2942
brca_metabric	MB-7133	-0.0119
brca_metabric	MB-7135	0.8546
brca_metabric	MB-7137	0.9742
brca_metabric	MB-7138	-0.5032
brca_metabric	MB-7140	-0.7112
brca_metabric	MB-7141	0.6344
brca_metabric	MB-7142	2.1838
brca_metabric	MB-7143	1.2863
brca_metabric	MB-7144	0.1277
brca_metabric	MB-7145	-1.7045
brca_metabric	MB-7147	-1.2353
brca_metabric	MB-7149	-0.6719
brca_metabric	MB-7150	-1.372
brca_metabric	MB-7151	0.5077
brca_metabric	MB-7152	-0.0017
brca_metabric	MB-7153	-0.9808
brca_metabric	MB-7154	-0.7321
brca_metabric	MB-7155	-1.3901
brca_metabric	MB-7157	-0.4215
brca_metabric	MB-7158	-0.3816
brca_metabric	MB-7159	-1.7033
brca_metabric	MB-7160	-0.0571
brca_metabric	MB-7161	-0.7833
brca_metabric	MB-7162	-0.3499
brca_metabric	MB-7163	-0.4313
brca_metabric	MB-7164	0.1175
brca_metabric	MB-7165	-1.2856
brca_metabric	MB-7167	0.3673
brca_metabric	MB-7168	-0.9122
brca_metabric	MB-7170	1.9919
brca_metabric	MB-7171	-0.8148
brca_metabric	MB-7172	-1.4783
brca_metabric	MB-7173	-1.6628
brca_metabric	MB-7174	-0.5821
brca_metabric	MB-7176	0.9853
brca_metabric	MB-7181	-2.2743
brca_metabric	MB-7182	0.1696
brca_metabric	MB-7185	0.3714
brca_metabric	MB-7186	-0.9591
brca_metabric	MB-7187	0.0512
brca_metabric	MB-7189	-1.216
brca_metabric	MB-7193	1.3395
brca_metabric	MB-7194	0.3592
brca_metabric	MB-7195	-0.4102
brca_metabric	MB-7196	-0.0853
brca_metabric	MB-7197	-1.7533
brca_metabric	MB-7198	-0.6014
brca_metabric	MB-7199	-1.3106
brca_metabric	MB-7200	0.1633
brca_metabric	MB-7201	-0.4914
brca_metabric	MB-7205	1.0104
brca_metabric	MB-7207	-0.1296
brca_metabric	MB-7208	-2.3184
brca_metabric	MB-7212	-0.2936
brca_metabric	MB-7215	1.0782
brca_metabric	MB-7216	0.0746
brca_metabric	MB-7217	0.5674
brca_metabric	MB-7218	-0.9711
brca_metabric	MB-7219	0.1104
brca_metabric	MB-7220	1.8199
brca_metabric	MB-7225	-0.0728
brca_metabric	MB-7226	-0.0048
brca_metabric	MB-7227	1.6647
brca_metabric	MB-7228	-0.9984
brca_metabric	MB-7229	-1.4921
brca_metabric	MB-7230	-0.6602
brca_metabric	MB-7231	-0.0728
brca_metabric	MB-7232	1.3729
brca_metabric	MB-7233	0.5191
brca_metabric	MB-7234	-0.5873
brca_metabric	MB-7235	-0.6661
brca_metabric	MB-7236	0.4485
brca_metabric	MB-7237	0.7552
brca_metabric	MB-7238	0.0675
brca_metabric	MB-7241	0.1396
brca_metabric	MB-7243	-0.7971
brca_metabric	MB-7244	0.0818
brca_metabric	MB-7249	-0.6989
brca_metabric	MB-7250	-0.6602
brca_metabric	MB-7251	0.1112
brca_metabric	MB-7252	-0.1615
brca_metabric	MB-7253	-0.2996
brca_metabric	MB-7254	2.0671
brca_metabric	MB-7256	1.2477
brca_metabric	MB-7258	-1.5153
brca_metabric	MB-7260	1.7092
brca_metabric	MB-7262	1.3395
brca_metabric	MB-7263	-0.3422
brca_metabric	MB-7264	0.0559
brca_metabric	MB-7266	-2.9551
brca_metabric	MB-7267	-0.8398
brca_metabric	MB-7268	-0.5792
brca_metabric	MB-7269	0.9313
brca_metabric	MB-7270	0.5429
brca_metabric	MB-7273	1.2522
brca_metabric	MB-7275	0.0636
brca_metabric	MB-7276	-0.5018
brca_metabric	MB-7277	1.4408
brca_metabric	MB-7278	0.0345
brca_metabric	MB-7279	0.3155
brca_metabric	MB-7280	-0.4441
brca_metabric	MB-7281	-0.2269
brca_metabric	MB-7283	-0.3884
brca_metabric	MB-7284	-0.9367
brca_metabric	MB-7285	1.9157
brca_metabric	MB-7286	-0.5814
brca_metabric	MB-7287	-0.5197
brca_metabric	MB-7288	0.2496
brca_metabric	MB-7289	0.7201
brca_metabric	MB-7291	1.0957
brca_metabric	MB-7292	1.6214
brca_metabric	MB-7293	1.4858
brca_metabric	MB-7294	-0.3332
brca_metabric	MB-7295	1.0625
brca_metabric	MB-7296	-0.519
brca_metabric	MB-7297	-0.943
brca_metabric	MB-7298	-1.4877
brca_metabric	MB-7299	-0.252
