STUDY_ID	SAMPLE_ID	RASGRF1
brca_metabric	MB-5593	5.539383295
brca_metabric	MB-5596	5.47600338
brca_metabric	MB-5597	5.153373278
brca_metabric	MB-5599	5.156679632
brca_metabric	MB-5601	5.106212524
brca_metabric	MB-5602	5.439757591
brca_metabric	MB-5603	5.364931608
brca_metabric	MB-5604	5.252240895
brca_metabric	MB-5605	5.46087085
brca_metabric	MB-5613	5.156227965
brca_metabric	MB-5614	5.315105002
brca_metabric	MB-5616	5.574364408
brca_metabric	MB-5617	5.548084232
brca_metabric	MB-5620	5.160640005
brca_metabric	MB-5622	5.27370397
brca_metabric	MB-5623	5.480754775
brca_metabric	MB-5624	5.467731146
brca_metabric	MB-5626	5.381441844
brca_metabric	MB-5628	5.440117883
brca_metabric	MB-5629	5.245818028
brca_metabric	MB-5632	5.159887737
brca_metabric	MB-5633	5.11795789
brca_metabric	MB-5634	5.510805368
brca_metabric	MB-5635	5.21899366
brca_metabric	MB-5636	5.071440043
brca_metabric	MB-5638	5.38194593
brca_metabric	MB-5640	5.601822145
brca_metabric	MB-5641	5.370837574
brca_metabric	MB-5642	5.398003651
brca_metabric	MB-5645	5.48980729
brca_metabric	MB-5646	5.141808257
brca_metabric	MB-5647	5.211548298
brca_metabric	MB-5651	5.423007498
brca_metabric	MB-5652	5.492257557
brca_metabric	MB-5653	5.582304876
brca_metabric	MB-5654	5.457705607
brca_metabric	MB-5655	5.298722151
brca_metabric	MB-5656	5.200057646
brca_metabric	MB-6001	5.23711111
brca_metabric	MB-6006	5.389186898
brca_metabric	MB-6007	5.386005199
brca_metabric	MB-6008	5.263811894
brca_metabric	MB-6010	5.334075885
brca_metabric	MB-6011	5.645094559
brca_metabric	MB-6012	5.227725559
brca_metabric	MB-6014	5.34317454
brca_metabric	MB-6016	5.448643271
brca_metabric	MB-6017	5.280243362
brca_metabric	MB-6018	5.349326108
brca_metabric	MB-6019	5.103084694
brca_metabric	MB-6021	5.403004167
brca_metabric	MB-6022	5.257393795
brca_metabric	MB-6023	5.187265709
brca_metabric	MB-6024	5.429474739
brca_metabric	MB-6026	5.509477611
brca_metabric	MB-6029	5.478436597
brca_metabric	MB-6030	5.427265095
brca_metabric	MB-6036	5.570285214
brca_metabric	MB-6039	5.595328908
brca_metabric	MB-6042	5.400962656
brca_metabric	MB-6044	5.129652954
brca_metabric	MB-6047	5.481612436
brca_metabric	MB-6048	5.250968771
brca_metabric	MB-6049	5.300403841
brca_metabric	MB-6050	5.23817081
brca_metabric	MB-6051	5.160068116
brca_metabric	MB-6052	5.508802585
brca_metabric	MB-6053	5.13763118
brca_metabric	MB-6055	5.435404992
brca_metabric	MB-6058	5.271145452
brca_metabric	MB-6059	5.568263004
brca_metabric	MB-6060	5.132331239
brca_metabric	MB-6062	5.388247593
brca_metabric	MB-6063	5.357651248
brca_metabric	MB-6065	5.156562531
brca_metabric	MB-6068	5.378165769
brca_metabric	MB-6069	5.409227948
brca_metabric	MB-6071	5.360993469
brca_metabric	MB-6075	5.236391143
brca_metabric	MB-6077	5.222394466
brca_metabric	MB-6079	5.469491304
brca_metabric	MB-6080	5.458320831
brca_metabric	MB-6082	5.577334718
brca_metabric	MB-6083	5.578841478
brca_metabric	MB-6085	5.4492938
brca_metabric	MB-6092	5.933670775
brca_metabric	MB-6097	5.419354348
brca_metabric	MB-6098	5.280510606
brca_metabric	MB-6100	5.522299385
brca_metabric	MB-6101	5.147318879
brca_metabric	MB-6103	5.339159492
brca_metabric	MB-6105	5.300864985
brca_metabric	MB-6107	5.469166903
brca_metabric	MB-6108	5.193153446
brca_metabric	MB-6113	5.307828851
brca_metabric	MB-6114	5.472349186
brca_metabric	MB-6116	5.301077101
brca_metabric	MB-6118	5.537444321
brca_metabric	MB-6122	5.582812212
brca_metabric	MB-6124	5.318042543
brca_metabric	MB-6125	5.232538288
brca_metabric	MB-6131	5.454843854
brca_metabric	MB-6133	5.580159692
brca_metabric	MB-6135	5.531683793
brca_metabric	MB-6138	5.343998741
brca_metabric	MB-6141	5.494272418
brca_metabric	MB-6143	5.134199882
brca_metabric	MB-6144	5.194233902
brca_metabric	MB-6145	5.1900047
brca_metabric	MB-6146	5.378234853
brca_metabric	MB-6147	5.33645534
brca_metabric	MB-6149	5.217639363
brca_metabric	MB-6150	5.186554356
brca_metabric	MB-6152	5.443986359
brca_metabric	MB-6154	5.619611848
brca_metabric	MB-6156	5.301646276
brca_metabric	MB-6157	5.389186898
brca_metabric	MB-6160	5.501908417
brca_metabric	MB-6163	5.361409363
brca_metabric	MB-6164	5.407106322
brca_metabric	MB-6167	5.615706499
brca_metabric	MB-6168	5.272839243
brca_metabric	MB-6169	5.366996408
brca_metabric	MB-6171	5.484253367
brca_metabric	MB-6178	5.663625132
brca_metabric	MB-6179	5.135719228
brca_metabric	MB-6181	5.518496563
brca_metabric	MB-6182	5.589739457
brca_metabric	MB-6183	5.427835671
brca_metabric	MB-6184	5.591412036
brca_metabric	MB-6185	5.496131075
brca_metabric	MB-6187	5.466875067
brca_metabric	MB-6188	5.615888235
brca_metabric	MB-6189	5.59290767
brca_metabric	MB-6190	5.549532148
brca_metabric	MB-6192	5.717191824
brca_metabric	MB-6194	5.157150355
brca_metabric	MB-6195	5.444971148
brca_metabric	MB-6200	6.055021505
brca_metabric	MB-6201	5.316637319
brca_metabric	MB-6204	5.45080591
brca_metabric	MB-6207	5.36812796
brca_metabric	MB-6208	5.270131997
brca_metabric	MB-6211	5.421155729
brca_metabric	MB-6212	5.24845446
brca_metabric	MB-6214	5.067338804
brca_metabric	MB-6217	5.584043243
brca_metabric	MB-6218	5.392538814
brca_metabric	MB-6223	5.386441317
brca_metabric	MB-6224	5.734777237
brca_metabric	MB-6225	5.494156477
brca_metabric	MB-6226	5.426293802
brca_metabric	MB-6228	5.464043414
brca_metabric	MB-6229	5.496548453
brca_metabric	MB-6231	5.312380842
brca_metabric	MB-6232	5.232598649
brca_metabric	MB-6233	5.472383511
brca_metabric	MB-6234	5.308606741
brca_metabric	MB-6237	5.386340727
brca_metabric	MB-6238	5.276863677
brca_metabric	MB-6239	5.317423017
brca_metabric	MB-6242	5.359712183
brca_metabric	MB-6245	5.458666959
brca_metabric	MB-6246	5.462731451
brca_metabric	MB-6248	5.36227833
brca_metabric	MB-6251	5.435874542
brca_metabric	MB-6253	5.333299062
brca_metabric	MB-6254	5.331779088
brca_metabric	MB-6256	5.453844644
brca_metabric	MB-6257	5.308115382
brca_metabric	MB-6263	5.534404255
brca_metabric	MB-6271	5.160414472
brca_metabric	MB-6272	5.295118477
brca_metabric	MB-6273	5.27240886
brca_metabric	MB-6280	6.711463103
brca_metabric	MB-6281	5.50330253
brca_metabric	MB-6283	5.165438268
brca_metabric	MB-6284	5.336678057
brca_metabric	MB-6286	5.090391179
brca_metabric	MB-6287	5.278630688
brca_metabric	MB-6288	5.391829504
brca_metabric	MB-6297	5.61377185
brca_metabric	MB-6300	5.349291563
brca_metabric	MB-6302	5.405641135
brca_metabric	MB-6305	5.711345958
brca_metabric	MB-6306	5.140920687
brca_metabric	MB-6308	5.188424538
brca_metabric	MB-6312	5.396140679
brca_metabric	MB-6314	5.393942474
brca_metabric	MB-6317	5.389523114
brca_metabric	MB-6318	5.574952155
brca_metabric	MB-6319	5.256978604
brca_metabric	MB-6322	5.322553051
brca_metabric	MB-6327	5.301077101
brca_metabric	MB-6328	5.327812148
brca_metabric	MB-6329	5.251021522
brca_metabric	MB-6330	5.83409919
brca_metabric	MB-6334	5.420148918
brca_metabric	MB-6336	5.360271098
brca_metabric	MB-6337	5.359749011
brca_metabric	MB-6344	5.325583112
brca_metabric	MB-6346	5.076772999
brca_metabric	MB-6358	5.178402422
brca_metabric	MB-6359	5.289040143
brca_metabric	MB-6363	5.580582878
brca_metabric	MB-7000	5.30977339
brca_metabric	MB-7001	5.353099777
brca_metabric	MB-7002	5.385034455
brca_metabric	MB-7003	5.355872427
brca_metabric	MB-7004	5.366236935
brca_metabric	MB-7005	5.621219399
brca_metabric	MB-7006	5.120822029
brca_metabric	MB-7007	5.303182206
brca_metabric	MB-7008	5.298557764
brca_metabric	MB-7009	5.675122235
brca_metabric	MB-7010	5.10131857
brca_metabric	MB-7011	5.39936393
brca_metabric	MB-7012	5.37464908
brca_metabric	MB-7013	5.220578759
brca_metabric	MB-7014	5.368092038
brca_metabric	MB-7015	5.238991977
brca_metabric	MB-7017	5.816923948
brca_metabric	MB-7018	5.246960706
brca_metabric	MB-7019	5.361654082
brca_metabric	MB-7020	5.541395106
brca_metabric	MB-7022	5.216394068
brca_metabric	MB-7023	5.283596783
brca_metabric	MB-7024	5.651714424
brca_metabric	MB-7025	5.535096833
brca_metabric	MB-7026	5.280014903
brca_metabric	MB-7027	5.261273507
brca_metabric	MB-7028	5.876424971
brca_metabric	MB-7029	5.308076012
brca_metabric	MB-7030	5.674380041
brca_metabric	MB-7031	5.512572893
brca_metabric	MB-7032	5.136309156
brca_metabric	MB-7034	5.260768562
brca_metabric	MB-7035	5.585764597
brca_metabric	MB-7036	5.552728772
brca_metabric	MB-7037	5.482125961
brca_metabric	MB-7038	5.625100731
brca_metabric	MB-7039	5.465534578
brca_metabric	MB-7040	5.348765538
brca_metabric	MB-7041	5.763184099
brca_metabric	MB-7042	5.209530946
brca_metabric	MB-7043	5.143694025
brca_metabric	MB-7044	5.283683474
brca_metabric	MB-7045	5.73868624
brca_metabric	MB-7046	5.782294079
brca_metabric	MB-7048	5.271585371
brca_metabric	MB-7049	5.324359363
brca_metabric	MB-7050	5.507295931
brca_metabric	MB-7051	5.411207303
brca_metabric	MB-7052	5.990869461
brca_metabric	MB-7053	5.248673611
brca_metabric	MB-7054	5.357687225
brca_metabric	MB-7055	5.022591059
brca_metabric	MB-7056	5.233640646
brca_metabric	MB-7057	5.555988283
brca_metabric	MB-7058	5.195063267
brca_metabric	MB-7059	5.265412338
brca_metabric	MB-7060	5.250918715
brca_metabric	MB-7061	5.368957113
brca_metabric	MB-7062	5.620127933
brca_metabric	MB-7063	5.175193764
brca_metabric	MB-7065	5.116688999
brca_metabric	MB-7066	5.322826392
brca_metabric	MB-7067	5.331001788
brca_metabric	MB-7068	5.432198536
brca_metabric	MB-7069	5.312902238
brca_metabric	MB-7070	5.568413286
brca_metabric	MB-7071	5.380253491
brca_metabric	MB-7072	5.751596762
brca_metabric	MB-7073	5.331038809
brca_metabric	MB-7074	5.100657488
brca_metabric	MB-7075	5.157393811
brca_metabric	MB-7076	5.232163341
brca_metabric	MB-7077	5.288950396
brca_metabric	MB-7078	5.628786696
brca_metabric	MB-7079	5.327849872
brca_metabric	MB-7080	5.628983406
brca_metabric	MB-7081	5.324476253
brca_metabric	MB-7082	5.611253372
brca_metabric	MB-7083	5.459119397
brca_metabric	MB-7084	5.447851647
brca_metabric	MB-7085	5.374480644
brca_metabric	MB-7086	5.409904432
brca_metabric	MB-7087	5.20281557
brca_metabric	MB-7088	5.933861968
brca_metabric	MB-7089	5.307789162
brca_metabric	MB-7090	5.64754766
brca_metabric	MB-7091	5.444157174
brca_metabric	MB-7092	5.328111328
brca_metabric	MB-7093	5.255982799
brca_metabric	MB-7094	5.530868451
brca_metabric	MB-7095	5.223856068
brca_metabric	MB-7096	5.447648442
brca_metabric	MB-7097	5.118675064
brca_metabric	MB-7099	5.216252396
brca_metabric	MB-7100	5.309571516
brca_metabric	MB-7101	5.319088967
brca_metabric	MB-7102	5.313293368
brca_metabric	MB-7104	5.174306078
brca_metabric	MB-7106	5.558273991
brca_metabric	MB-7107	5.080911412
brca_metabric	MB-7109	5.336678057
brca_metabric	MB-7111	5.27192985
brca_metabric	MB-7112	5.32762756
brca_metabric	MB-7113	5.073080265
brca_metabric	MB-7114	6.122127512
brca_metabric	MB-7115	5.24571994
brca_metabric	MB-7116	5.542071631
brca_metabric	MB-7118	5.259739162
brca_metabric	MB-7119	5.383080407
brca_metabric	MB-7121	5.065273081
brca_metabric	MB-7122	5.552029037
brca_metabric	MB-7123	5.483921814
brca_metabric	MB-7124	5.303310826
brca_metabric	MB-7127	5.370636186
brca_metabric	MB-7128	5.373867675
brca_metabric	MB-7130	5.169694357
brca_metabric	MB-7131	5.676534459
brca_metabric	MB-7132	5.204129663
brca_metabric	MB-7133	5.409130252
brca_metabric	MB-7135	5.328944261
brca_metabric	MB-7137	5.181721277
brca_metabric	MB-7138	5.0963029
brca_metabric	MB-7140	5.174407312
brca_metabric	MB-7141	5.339773783
brca_metabric	MB-7142	5.214357353
brca_metabric	MB-7143	5.583457219
brca_metabric	MB-7144	5.356817951
brca_metabric	MB-7145	5.512896727
brca_metabric	MB-7147	5.552125041
brca_metabric	MB-7149	4.913817421
brca_metabric	MB-7150	5.717191824
brca_metabric	MB-7151	5.157982828
brca_metabric	MB-7152	5.452494983
brca_metabric	MB-7153	5.325885321
brca_metabric	MB-7154	5.474440775
brca_metabric	MB-7155	5.249822419
brca_metabric	MB-7157	5.283505071
brca_metabric	MB-7158	5.309045251
brca_metabric	MB-7159	5.224633452
brca_metabric	MB-7160	5.298050447
brca_metabric	MB-7161	5.18273056
brca_metabric	MB-7162	5.297374621
brca_metabric	MB-7163	5.200766463
brca_metabric	MB-7164	5.531041552
brca_metabric	MB-7165	5.344718745
brca_metabric	MB-7167	5.41665705
brca_metabric	MB-7168	5.240788852
brca_metabric	MB-7170	5.207681823
brca_metabric	MB-7171	5.457694792
brca_metabric	MB-7172	5.438285114
brca_metabric	MB-7173	5.234724902
brca_metabric	MB-7174	5.368753911
brca_metabric	MB-7176	5.231975557
brca_metabric	MB-7181	5.47157427
brca_metabric	MB-7182	5.654970237
brca_metabric	MB-7185	5.335750611
brca_metabric	MB-7186	5.217227625
brca_metabric	MB-7187	5.24883544
brca_metabric	MB-7189	5.186731738
brca_metabric	MB-7193	5.470172032
brca_metabric	MB-7194	5.500974794
brca_metabric	MB-7195	5.330180912
brca_metabric	MB-7196	5.175874235
brca_metabric	MB-7197	5.268182074
brca_metabric	MB-7198	5.10218947
brca_metabric	MB-7199	5.382505594
brca_metabric	MB-7200	5.479662698
brca_metabric	MB-7201	5.330180912
brca_metabric	MB-7205	5.13541782
brca_metabric	MB-7207	6.011378124
brca_metabric	MB-7208	5.719098507
brca_metabric	MB-7212	4.987998817
brca_metabric	MB-7215	5.068402951
brca_metabric	MB-7216	5.247452748
brca_metabric	MB-7217	5.266809758
brca_metabric	MB-7218	5.252429737
brca_metabric	MB-7219	5.37739716
brca_metabric	MB-7220	5.189916206
brca_metabric	MB-7225	5.289172731
brca_metabric	MB-7226	5.373360725
brca_metabric	MB-7227	5.350639914
brca_metabric	MB-7228	5.314908597
brca_metabric	MB-7229	5.32822566
brca_metabric	MB-7230	5.394798358
brca_metabric	MB-7231	5.327774917
brca_metabric	MB-7232	5.360583792
brca_metabric	MB-7233	5.38257383
brca_metabric	MB-7234	5.206109066
brca_metabric	MB-7235	5.337740983
brca_metabric	MB-7236	5.483369317
brca_metabric	MB-7237	5.423763154
brca_metabric	MB-7238	5.210042343
brca_metabric	MB-7241	5.340499457
brca_metabric	MB-7243	5.187713689
brca_metabric	MB-7244	5.207755496
brca_metabric	MB-7249	5.18162445
brca_metabric	MB-7250	5.955856529
brca_metabric	MB-7251	5.27192985
brca_metabric	MB-7252	5.759585811
brca_metabric	MB-7253	5.129957692
brca_metabric	MB-7254	5.243166431
brca_metabric	MB-7256	5.567112707
brca_metabric	MB-7258	5.173410489
brca_metabric	MB-7260	5.41412108
brca_metabric	MB-7262	5.432303377
brca_metabric	MB-7263	5.342020841
brca_metabric	MB-7264	5.229926248
brca_metabric	MB-7266	5.067338804
brca_metabric	MB-7267	5.409064411
brca_metabric	MB-7268	5.402638719
brca_metabric	MB-7269	5.204129663
brca_metabric	MB-7270	5.407774104
brca_metabric	MB-7273	5.646112611
brca_metabric	MB-7275	5.417122324
brca_metabric	MB-7276	5.184934908
brca_metabric	MB-7277	5.353278145
brca_metabric	MB-7278	5.156678313
brca_metabric	MB-7279	5.427603209
brca_metabric	MB-7280	5.383923084
brca_metabric	MB-7281	5.455539067
brca_metabric	MB-7283	5.45536945
brca_metabric	MB-7284	5.439540065
brca_metabric	MB-7285	5.452084262
brca_metabric	MB-7286	5.193319106
brca_metabric	MB-7287	5.572952195
brca_metabric	MB-7288	5.215418469
brca_metabric	MB-7289	5.379448899
brca_metabric	MB-7291	5.368888506
brca_metabric	MB-7292	5.50494597
brca_metabric	MB-7293	5.062751866
brca_metabric	MB-7294	5.31644577
brca_metabric	MB-7295	5.310614658
brca_metabric	MB-7296	5.090901494
brca_metabric	MB-7297	5.549717027
brca_metabric	MB-7298	5.414154568
brca_metabric	MB-7299	5.330032135
