STUDY_ID	SAMPLE_ID	RASGRF1
brca_metabric	MB-6001	-0.8167
brca_metabric	MB-6006	0.0174
brca_metabric	MB-6007	0.0002
brca_metabric	MB-6008	-0.6688
brca_metabric	MB-6010	-0.2826
brca_metabric	MB-6011	1.3773
brca_metabric	MB-6012	-0.8689
brca_metabric	MB-6014	-0.2329
brca_metabric	MB-6016	0.3381
brca_metabric	MB-6017	-0.5781
brca_metabric	MB-6018	-0.1993
brca_metabric	MB-6019	-1.5689
brca_metabric	MB-6021	0.0922
brca_metabric	MB-6022	-0.7043
brca_metabric	MB-6023	-1.0946
brca_metabric	MB-6024	0.2351
brca_metabric	MB-6026	0.6633
brca_metabric	MB-6029	0.4978
brca_metabric	MB-6030	0.2232
brca_metabric	MB-6036	0.9852
brca_metabric	MB-6039	1.117
brca_metabric	MB-6042	0.0812
brca_metabric	MB-6044	-1.4185
brca_metabric	MB-6047	0.5147
brca_metabric	MB-6048	-0.7399
brca_metabric	MB-6049	-0.4671
brca_metabric	MB-6050	-0.8109
brca_metabric	MB-6051	-1.2471
brca_metabric	MB-6052	0.6597
brca_metabric	MB-6053	-1.3735
brca_metabric	MB-6055	0.267
brca_metabric	MB-6058	-0.6283
brca_metabric	MB-6059	0.9746
brca_metabric	MB-6060	-1.4034
brca_metabric	MB-6062	0.0123
brca_metabric	MB-6063	-0.1539
brca_metabric	MB-6065	-1.2668
brca_metabric	MB-6068	-0.0424
brca_metabric	MB-6069	0.1259
brca_metabric	MB-6071	-0.1357
brca_metabric	MB-6075	-0.8207
brca_metabric	MB-6077	-0.8985
brca_metabric	MB-6079	0.4499
brca_metabric	MB-6080	0.3901
brca_metabric	MB-6082	1.0224
brca_metabric	MB-6083	1.0303
brca_metabric	MB-6085	0.3416
brca_metabric	MB-6092	2.8493
brca_metabric	MB-6097	0.1805
brca_metabric	MB-6098	-0.5766
brca_metabric	MB-6100	0.7314
brca_metabric	MB-6101	-1.3189
brca_metabric	MB-6103	-0.2548
brca_metabric	MB-6105	-0.4646
brca_metabric	MB-6107	0.4482
brca_metabric	MB-6108	-1.0616
brca_metabric	MB-6113	-0.4263
brca_metabric	MB-6114	0.4652
brca_metabric	MB-6116	-0.4634
brca_metabric	MB-6118	0.8117
brca_metabric	MB-6122	1.0512
brca_metabric	MB-6124	-0.3703
brca_metabric	MB-6125	-0.8421
brca_metabric	MB-6131	0.3714
brca_metabric	MB-6133	1.0372
brca_metabric	MB-6135	0.7812
brca_metabric	MB-6138	-0.2284
brca_metabric	MB-6141	0.5823
brca_metabric	MB-6143	-1.3928
brca_metabric	MB-6144	-1.0556
brca_metabric	MB-6145	-1.0793
brca_metabric	MB-6146	-0.042
brca_metabric	MB-6147	-0.2696
brca_metabric	MB-6149	-0.925
brca_metabric	MB-6150	-1.0986
brca_metabric	MB-6152	0.3131
brca_metabric	MB-6154	1.2442
brca_metabric	MB-6156	-0.4603
brca_metabric	MB-6157	0.0174
brca_metabric	MB-6160	0.623
brca_metabric	MB-6163	-0.1335
brca_metabric	MB-6164	0.1144
brca_metabric	MB-6167	1.2238
brca_metabric	MB-6168	-0.619
brca_metabric	MB-6169	-0.1031
brca_metabric	MB-6171	0.5288
brca_metabric	MB-6178	1.4737
brca_metabric	MB-6179	-1.3843
brca_metabric	MB-6181	0.7112
brca_metabric	MB-6182	1.0876
brca_metabric	MB-6183	0.2262
brca_metabric	MB-6184	1.0964
brca_metabric	MB-6185	0.5922
brca_metabric	MB-6187	0.4359
brca_metabric	MB-6188	1.2247
brca_metabric	MB-6189	1.1043
brca_metabric	MB-6190	0.8757
brca_metabric	MB-6192	1.7509
brca_metabric	MB-6194	-1.2635
brca_metabric	MB-6195	0.3184
brca_metabric	MB-6200	3.45
brca_metabric	MB-6201	-0.378
brca_metabric	MB-6204	0.3498
brca_metabric	MB-6207	-0.0969
brca_metabric	MB-6208	-0.6339
brca_metabric	MB-6211	0.1902
brca_metabric	MB-6212	-0.7538
brca_metabric	MB-6214	-1.7723
brca_metabric	MB-6217	1.0577
brca_metabric	MB-6218	0.0356
brca_metabric	MB-6223	0.0025
brca_metabric	MB-6224	1.8415
brca_metabric	MB-6225	0.5817
brca_metabric	MB-6226	0.2179
brca_metabric	MB-6228	0.4207
brca_metabric	MB-6229	0.5944
brca_metabric	MB-6231	-0.4014
brca_metabric	MB-6232	-0.8418
brca_metabric	MB-6233	0.4654
brca_metabric	MB-6234	-0.4221
brca_metabric	MB-6237	0.002
brca_metabric	MB-6238	-0.5967
brca_metabric	MB-6239	-0.3737
brca_metabric	MB-6242	-0.1427
brca_metabric	MB-6245	0.3919
brca_metabric	MB-6246	0.4137
brca_metabric	MB-6248	-0.1287
brca_metabric	MB-6251	0.2695
brca_metabric	MB-6253	-0.2868
brca_metabric	MB-6254	-0.2951
brca_metabric	MB-6256	0.3661
brca_metabric	MB-6257	-0.4248
brca_metabric	MB-6263	0.7956
brca_metabric	MB-6271	-1.2452
brca_metabric	MB-6272	-0.4962
brca_metabric	MB-6273	-0.6213
brca_metabric	MB-6280	6.5307
brca_metabric	MB-6281	0.6304
brca_metabric	MB-6283	-1.217
brca_metabric	MB-6284	-0.2683
brca_metabric	MB-6286	-1.641
brca_metabric	MB-6287	-0.587
brca_metabric	MB-6288	0.0317
brca_metabric	MB-6297	1.2137
brca_metabric	MB-6300	-0.1995
brca_metabric	MB-6302	0.1065
brca_metabric	MB-6305	1.7208
brca_metabric	MB-6306	-1.3549
brca_metabric	MB-6308	-1.0881
brca_metabric	MB-6312	0.0551
brca_metabric	MB-6314	0.0432
brca_metabric	MB-6317	0.0192
brca_metabric	MB-6318	1.0098
brca_metabric	MB-6319	-0.7066
brca_metabric	MB-6322	-0.3456
brca_metabric	MB-6327	-0.4634
brca_metabric	MB-6328	-0.3168
brca_metabric	MB-6329	-0.7396
brca_metabric	MB-6330	2.3484
brca_metabric	MB-6334	0.1848
brca_metabric	MB-6336	-0.1397
brca_metabric	MB-6337	-0.1425
brca_metabric	MB-6344	-0.329
brca_metabric	MB-6346	-1.7185
brca_metabric	MB-6358	-1.1442
brca_metabric	MB-6359	-0.5296
brca_metabric	MB-6363	1.0395
brca_metabric	MB-7000	-0.4157
brca_metabric	MB-7001	-0.1787
brca_metabric	MB-7002	-0.0051
brca_metabric	MB-7003	-0.1636
brca_metabric	MB-7004	-0.1072
brca_metabric	MB-7005	1.2526
brca_metabric	MB-7006	-1.4684
brca_metabric	MB-7007	-0.4519
brca_metabric	MB-7008	-0.4773
brca_metabric	MB-7009	1.5334
brca_metabric	MB-7010	-1.5789
brca_metabric	MB-7011	0.0725
brca_metabric	MB-7012	-0.0615
brca_metabric	MB-7013	-0.9086
brca_metabric	MB-7014	-0.0971
brca_metabric	MB-7015	-0.8063
brca_metabric	MB-7017	2.2613
brca_metabric	MB-7018	-0.7621
brca_metabric	MB-7019	-0.1321
brca_metabric	MB-7020	0.8326
brca_metabric	MB-7022	-0.9319
brca_metabric	MB-7023	-0.5596
brca_metabric	MB-7024	1.4117
brca_metabric	MB-7025	0.7993
brca_metabric	MB-7026	-0.5794
brca_metabric	MB-7027	-0.6829
brca_metabric	MB-7028	2.5622
brca_metabric	MB-7029	-0.425
brca_metabric	MB-7030	1.5295
brca_metabric	MB-7031	0.6797
brca_metabric	MB-7032	-1.3809
brca_metabric	MB-7034	-0.6856
brca_metabric	MB-7035	1.0667
brca_metabric	MB-7036	0.8926
brca_metabric	MB-7037	0.5175
brca_metabric	MB-7038	1.2729
brca_metabric	MB-7039	0.4287
brca_metabric	MB-7040	-0.2024
brca_metabric	MB-7041	1.9872
brca_metabric	MB-7042	-0.9702
brca_metabric	MB-7043	-1.3393
brca_metabric	MB-7044	-0.5591
brca_metabric	MB-7045	1.8616
brca_metabric	MB-7046	2.0849
brca_metabric	MB-7048	-0.6259
brca_metabric	MB-7049	-0.3357
brca_metabric	MB-7050	0.6517
brca_metabric	MB-7051	0.1365
brca_metabric	MB-7052	3.1337
brca_metabric	MB-7053	-0.7526
brca_metabric	MB-7054	-0.1537
brca_metabric	MB-7055	-2.0287
brca_metabric	MB-7056	-0.836
brca_metabric	MB-7057	0.9098
brca_metabric	MB-7058	-1.051
brca_metabric	MB-7059	-0.66
brca_metabric	MB-7060	-0.7402
brca_metabric	MB-7061	-0.0924
brca_metabric	MB-7062	1.2469
brca_metabric	MB-7063	-1.1622
brca_metabric	MB-7065	-1.4918
brca_metabric	MB-7066	-0.3441
brca_metabric	MB-7067	-0.2994
brca_metabric	MB-7068	0.2497
brca_metabric	MB-7069	-0.3985
brca_metabric	MB-7070	0.9754
brca_metabric	MB-7071	-0.031
brca_metabric	MB-7072	1.9278
brca_metabric	MB-7073	-0.2992
brca_metabric	MB-7074	-1.5827
brca_metabric	MB-7075	-1.2622
brca_metabric	MB-7076	-0.8442
brca_metabric	MB-7077	-0.5301
brca_metabric	MB-7078	1.2922
brca_metabric	MB-7079	-0.3166
brca_metabric	MB-7080	1.2932
brca_metabric	MB-7081	-0.3351
brca_metabric	MB-7082	1.2005
brca_metabric	MB-7083	0.3944
brca_metabric	MB-7084	0.3339
brca_metabric	MB-7085	-0.0624
brca_metabric	MB-7086	0.1295
brca_metabric	MB-7087	-1.0077
brca_metabric	MB-7088	2.8502
brca_metabric	MB-7089	-0.4266
brca_metabric	MB-7090	1.39
brca_metabric	MB-7091	0.3141
brca_metabric	MB-7092	-0.3152
brca_metabric	MB-7093	-0.7121
brca_metabric	MB-7094	0.7769
brca_metabric	MB-7095	-0.8904
brca_metabric	MB-7096	0.3328
brca_metabric	MB-7097	-1.4806
brca_metabric	MB-7099	-0.9327
brca_metabric	MB-7100	-0.4168
brca_metabric	MB-7101	-0.3646
brca_metabric	MB-7102	-0.3964
brca_metabric	MB-7104	-1.1672
brca_metabric	MB-7106	0.9219
brca_metabric	MB-7107	-1.695
brca_metabric	MB-7109	-0.2683
brca_metabric	MB-7111	-0.624
brca_metabric	MB-7112	-0.3178
brca_metabric	MB-7113	-1.7396
brca_metabric	MB-7114	3.7778
brca_metabric	MB-7115	-0.769
brca_metabric	MB-7116	0.8362
brca_metabric	MB-7118	-0.6913
brca_metabric	MB-7119	-0.0157
brca_metabric	MB-7121	-1.7841
brca_metabric	MB-7122	0.8889
brca_metabric	MB-7123	0.5271
brca_metabric	MB-7124	-0.4512
brca_metabric	MB-7127	-0.0833
brca_metabric	MB-7128	-0.0657
brca_metabric	MB-7130	-1.1931
brca_metabric	MB-7131	1.5407
brca_metabric	MB-7132	-1.0003
brca_metabric	MB-7133	0.1253
brca_metabric	MB-7135	-0.3106
brca_metabric	MB-7137	-1.1256
brca_metabric	MB-7138	-1.6074
brca_metabric	MB-7140	-1.1666
brca_metabric	MB-7141	-0.2514
brca_metabric	MB-7142	-0.9433
brca_metabric	MB-7143	1.0546
brca_metabric	MB-7144	-0.1585
brca_metabric	MB-7145	0.6815
brca_metabric	MB-7147	0.8894
brca_metabric	MB-7149	-2.6598
brca_metabric	MB-7150	1.7509
brca_metabric	MB-7151	-1.2588
brca_metabric	MB-7152	0.3588
brca_metabric	MB-7153	-0.3274
brca_metabric	MB-7154	0.4764
brca_metabric	MB-7155	-0.7462
brca_metabric	MB-7157	-0.5601
brca_metabric	MB-7158	-0.4197
brca_metabric	MB-7159	-0.8861
brca_metabric	MB-7160	-0.4801
brca_metabric	MB-7161	-1.12
brca_metabric	MB-7162	-0.4838
brca_metabric	MB-7163	-1.0191
brca_metabric	MB-7164	0.7778
brca_metabric	MB-7165	-0.2244
brca_metabric	MB-7167	0.166
brca_metabric	MB-7168	-0.7963
brca_metabric	MB-7170	-0.9805
brca_metabric	MB-7171	0.3867
brca_metabric	MB-7172	0.2825
brca_metabric	MB-7173	-0.83
brca_metabric	MB-7174	-0.0935
brca_metabric	MB-7176	-0.8453
brca_metabric	MB-7181	0.4611
brca_metabric	MB-7182	1.4287
brca_metabric	MB-7185	-0.2734
brca_metabric	MB-7186	-0.9273
brca_metabric	MB-7187	-0.7517
brca_metabric	MB-7189	-1.0976
brca_metabric	MB-7193	0.4536
brca_metabric	MB-7194	0.618
brca_metabric	MB-7195	-0.3039
brca_metabric	MB-7196	-1.1584
brca_metabric	MB-7197	-0.6447
brca_metabric	MB-7198	-1.574
brca_metabric	MB-7199	-0.0188
brca_metabric	MB-7200	0.5043
brca_metabric	MB-7201	-0.3039
brca_metabric	MB-7205	-1.386
brca_metabric	MB-7207	3.2352
brca_metabric	MB-7208	1.7608
brca_metabric	MB-7212	-2.2281
brca_metabric	MB-7215	-1.7663
brca_metabric	MB-7216	-0.7594
brca_metabric	MB-7217	-0.6523
brca_metabric	MB-7218	-0.7318
brca_metabric	MB-7219	-0.0465
brca_metabric	MB-7220	-1.0797
brca_metabric	MB-7225	-0.5289
brca_metabric	MB-7226	-0.0685
brca_metabric	MB-7227	-0.1921
brca_metabric	MB-7228	-0.3875
brca_metabric	MB-7229	-0.3146
brca_metabric	MB-7230	0.0478
brca_metabric	MB-7231	-0.317
brca_metabric	MB-7232	-0.138
brca_metabric	MB-7233	-0.0184
brca_metabric	MB-7234	-0.9893
brca_metabric	MB-7235	-0.2625
brca_metabric	MB-7236	0.5241
brca_metabric	MB-7237	0.2043
brca_metabric	MB-7238	-0.9673
brca_metabric	MB-7241	-0.2475
brca_metabric	MB-7243	-1.0921
brca_metabric	MB-7244	-0.9801
brca_metabric	MB-7249	-1.1262
brca_metabric	MB-7250	2.9599
brca_metabric	MB-7251	-0.624
brca_metabric	MB-7252	1.9688
brca_metabric	MB-7253	-1.4168
brca_metabric	MB-7254	-0.7831
brca_metabric	MB-7256	0.9685
brca_metabric	MB-7258	-1.1722
brca_metabric	MB-7260	0.1523
brca_metabric	MB-7262	0.2503
brca_metabric	MB-7263	-0.2392
brca_metabric	MB-7264	-0.8567
brca_metabric	MB-7266	-1.7723
brca_metabric	MB-7267	0.125
brca_metabric	MB-7268	0.0902
brca_metabric	MB-7269	-1.0003
brca_metabric	MB-7270	0.118
brca_metabric	MB-7273	1.3826
brca_metabric	MB-7275	0.1685
brca_metabric	MB-7276	-1.1076
brca_metabric	MB-7277	-0.1777
brca_metabric	MB-7278	-1.2662
brca_metabric	MB-7279	0.225
brca_metabric	MB-7280	-0.0111
brca_metabric	MB-7281	0.3752
brca_metabric	MB-7283	0.3742
brca_metabric	MB-7284	0.2892
brca_metabric	MB-7285	0.3566
brca_metabric	MB-7286	-1.0607
brca_metabric	MB-7287	0.9993
brca_metabric	MB-7288	-0.9374
brca_metabric	MB-7289	-0.0354
brca_metabric	MB-7291	-0.0928
brca_metabric	MB-7292	0.6392
brca_metabric	MB-7293	-1.7985
brca_metabric	MB-7294	-0.3791
brca_metabric	MB-7295	-0.4111
brca_metabric	MB-7296	-1.6381
brca_metabric	MB-7297	0.8767
brca_metabric	MB-7298	0.1525
brca_metabric	MB-7299	-0.3047
